Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Maher Abbas,M,Lebanon,LIB,1988,Seoul,Athletics,Athletics Men's 400 metres,No medal,Athletics,ATH,True,True
Maher Abbas,M,Lebanon,LIB,1988,Seoul,Athletics,Athletics Men's 800 metres,No medal,Athletics,ATH,True,True
Nabil Choury,M,Lebanon,LIB,1980,Moskva,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,False,True
Roland Dagher,M,Lebanon,LIB,1980,Moskva,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,True,True
Roland Dagher,M,Lebanon,LIB,1980,Moskva,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,True,True
Salem El-jisr,M,Lebanon,LIB,1960,Roma,Athletics,Athletics Men's Shot Put,No medal,Athletics,ATH,False,True
Ghassan Faddoul,M,Lebanon,LIB,1976,Montreal,Athletics,Athletics Men's Long Jump,No medal,Athletics,ATH,True,True
Ghassan Faddoul,M,Lebanon,LIB,1976,Montreal,Athletics,Athletics Men's Javelin Throw,No medal,Athletics,ATH,True,True
Kassem Hamz,M,Lebanon,LIB,1972,Munich,Athletics,Athletics Men's 400 metres,No medal,Athletics,ATH,True,True
Kassem Hamz,M,Lebanon,LIB,1972,Munich,Athletics,Athletics Men's 800 metres,No medal,Athletics,ATH,True,True
Ahmad Hazer,M,Lebanon,LIB,2012,London,Athletics,Athletics Men's 110 metres Hurdles,No medal,Athletics,ATH,True,True
Ahmad Hazer,M,Lebanon,LIB,2016,Rio de Janeiro,Athletics,Athletics Men's 110 metres Hurdles,No medal,Athletics,ATH,True,False
Bassam Kawas,M,Lebanon,LIB,1992,Barcelona,Athletics,Athletics Men's 800 metres,No medal,Athletics,ATH,True,True
Bassam Kawas,M,Lebanon,LIB,1992,Barcelona,Athletics,"Athletics Men's 1,500 metres",No medal,Athletics,ATH,True,True
Ghabi Al-khouri,M,Lebanon,LIB,1984,Los Angeles,Athletics,Athletics Men's Long Jump,No medal,Athletics,ATH,False,True
Jean-Yves Mallat,M,Lebanon,LIB,1984,Los Angeles,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,True,True
Jean-Yves Mallat,M,Lebanon,LIB,1984,Los Angeles,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,True,True
Jean-Claude Rabbath,M,Lebanon,LIB,2000,Sydney,Athletics,Athletics Men's High Jump,No medal,Athletics,ATH,True,True
Jean-Claude Rabbath,M,Lebanon,LIB,2004,Athina,Athletics,Athletics Men's High Jump,No medal,Athletics,ATH,True,False
Jihad Salame,M,Lebanon,LIB,1988,Seoul,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,False,True
Mohamad Tamim,M,Lebanon,LIB,2008,Beijing,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,False,True
Noureddine Hadid,M,Lebanon,LBN,2020,Tokyo,Athletics,Men's 200m,No medal,Men's,ATH,False,True
