Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Hans Axelsson,M,Sweden,SWE,1992,Barcelona,Badminton,Badminton Men's Singles,No medal,True
Hans Axelsson,M,Sweden,SWE,1996,Atlanta,Badminton,Badminton Men's Doubles,No medal,True
Hans Axelsson,M,Sweden,SWE,2000,Sydney,Badminton,Badminton Men's Doubles,No medal,True
Lars Bergstrm,M,Sweden,SWE,2000,Sydney,Badminton,Badminton Mixed Doubles,No medal,True
Lars Bergstrm,M,Sweden,SWE,2004,Athina,Badminton,Badminton Mixed Doubles,No medal,True
Henri Hurskainen,M,Sweden,SWE,2012,London,Badminton,Badminton Men's Singles,No medal,True
Henri Hurskainen,M,Sweden,SWE,2016,Rio de Janeiro,Badminton,Badminton Men's Singles,No medal,True
Sven Johansson,M,Sweden,SWE,1996,Atlanta,Badminton,Badminton Men's Singles,No medal,True
Sven Johansson,M,Sweden,SWE,2000,Sydney,Badminton,Badminton Men's Singles,No medal,True
Pr-Gunnar Jnsson,M,Sweden,SWE,1996,Atlanta,Badminton,Badminton Men's Doubles,No medal,True
Pr-Gunnar Jnsson,M,Sweden,SWE,2000,Sydney,Badminton,Badminton Men's Doubles,No medal,True
Jens Olsson,M,Sweden,SWE,1992,Barcelona,Badminton,Badminton Men's Singles,No medal,True
Jens Olsson,M,Sweden,SWE,1996,Atlanta,Badminton,Badminton Men's Singles,No medal,True
Rasmus Wengberg,M,Sweden,SWE,2000,Sydney,Badminton,Badminton Men's Singles,No medal,False
Felix Burestedt,M,Sweden,SWE,2020,Tokyo,Badminton,Men's Singles,No medal,False
