Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Mohamad Anuar,M,Malaysia,MAS,2012,London,Archery,Archery Men's Individual,No medal,Archery,ARC,True,True
Mohamad Anuar,M,Malaysia,MAS,2012,London,Archery,Archery Men's Team,No medal,Archery,ARC,True,True
Mohamad Anuar,M,Malaysia,MAS,2016,Rio de Janeiro,Archery,Archery Men's Individual,No medal,Archery,ARC,True,False
Mohamad Anuar,M,Malaysia,MAS,2016,Rio de Janeiro,Archery,Archery Men's Team,No medal,Archery,ARC,True,False
Cheng Sian,M,Malaysia,MAS,2008,Beijing,Archery,Archery Men's Individual,No medal,Archery,ARC,True,True
Cheng Sian,M,Malaysia,MAS,2008,Beijing,Archery,Archery Men's Team,No medal,Archery,ARC,True,True
Cheng Sian,M,Malaysia,MAS,2012,London,Archery,Archery Men's Individual,No medal,Archery,ARC,True,False
Cheng Sian,M,Malaysia,MAS,2012,London,Archery,Archery Men's Team,No medal,Archery,ARC,True,False
Kamaruddin Haziq,M,Malaysia,MAS,2012,London,Archery,Archery Men's Individual,No medal,Archery,ARC,True,True
Kamaruddin Haziq,M,Malaysia,MAS,2012,London,Archery,Archery Men's Team,No medal,Archery,ARC,True,True
Kamaruddin Haziq,M,Malaysia,MAS,2016,Rio de Janeiro,Archery,Archery Men's Individual,No medal,Archery,ARC,True,False
Kamaruddin Haziq,M,Malaysia,MAS,2016,Rio de Janeiro,Archery,Archery Men's Team,No medal,Archery,ARC,True,False
Wan Aziz,M,Malaysia,MAS,2008,Beijing,Archery,Archery Men's Individual,No medal,Archery,ARC,True,True
Wan Aziz,M,Malaysia,MAS,2008,Beijing,Archery,Archery Men's Team,No medal,Archery,ARC,True,True
Muhammad Sulaiman,M,Malaysia,MAS,2008,Beijing,Archery,Archery Men's Individual,No medal,Archery,ARC,True,True
Muhammad Sulaiman,M,Malaysia,MAS,2008,Beijing,Archery,Archery Men's Team,No medal,Archery,ARC,True,True
Muhammad Hasrin,M,Malaysia,MAS,2016,Rio de Janeiro,Archery,Archery Men's Individual,No medal,Archery,ARC,True,True
Muhammad Hasrin,M,Malaysia,MAS,2016,Rio de Janeiro,Archery,Archery Men's Team,No medal,Archery,ARC,True,True
Anuar Mohamad,M,Malaysia,MAS,2020,Tokyo,Archery,Men's Individual,No medal,Men's,ARC,True,True
Anuar Mohamad,M,Malaysia,MAS,2020,Tokyo,Archery,Mixed Team,No medal,Mixed,ARC,True,True
