Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
tienne Bausch,M,Luxembourg,LUX,1924,Paris,Football,Football Men's Football,No medal,Football,FBL,False
Robert Elter,M,Luxembourg,LUX,1920,Antwerpen,Football,Football Men's Football,No medal,Football,FBL,False
Paul Feierstein,M,Luxembourg,LUX,1924,Paris,Football,Football Men's Football,No medal,Football,FBL,True
Paul Feierstein,M,Luxembourg,LUX,1928,Amsterdam,Football,Football Men's Football,No medal,Football,FBL,True
Jean Feller,M,Luxembourg,LUX,1948,London,Football,Football Men's Football,No medal,Football,FBL,False
Victor Feller,M,Luxembourg,LUX,1948,London,Football,Football Men's Football,No medal,Football,FBL,False
Bernard Fischer,M,Luxembourg,LUX,1928,Amsterdam,Football,Football Men's Football,No medal,Football,FBL,False
Joseph Fischer,M,Luxembourg,LUX,1936,Berlin,Football,Football Men's Football,No medal,Football,FBL,False
Jean-Pierre Frisch,M,Luxembourg,LUX,1936,Berlin,Football,Football Men's Football,No medal,Football,FBL,False
Jules Gales,M,Luxembourg,LUX,1948,London,Football,Football Men's Football,No medal,Football,FBL,True
Jules Gales,M,Luxembourg,LUX,1952,Helsinki,Football,Football Men's Football,No medal,Football,FBL,True
Robert Geib,M,Luxembourg,LUX,1936,Berlin,Football,Football Men's Football,No medal,Football,FBL,False
Fernand Guth,M,Luxembourg,LUX,1952,Helsinki,Football,Football Men's Football,No medal,Football,FBL,False
mile Hamilius,M,Luxembourg,LUX,1920,Antwerpen,Football,Football Men's Football,No medal,Football,FBL,False
Jean-Pierre Hoscheid,M,Luxembourg,LUX,1936,Berlin,Football,Football Men's Football,No medal,Football,FBL,False
Jean Jaminet,M,Luxembourg,LUX,1952,Helsinki,Football,Football Men's Football,No medal,Football,FBL,False
Gustav Kemp,M,Luxembourg,LUX,1936,Berlin,Football,Football Men's Football,No medal,Football,FBL,False
Nicolas Kettel,M,Luxembourg,LUX,1948,London,Football,Football Men's Football,No medal,Football,FBL,False
Alfred Kieffer,M,Luxembourg,LUX,1924,Paris,Football,Football Men's Football,No medal,Football,FBL,False
Arnold Kieffer,M,Luxembourg,LUX,1936,Berlin,Football,Football Men's Football,No medal,Football,FBL,False
Joseph Kirpes,M,Luxembourg,LUX,1928,Amsterdam,Football,Football Men's Football,No medal,Football,FBL,False
Nicolas Kirsch,M,Luxembourg,LUX,1924,Paris,Football,Football Men's Football,No medal,Football,FBL,True
Nicolas Kirsch,M,Luxembourg,LUX,1928,Amsterdam,Football,Football Men's Football,No medal,Football,FBL,True
Joseph Koetz,M,Luxembourg,LUX,1920,Antwerpen,Football,Football Men's Football,No medal,Football,FBL,True
Joseph Koetz,M,Luxembourg,LUX,1924,Paris,Football,Football Men's Football,No medal,Football,FBL,True
mile Kolb,M,Luxembourg,LUX,1924,Paris,Football,Football Men's Football,No medal,Football,FBL,True
mile Kolb,M,Luxembourg,LUX,1928,Amsterdam,Football,Football Men's Football,No medal,Football,FBL,True
Lucien Konter,M,Luxembourg,LUX,1948,London,Football,Football Men's Football,No medal,Football,FBL,False
Jean-Pierre Kremer,M,Luxembourg,LUX,1948,London,Football,Football Men's Football,No medal,Football,FBL,False
Charles Krger,M,Luxembourg,LUX,1920,Antwerpen,Football,Football Men's Football,No medal,Football,FBL,False
Fernand Lahure,M,Luxembourg,LUX,1952,Helsinki,Football,Football Men's Football,No medal,Football,FBL,False
Franois Langers,M,Luxembourg,LUX,1920,Antwerpen,Football,Football Men's Football,No medal,Football,FBL,True
Franois Langers,M,Luxembourg,LUX,1924,Paris,Football,Football Men's Football,No medal,Football,FBL,True
Arthur Leesch,M,Luxembourg,LUX,1920,Antwerpen,Football,Football Men's Football,No medal,Football,FBL,False
Lon Letsch,M,Luxembourg,LUX,1952,Helsinki,Football,Football Men's Football,No medal,Football,FBL,False
Victor Majerus,M,Luxembourg,LUX,1936,Berlin,Football,Football Men's Football,No medal,Football,FBL,False
Lon Mart,M,Luxembourg,LUX,1936,Berlin,Football,Football Men's Football,No medal,Football,FBL,False
Albert Massard,M,Luxembourg,LUX,1924,Paris,Football,Football Men's Football,No medal,Football,FBL,False
Jean Massard,M,Luxembourg,LUX,1920,Antwerpen,Football,Football Men's Football,No medal,Football,FBL,False
Nicolas May,M,Luxembourg,LUX,1948,London,Football,Football Men's Football,No medal,Football,FBL,False
Ernest Mengel,M,Luxembourg,LUX,1936,Berlin,Football,Football Men's Football,No medal,Football,FBL,False
Lon Metzler,M,Luxembourg,LUX,1920,Antwerpen,Football,Football Men's Football,No medal,Football,FBL,False
Bernard Michaux,M,Luxembourg,LUX,1948,London,Football,Football Men's Football,No medal,Football,FBL,False
Pierre Mousel,M,Luxembourg,LUX,1936,Berlin,Football,Football Men's Football,No medal,Football,FBL,False
Franois Muller,M,Luxembourg,LUX,1952,Helsinki,Football,Football Men's Football,No medal,Football,FBL,False
Victor Nurenberg,M,Luxembourg,LUX,1952,Helsinki,Football,Football Men's Football,No medal,Football,FBL,False
Marcel Paulus,M,Luxembourg,LUX,1948,London,Football,Football Men's Football,No medal,Football,FBL,False
Nicolas Pauly,M,Luxembourg,LUX,1948,London,Football,Football Men's Football,No medal,Football,FBL,False
Albert Reuter,M,Luxembourg,LUX,1928,Amsterdam,Football,Football Men's Football,No medal,Football,FBL,False
Michel Reuter,M,Luxembourg,LUX,1952,Helsinki,Football,Football Men's Football,No medal,Football,FBL,False
Joseph Roller,M,Luxembourg,LUX,1952,Helsinki,Football,Football Men's Football,No medal,Football,FBL,False
Fernand Schammel,M,Luxembourg,LUX,1948,London,Football,Football Men's Football,No medal,Football,FBL,False
Henri Scharry,M,Luxembourg,LUX,1928,Amsterdam,Football,Football Men's Football,No medal,Football,FBL,False
Thomas Schmit,M,Luxembourg,LUX,1920,Antwerpen,Football,Football Men's Football,No medal,Football,FBL,False
Camille Schumacher,M,Luxembourg,LUX,1920,Antwerpen,Football,Football Men's Football,No medal,Football,FBL,False
Marcel Schumann,M,Luxembourg,LUX,1924,Paris,Football,Football Men's Football,No medal,Football,FBL,False
Guillaume Schtz,M,Luxembourg,LUX,1928,Amsterdam,Football,Football Men's Football,No medal,Football,FBL,False
Lon Spartz,M,Luxembourg,LUX,1952,Helsinki,Football,Football Men's Football,No medal,Football,FBL,False
Oskar Stamet,M,Luxembourg,LUX,1936,Berlin,Football,Football Men's Football,No medal,Football,FBL,False
Robert Theissen,M,Luxembourg,LUX,1928,Amsterdam,Football,Football Men's Football,No medal,Football,FBL,False
Michel Ungeheuer,M,Luxembourg,LUX,1920,Antwerpen,Football,Football Men's Football,No medal,Football,FBL,False
Camille Wagner,M,Luxembourg,LUX,1952,Helsinki,Football,Football Men's Football,No medal,Football,FBL,False
Raymond Wagner,M,Luxembourg,LUX,1948,London,Football,Football Men's Football,No medal,Football,FBL,False
Franois Weber,M,Luxembourg,LUX,1928,Amsterdam,Football,Football Men's Football,No medal,Football,FBL,False
Jean-Pierre Weber,M,Luxembourg,LUX,1924,Paris,Football,Football Men's Football,No medal,Football,FBL,False
Jean-Pierre Weisgerber,M,Luxembourg,LUX,1924,Paris,Football,Football Men's Football,No medal,Football,FBL,True
Jean-Pierre Weisgerber,M,Luxembourg,LUX,1928,Amsterdam,Football,Football Men's Football,No medal,Football,FBL,True
