Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Johann Beyeler,M,Switzerland,SUI,1936,Berlin,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",No medal,Art,ART,True,True
Johann Beyeler,M,Switzerland,SUI,1936,Berlin,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",No medal,Art,ART,True,True
Johann Beyeler,M,Switzerland,SUI,1936,Berlin,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",No medal,Art,ART,True,True
Johann Beyeler,M,Switzerland,SUI,1936,Berlin,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",No medal,Art,ART,True,True
Johann Beyeler,M,Switzerland,SUI,1936,Berlin,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",No medal,Art,ART,True,True
Johann Beyeler,M,Switzerland,SUI,1936,Berlin,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",No medal,Art,ART,True,True
Johann Beyeler,M,Switzerland,SUI,1936,Berlin,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",No medal,Art,ART,True,True
Benot-Joseph Bickel,M,Switzerland,SUI,1948,London,Art Competitions,"Art Competitions Mixed Literature, Dramatic Works",No medal,Art,ART,True,True
Benot-Joseph Bickel,M,Switzerland,SUI,1948,London,Art Competitions,"Art Competitions Mixed Literature, Lyric Works",No medal,Art,ART,True,True
Pietro Borsari,M,Switzerland,SUI,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",No medal,Art,ART,True,True
Pietro Borsari,M,Switzerland,SUI,1936,Berlin,Art Competitions,"Art Competitions Mixed Sculpturing, Medals",No medal,Art,ART,True,False
Pietro Borsari,M,Switzerland,SUI,1936,Berlin,Art Competitions,"Art Competitions Mixed Sculpturing, Medals",No medal,Art,ART,True,False
Pietro Borsari,M,Switzerland,SUI,1936,Berlin,Art Competitions,"Art Competitions Mixed Sculpturing, Medals",No medal,Art,ART,True,False
Pietro Borsari,M,Switzerland,SUI,1936,Berlin,Art Competitions,"Art Competitions Mixed Sculpturing, Medals",No medal,Art,ART,True,False
Pietro Borsari,M,Switzerland,SUI,1936,Berlin,Art Competitions,"Art Competitions Mixed Sculpturing, Medals",No medal,Art,ART,True,False
Ernest Bory,M,Switzerland,SUI,1948,London,Art Competitions,"Art Competitions Mixed Literature, Lyric Works",No medal,Art,ART,False,True
B. Bosserdet,M,Switzerland,SUI,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Music, Compositions For Orchestra",No medal,Art,ART,False,True
Hans Brandenberger,M,Switzerland,SUI,1948,London,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",No medal,Art,ART,False,True
Eduard Bsser,M,Switzerland,SUI,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Graphic Arts",No medal,Art,ART,False,True
Josef Bsser,M,Switzerland,SUI,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Sculpturing, Medals And Reliefs",No medal,Art,ART,False,True
Jean-Louis Clerc,M,Switzerland,SUI,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal,Art,ART,True,True
Jean-Louis Clerc,M,Switzerland,SUI,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal,Art,ART,True,True
Jean-Louis Clerc,M,Switzerland,SUI,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal,Art,ART,True,True
Jean-Louis Clerc,M,Switzerland,SUI,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal,Art,ART,True,True
Jean-Louis Clerc,M,Switzerland,SUI,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal,Art,ART,True,True
Jean-Louis Clerc,M,Switzerland,SUI,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal,Art,ART,True,True
Hans Daetwyler,M,Switzerland,SUI,1948,London,Art Competitions,"Art Competitions Mixed Music, Compositions For Orchestra",No medal,Art,ART,False,True
Gonzague Reynold,M,Switzerland,SUI,1924,Paris,Art Competitions,Art Competitions Mixed Literature,No medal,Art,ART,False,True
Alexandre Dnraz,M,Switzerland,SUI,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Music, Compositions For Orchestra",No medal,Art,ART,False,True
Ferdinand Denzler,M,Switzerland,SUI,1948,London,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",No medal,Art,ART,False,True
Alex Diggelmann,M,Switzerland,SUI,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Applied Arts",Gold,Art,ART,True,True
Alex Diggelmann,M,Switzerland,SUI,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Applied Arts",No medal,Art,ART,True,True
