Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Heiner Baltes,M,West Germany,FRG,1972,Munich,Football,Football Men's Football,No medal,Football,FBL,False
Dieter Bast,M,West Germany,FRG,1984,Los Angeles,Football,Football Men's Football,No medal,Football,FBL,False
Hermann Bitz,M,West Germany,FRG,1972,Munich,Football,Football Men's Football,No medal,Football,FBL,False
Hartwig Bleidick,M,West Germany,FRG,1972,Munich,Football,Football Men's Football,No medal,Football,FBL,False
Manfred Bockenfeld,M,West Germany,FRG,1984,Los Angeles,Football,Football Men's Football,No medal,Football,FBL,False
Rudolf Bommer,M,West Germany,FRG,1984,Los Angeles,Football,Football Men's Football,No medal,Football,FBL,True
Rudolf Bommer,M,West Germany,FRG,1988,Seoul,Football,Football Men's Football,Bronze,Football,FBL,True
Hans-Jrgen Bradler,M,West Germany,FRG,1972,Munich,Football,Football Men's Football,No medal,Football,FBL,False
Andreas Brehme,M,West Germany,FRG,1984,Los Angeles,Football,Football Men's Football,No medal,Football,FBL,False
Guido Buchwald,M,West Germany,FRG,1984,Los Angeles,Football,Football Men's Football,No medal,Football,FBL,False
Roland Dickgieer,M,West Germany,FRG,1984,Los Angeles,Football,Football Men's Football,No medal,Football,FBL,False
Holger Fach,M,West Germany,FRG,1988,Seoul,Football,Football Men's Football,Bronze,Football,FBL,False
Bernd Franke,M,West Germany,FRG,1984,Los Angeles,Football,Football Men's Football,No medal,Football,FBL,False
Wolfgang Funkel,M,West Germany,FRG,1988,Seoul,Football,Football Men's Football,Bronze,Football,FBL,False
Armin Grtz,M,West Germany,FRG,1988,Seoul,Football,Football Men's Football,Bronze,Football,FBL,False
Roland Grahammer,M,West Germany,FRG,1988,Seoul,Football,Football Men's Football,Bronze,Football,FBL,False
Jrgen Groh,M,West Germany,FRG,1984,Los Angeles,Football,Football Men's Football,No medal,Football,FBL,False
Friedhelm Hbermann,M,West Germany,FRG,1972,Munich,Football,Football Men's Football,No medal,Football,FBL,False
Ewald Hammes,M,West Germany,FRG,1972,Munich,Football,Football Men's Football,No medal,Football,FBL,False
Thomas Hler,M,West Germany,FRG,1988,Seoul,Football,Football Men's Football,Bronze,Football,FBL,False
Ottmar Hitzfeld,M,West Germany,FRG,1972,Munich,Football,Football Men's Football,No medal,Football,FBL,False
Ulrich Hoene,M,West Germany,FRG,1972,Munich,Football,Football Men's Football,No medal,Football,FBL,False
Reiner Hollmann,M,West Germany,FRG,1972,Munich,Football,Football Men's Football,No medal,Football,FBL,False
Thomas Hrster,M,West Germany,FRG,1988,Seoul,Football,Football Men's Football,Bronze,Football,FBL,False
Olaf Janen,M,West Germany,FRG,1988,Seoul,Football,Football Men's Football,Bronze,Football,FBL,False
Jrgen Kalb,M,West Germany,FRG,1972,Munich,Football,Football Men's Football,No medal,Football,FBL,False
Manfred Kaltz,M,West Germany,FRG,1972,Munich,Football,Football Men's Football,No medal,Football,FBL,False
Uwe Kamps,M,West Germany,FRG,1988,Seoul,Football,Football Men's Football,Bronze,Football,FBL,False
Gerhard Kleppinger,M,West Germany,FRG,1988,Seoul,Football,Football Men's Football,Bronze,Football,FBL,False
Jrgen Klinsmann,M,West Germany,FRG,1988,Seoul,Football,Football Men's Football,Bronze,Football,FBL,False
Peter Lux,M,West Germany,FRG,1984,Los Angeles,Football,Football Men's Football,No medal,Football,FBL,False
Dietmar Mietz,M,West Germany,FRG,1972,Munich,Football,Football Men's Football,No medal,Football,FBL,False
Frank Mill,M,West Germany,FRG,1984,Los Angeles,Football,Football Men's Football,No medal,Football,FBL,True
Frank Mill,M,West Germany,FRG,1988,Seoul,Football,Football Men's Football,Bronze,Football,FBL,True
Bernd Nickel,M,West Germany,FRG,1972,Munich,Football,Football Men's Football,No medal,Football,FBL,False
Uwe Rahn,M,West Germany,FRG,1984,Los Angeles,Football,Football Men's Football,No medal,Football,FBL,False
Karl-Heinz Riedle,M,West Germany,FRG,1988,Seoul,Football,Football Men's Football,Bronze,Football,FBL,False
Dieter Schatzschneider,M,West Germany,FRG,1984,Los Angeles,Football,Football Men's Football,No medal,Football,FBL,False
Egon Schmitt,M,West Germany,FRG,1972,Munich,Football,Football Men's Football,No medal,Football,FBL,False
Alfred Schn,M,West Germany,FRG,1984,Los Angeles,Football,Football Men's Football,No medal,Football,FBL,False
Christian Schreier,M,West Germany,FRG,1984,Los Angeles,Football,Football Men's Football,No medal,Football,FBL,True
Christian Schreier,M,West Germany,FRG,1988,Seoul,Football,Football Men's Football,Bronze,Football,FBL,True
Michael Schulz,M,West Germany,FRG,1988,Seoul,Football,Football Men's Football,Bronze,Football,FBL,False
Rudolf Seliger,M,West Germany,FRG,1972,Munich,Football,Football Men's Football,No medal,Football,FBL,False
Ralf Sievers,M,West Germany,FRG,1988,Seoul,Football,Football Men's Football,Bronze,Football,FBL,False
Fritz Walter,M,West Germany,FRG,1988,Seoul,Football,Football Men's Football,Bronze,Football,FBL,False
Bernd Wehmeyer,M,West Germany,FRG,1984,Los Angeles,Football,Football Men's Football,No medal,Football,FBL,False
Gnter Wienhold,M,West Germany,FRG,1972,Munich,Football,Football Men's Football,No medal,Football,FBL,False
Ronald Worm,M,West Germany,FRG,1972,Munich,Football,Football Men's Football,No medal,Football,FBL,False
Klaus Wunder,M,West Germany,FRG,1972,Munich,Football,Football Men's Football,No medal,Football,FBL,False
Wolfram Wuttke,M,West Germany,FRG,1988,Seoul,Football,Football Men's Football,Bronze,Football,FBL,False
