Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Felicia (-jitianu),F,Romania,ROU,1976,Montreal,Rowing,Rowing Women's Coxed Quadruple Sculls,Bronze,Rowing,ROW,False
Nicoleta Albu,F,Romania,ROU,2012,London,Rowing,Rowing Women's Coxed Eights,No medal,Rowing,ROW,False
Herta Anita,F,Romania,ROU,1988,Seoul,Rowing,Rowing Women's Coxed Fours,Bronze,Rowing,ROW,True
Herta Anita,F,Romania,ROU,1988,Seoul,Rowing,Rowing Women's Coxed Eights,Silver,Rowing,ROW,True
Angelica (chertic-),F,Romania,ROU,1980,Moskva,Rowing,Rowing Women's Coxed Eights,Bronze,Rowing,ROW,False
Chira (-stoian),F,Romania,ROU,1984,Los Angeles,Rowing,Rowing Women's Coxed Fours,Gold,Rowing,ROW,False
Rodica Arba-pucatu,F,Romania,ROU,1980,Moskva,Rowing,Rowing Women's Coxed Eights,Bronze,Rowing,ROW,True
Rodica Arba-pucatu,F,Romania,ROU,1984,Los Angeles,Rowing,Rowing Women's Coxless Pairs,Gold,Rowing,ROW,True
Rodica Arba-pucatu,F,Romania,ROU,1988,Seoul,Rowing,Rowing Women's Coxless Pairs,Gold,Rowing,ROW,True
Rodica Arba-pucatu,F,Romania,ROU,1988,Seoul,Rowing,Rowing Women's Coxed Eights,Silver,Rowing,ROW,True
Mihaela Armescu,F,Romania,ROU,1984,Los Angeles,Rowing,Rowing Women's Coxed Eights,Silver,Rowing,ROW,True
Mihaela Armescu,F,Romania,ROU,1988,Seoul,Rowing,Rowing Women's Coxed Fours,Bronze,Rowing,ROW,True
Mihaela Armescu,F,Romania,ROU,1988,Seoul,Rowing,Rowing Women's Coxed Eights,Silver,Rowing,ROW,True
Elena Avram,F,Romania,ROU,1976,Montreal,Rowing,Rowing Women's Coxed Eights,No medal,Rowing,ROW,False
Ioana Badea,F,Romania,ROU,1984,Los Angeles,Rowing,Rowing Women's Coxed Quadruple Sculls,Gold,Rowing,ROW,False
Anioara Blan-dobre,F,Romania,ROU,1988,Seoul,Rowing,Rowing Women's Quadruple Sculls,Bronze,Rowing,ROW,True
Anioara Blan-dobre,F,Romania,ROU,1992,Barcelona,Rowing,Rowing Women's Quadruple Sculls,Silver,Rowing,ROW,True
Enik Barabs-mironcic,F,Romania,ROU,2008,Beijing,Rowing,Rowing Women's Coxed Eights,Bronze,Rowing,ROW,True
Enik Barabs-mironcic,F,Romania,ROU,2012,London,Rowing,Rowing Women's Coxed Eights,No medal,Rowing,ROW,True
Gianina Beleag,F,Romania,ROU,2016,Rio de Janeiro,Rowing,Rowing Women's Lightweight Double Sculls,No medal,Rowing,ROW,False
Mdlina Bere,F,Romania,ROU,2016,Rio de Janeiro,Rowing,Rowing Women's Coxless Pairs,No medal,Rowing,ROW,True
Mdlina Bere,F,Romania,ROU,2016,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Bronze,Rowing,ROW,True
Iulia Bobeic-bulie,F,Romania,ROU,1992,Barcelona,Rowing,Rowing Women's Coxless Fours,No medal,Rowing,ROW,True
Iulia Bobeic-bulie,F,Romania,ROU,1992,Barcelona,Rowing,Rowing Women's Coxed Eights,Silver,Rowing,ROW,True
Iulia Bobeic-bulie,F,Romania,ROU,1996,Atlanta,Rowing,Rowing Women's Quadruple Sculls,No medal,Rowing,ROW,True
Andreea Boghian,F,Romania,ROU,2016,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Bronze,Rowing,ROW,False
Elena Bondar,F,Romania,ROU,1980,Moskva,Rowing,Rowing Women's Coxed Eights,Bronze,Rowing,ROW,False
Florica (-szilagh),F,Romania,ROU,1980,Moskva,Rowing,Rowing Women's Coxed Eights,Bronze,Rowing,ROW,False
Valeria (avram-),F,Romania,ROU,1980,Moskva,Rowing,Rowing Women's Coxed Fours,No medal,Rowing,ROW,False
Angela Cazac,F,Romania,ROU,1996,Atlanta,Rowing,Rowing Women's Coxless Pairs,No medal,Rowing,ROW,False
Liliana Cazac,F,Romania,ROU,1996,Atlanta,Rowing,Rowing Women's Coxless Pairs,No medal,Rowing,ROW,False
Adriana Chelariu-bazon,F,Romania,ROU,1984,Los Angeles,Rowing,Rowing Women's Coxed Eights,Silver,Rowing,ROW,True
Adriana Chelariu-bazon,F,Romania,ROU,1988,Seoul,Rowing,Rowing Women's Coxed Fours,Bronze,Rowing,ROW,True
Adriana Chelariu-bazon,F,Romania,ROU,1988,Seoul,Rowing,Rowing Women's Coxed Eights,Silver,Rowing,ROW,True
Adriana Chelariu-bazon,F,Romania,ROU,1992,Barcelona,Rowing,Rowing Women's Coxless Fours,No medal,Rowing,ROW,True
Adriana Chelariu-bazon,F,Romania,ROU,1992,Barcelona,Rowing,Rowing Women's Coxed Eights,Silver,Rowing,ROW,True
Aurica Chiri-brscu,F,Romania,ROU,2000,Sydney,Rowing,Rowing Women's Quadruple Sculls,No medal,Rowing,ROW,True
Aurica Chiri-brscu,F,Romania,ROU,2004,Athina,Rowing,Rowing Women's Coxed Eights,Gold,Rowing,ROW,True
Doina Ciucanu-robu,F,Romania,ROU,1988,Seoul,Rowing,Rowing Women's Quadruple Sculls,Bronze,Rowing,ROW,True
Doina Ciucanu-robu,F,Romania,ROU,1992,Barcelona,Rowing,Rowing Women's Coxless Pairs,No medal,Rowing,ROW,True
Doina Ciucanu-robu,F,Romania,ROU,1992,Barcelona,Rowing,Rowing Women's Coxed Eights,Silver,Rowing,ROW,True
Doina Ciucanu-robu,F,Romania,ROU,1996,Atlanta,Rowing,Rowing Women's Quadruple Sculls,No medal,Rowing,ROW,True
