Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Jasmine Alkhaldi,F,Philippines,PHI,2012,London,Swimming,Swimming Women's 100 metres Freestyle,No medal,True
Jasmine Alkhaldi,F,Philippines,PHI,2016,Rio de Janeiro,Swimming,Swimming Women's 100 metres Freestyle,No medal,True
Hayde Espino,F,Philippines,PHI,1960,Roma,Swimming,Swimming Women's 100 metres Freestyle,No medal,False
Marie-Lizza Danila,F,Philippines,PHI,2000,Sydney,Swimming,Swimming Women's 100 metres Backstroke,No medal,False
Nancy Deano,F,Philippines,PHI,1976,Montreal,Swimming,Swimming Women's 100 metres Breaststroke,No medal,True
Nancy Deano,F,Philippines,PHI,1976,Montreal,Swimming,Swimming Women's 200 metres Breaststroke,No medal,True
Nancy Deano,F,Philippines,PHI,1976,Montreal,Swimming,Swimming Women's 400 metres Individual Medley,No medal,True
Helene Elliott,F,Philippines,PHI,1968,Mexico City,Swimming,Swimming Women's 100 metres Freestyle,No medal,True
Helene Elliott,F,Philippines,PHI,1968,Mexico City,Swimming,Swimming Women's 200 metres Freestyle,No medal,True
Helene Elliott,F,Philippines,PHI,1968,Mexico City,Swimming,Swimming Women's 400 metres Freestyle,No medal,True
Helene Elliott,F,Philippines,PHI,1968,Mexico City,Swimming,Swimming Women's 800 metres Freestyle,No medal,True
Hedvig Garca,F,Philippines,PHI,1968,Mexico City,Swimming,Swimming Women's 100 metres Freestyle,No medal,True
Hedvig Garca,F,Philippines,PHI,1968,Mexico City,Swimming,Swimming Women's 200 metres Breaststroke,No medal,True
Hedvig Garca,F,Philippines,PHI,1968,Mexico City,Swimming,Swimming Women's 200 metres Individual Medley,No medal,True
Hedvig Garca,F,Philippines,PHI,1968,Mexico City,Swimming,Swimming Women's 400 metres Individual Medley,No medal,True
Jenny Guerrero,F,Philippines,PHI,2000,Sydney,Swimming,Swimming Women's 100 metres Breaststroke,No medal,True
Jenny Guerrero,F,Philippines,PHI,2000,Sydney,Swimming,Swimming Women's 200 metres Breaststroke,No medal,True
Christine (-sandejas),F,Philippines,PHI,1984,Los Angeles,Swimming,Swimming Women's 100 metres Freestyle,No medal,True
Christine (-sandejas),F,Philippines,PHI,1984,Los Angeles,Swimming,Swimming Women's 200 metres Freestyle,No medal,True
Christine (-sandejas),F,Philippines,PHI,1984,Los Angeles,Swimming,Swimming Women's 100 metres Backstroke,No medal,True
Christine (-sandejas),F,Philippines,PHI,1984,Los Angeles,Swimming,Swimming Women's 200 metres Backstroke,No medal,True
Gertrudes Lozada,F,Philippines,PHI,1956,Melbourne,Swimming,Swimming Women's 100 metres Freestyle,No medal,True
Gertrudes Lozada,F,Philippines,PHI,1956,Melbourne,Swimming,Swimming Women's 400 metres Freestyle,No medal,True
Jaclyn Pangilinan,F,Philippines,PHI,2004,Athina,Swimming,Swimming Women's 100 metres Breaststroke,No medal,True
Jaclyn Pangilinan,F,Philippines,PHI,2004,Athina,Swimming,Swimming Women's 200 metres Breaststroke,No medal,True
Joan Simms,F,Philippines,PHI,2008,Beijing,Swimming,Swimming Women's 50 metres Freestyle,No medal,True
Joan Simms,F,Philippines,PHI,2008,Beijing,Swimming,Swimming Women's 100 metres Freestyle,No medal,True
Gillian Thomson,F,Philippines,PHI,1988,Seoul,Swimming,Swimming Women's 50 metres Freestyle,No medal,True
Gillian Thomson,F,Philippines,PHI,1988,Seoul,Swimming,Swimming Women's 100 metres Freestyle,No medal,True
Gillian Thomson,F,Philippines,PHI,1988,Seoul,Swimming,Swimming Women's 100 metres Backstroke,No medal,True
Gillian Thomson,F,Philippines,PHI,1992,Barcelona,Swimming,Swimming Women's 100 metres Freestyle,No medal,True
Gillian Thomson,F,Philippines,PHI,1992,Barcelona,Swimming,Swimming Women's 200 metres Freestyle,No medal,True
Gillian Thomson,F,Philippines,PHI,1992,Barcelona,Swimming,Swimming Women's 100 metres Backstroke,No medal,True
Gillian Thomson,F,Philippines,PHI,1992,Barcelona,Swimming,Swimming Women's 200 metres Backstroke,No medal,True
Gillian Thomson,F,Philippines,PHI,1996,Atlanta,Swimming,Swimming Women's 50 metres Freestyle,No medal,True
Gillian Thomson,F,Philippines,PHI,1996,Atlanta,Swimming,Swimming Women's 100 metres Backstroke,No medal,True
Gillian Thomson,F,Philippines,PHI,1996,Atlanta,Swimming,Swimming Women's 200 metres Backstroke,No medal,True
Gillian Thomson,F,Philippines,PHI,1996,Atlanta,Swimming,Swimming Women's 200 metres Individual Medley,No medal,True
Jocelyn Giese,F,Philippines,PHI,1956,Melbourne,Swimming,Swimming Women's 100 metres Backstroke,No medal,False
Sandra Giese,F,Philippines,PHI,1960,Roma,Swimming,Swimming Women's 100 metres Butterfly,No medal,False
Remedy Rule,F,Philippines,PHI,2020,Tokyo,Swimming,Women's 100m Butterfly,No medal,True
Remedy Rule,F,Philippines,PHI,2020,Tokyo,Swimming,Women's 200m Butterfly,No medal,True
Kayla Sanchez,F,Philippines,PHI,2024,Paris,Swimming,Women's 100m Freestyle,No medal,False
