Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Tamara Daz,F,Spain,ESP,2008,Beijing,Basketball,Basketball Women's Basketball,No medal,False
Elisabeth Lpez,F,Spain,ESP,2004,Athina,Basketball,Basketball Women's Basketball,No medal,True
Elisabeth Lpez,F,Spain,ESP,2008,Beijing,Basketball,Basketball Women's Basketball,No medal,True
Ana Bascuana,F,Spain,ESP,1992,Barcelona,Basketball,Basketball Women's Basketball,No medal,False
Blanca Torres,F,Spain,ESP,1992,Barcelona,Basketball,Basketball Women's Basketball,No medal,False
Sonia Bernal,F,Spain,ESP,2004,Athina,Basketball,Basketball Women's Basketball,No medal,False
Mara Fernndez,F,Spain,ESP,1992,Barcelona,Basketball,Basketball Women's Basketball,No medal,False
Elisabeth Scheurer,F,Spain,ESP,1992,Barcelona,Basketball,Basketball Women's Basketball,No medal,True
Elisabeth Scheurer,F,Spain,ESP,2004,Athina,Basketball,Basketball Women's Basketball,No medal,True
Anna Lebrato,F,Spain,ESP,2016,Rio de Janeiro,Basketball,Basketball Women's Basketball,Silver,False
Slvia Fernndez,F,Spain,ESP,2016,Rio de Janeiro,Basketball,Basketball Women's Basketball,Silver,False
Marta Farrs,F,Spain,ESP,2004,Athina,Basketball,Basketball Women's Basketball,No medal,False
Marina Castillo,F,Spain,ESP,1992,Barcelona,Basketball,Basketball Women's Basketball,No medal,True
Marina Castillo,F,Spain,ESP,2004,Athina,Basketball,Basketball Women's Basketball,No medal,True
Begoa Piero,F,Spain,ESP,2004,Athina,Basketball,Basketball Women's Basketball,No medal,False
Margarita Draeger,F,Spain,ESP,1992,Barcelona,Basketball,Basketball Women's Basketball,No medal,False
Laura Collado,F,Spain,ESP,2016,Rio de Janeiro,Basketball,Basketball Women's Basketball,Silver,False
Patricia Arencibia,F,Spain,ESP,1992,Barcelona,Basketball,Basketball Women's Basketball,No medal,False
Cindy Garca,F,Spain,ESP,2008,Beijing,Basketball,Basketball Women's Basketball,No medal,False
Nuria Prat,F,Spain,ESP,2004,Athina,Basketball,Basketball Women's Basketball,No medal,True
Nuria Prat,F,Spain,ESP,2008,Beijing,Basketball,Basketball Women's Basketball,No medal,True
Mnica Lpez,F,Spain,ESP,1992,Barcelona,Basketball,Basketball Women's Basketball,No medal,False
Anna Gimeno,F,Spain,ESP,2008,Beijing,Basketball,Basketball Women's Basketball,No medal,False
Carolina Vallejo,F,Spain,ESP,1992,Barcelona,Basketball,Basketball Women's Basketball,No medal,False
Astou Gueye,F,Spain,ESP,2016,Rio de Janeiro,Basketball,Basketball Women's Basketball,Silver,False
Laura Gonzlez,F,Spain,ESP,2008,Beijing,Basketball,Basketball Women's Basketball,No medal,True
Laura Gonzlez,F,Spain,ESP,2016,Rio de Janeiro,Basketball,Basketball Women's Basketball,Silver,True
Laia Alts,F,Spain,ESP,2004,Athina,Basketball,Basketball Women's Basketball,No medal,True
Laia Alts,F,Spain,ESP,2008,Beijing,Basketball,Basketball Women's Basketball,No medal,True
Laia Alts,F,Spain,ESP,2016,Rio de Janeiro,Basketball,Basketball Women's Basketball,Silver,True
Mara Surez,F,Spain,ESP,2004,Athina,Basketball,Basketball Women's Basketball,No medal,True
Mara Surez,F,Spain,ESP,2008,Beijing,Basketball,Basketball Women's Basketball,No medal,True
Mara Surez,F,Spain,ESP,2016,Rio de Janeiro,Basketball,Basketball Women's Basketball,Silver,True
Ingrid Molina,F,Spain,ESP,2004,Athina,Basketball,Basketball Women's Basketball,No medal,False
Mnica Machado,F,Spain,ESP,1992,Barcelona,Basketball,Basketball Women's Basketball,No medal,False
Laura Caizares,F,Spain,ESP,2016,Rio de Janeiro,Basketball,Basketball Women's Basketball,Silver,False
Mara Aguilera,F,Spain,ESP,2008,Beijing,Basketball,Basketball Women's Basketball,No medal,False
Leonor Manso,F,Spain,ESP,2016,Rio de Janeiro,Basketball,Basketball Women's Basketball,Silver,False
Leticia Gonzlez,F,Spain,ESP,2016,Rio de Janeiro,Basketball,Basketball Women's Basketball,Silver,False
Isabel Fernndez,F,Spain,ESP,2008,Beijing,Basketball,Basketball Women's Basketball,No medal,False
Rosaura Lujn,F,Spain,ESP,2004,Athina,Basketball,Basketball Women's Basketball,No medal,False
Alba Salom,F,Spain,ESP,2008,Beijing,Basketball,Basketball Women's Basketball,No medal,True
Alba Salom,F,Spain,ESP,2016,Rio de Janeiro,Basketball,Basketball Women's Basketball,Silver,True
Amaya Madariaga,F,Spain,ESP,2004,Athina,Basketball,Basketball Women's Basketball,No medal,True
Amaya Madariaga,F,Spain,ESP,2008,Beijing,Basketball,Basketball Women's Basketball,No medal,True
