Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Antonio Alkana,M,South Africa,RSA,2016,Rio de Janeiro,Athletics,Athletics Men's 110 metres Hurdles,No medal,Athletics,ATH,True,True
John Anderton,M,South Africa,RSA,1952,Helsinki,Athletics,Athletics Men's 400 metres,No medal,Athletics,ATH,True,True
John Anderton,M,South Africa,RSA,1952,Helsinki,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,Athletics,ATH,True,True
Lusapho April,M,South Africa,RSA,2012,London,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,True,True
Lusapho April,M,South Africa,RSA,2016,Rio de Janeiro,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,True,False
Sidney Atkinson,M,South Africa,RSA,1924,Paris,Athletics,Athletics Men's 110 metres Hurdles,Silver,Athletics,ATH,True,True
Sidney Atkinson,M,South Africa,RSA,1928,Amsterdam,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,True,False
Sidney Atkinson,M,South Africa,RSA,1928,Amsterdam,Athletics,Athletics Men's 110 metres Hurdles,Gold,Athletics,ATH,True,False
Johannes Barnard,M,South Africa,RSA,1956,Melbourne,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,False,True
Lawrence Betts,M,South Africa,RSA,1924,Paris,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,True,True
Lawrence Betts,M,South Africa,RSA,1924,Paris,Athletics,Athletics Men's 400 metres,No medal,Athletics,ATH,True,True
Lawrence Betts,M,South Africa,RSA,1924,Paris,Athletics,Athletics Men's 4 x 100 metres Relay,No medal,Athletics,ATH,True,True
Schalk Booysen,M,South Africa,RSA,1952,Helsinki,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,True,True
Schalk Booysen,M,South Africa,RSA,1952,Helsinki,Athletics,Athletics Men's 400 metres,No medal,Athletics,ATH,True,True
Johannes Botha,M,South Africa,RSA,1996,Atlanta,Athletics,Athletics Men's 800 metres,No medal,Athletics,ATH,True,True
Johannes Botha,M,South Africa,RSA,2000,Sydney,Athletics,Athletics Men's 800 metres,No medal,Athletics,ATH,True,False
Riaan Botha,M,South Africa,RSA,1996,Atlanta,Athletics,Athletics Men's Pole Vault,No medal,Athletics,ATH,False,True
Werner Botha,M,South Africa,RSA,2000,Sydney,Athletics,Athletics Men's 800 metres,No medal,Athletics,ATH,True,True
Werner Botha,M,South Africa,RSA,2000,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,Athletics,ATH,True,True
Willem Botha,M,South Africa,RSA,1936,Berlin,Athletics,Athletics Men's 800 metres,No medal,Athletics,ATH,True,True
Willem Botha,M,South Africa,RSA,1936,Berlin,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,Athletics,ATH,True,True
Shaun Bownes,M,South Africa,RSA,2000,Sydney,Athletics,Athletics Men's 110 metres Hurdles,No medal,Athletics,ATH,True,True
Shaun Bownes,M,South Africa,RSA,2004,Athina,Athletics,Athletics Men's 110 metres Hurdles,No medal,Athletics,ATH,True,False
Okkert Brits,M,South Africa,RSA,1996,Atlanta,Athletics,Athletics Men's Pole Vault,No medal,Athletics,ATH,True,True
Okkert Brits,M,South Africa,RSA,2000,Sydney,Athletics,Athletics Men's Pole Vault,No medal,Athletics,ATH,True,False
Okkert Brits,M,South Africa,RSA,2004,Athina,Athletics,Athletics Men's Pole Vault,No medal,Athletics,ATH,True,False
Stefan Brits,M,South Africa,RSA,2016,Rio de Janeiro,Athletics,Athletics Men's Long Jump,No medal,Athletics,ATH,False,True
Henricho Bruintjies,M,South Africa,RSA,2016,Rio de Janeiro,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,False,True
Jacobus Bukes,M,South Africa,RSA,1920,Antwerpen,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,True,True
Jacobus Bukes,M,South Africa,RSA,1920,Antwerpen,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,True,True
Jacobus Bukes,M,South Africa,RSA,1920,Antwerpen,Athletics,Athletics Men's 4 x 100 metres Relay,No medal,Athletics,ATH,True,True
Michiel Burger,M,South Africa,RSA,1956,Melbourne,Athletics,Athletics Men's 110 metres Hurdles,No medal,Athletics,ATH,False,True
Aubrey Burton-durham,M,South Africa,RSA,1928,Amsterdam,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,True,True
Aubrey Burton-durham,M,South Africa,RSA,1928,Amsterdam,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,True,True
William Chivell,M,South Africa,RSA,1952,Helsinki,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,Athletics,ATH,False,True
Ockert Cilliers,M,South Africa,RSA,2004,Athina,Athletics,Athletics Men's 400 metres Hurdles,No medal,Athletics,ATH,True,True
Ockert Cilliers,M,South Africa,RSA,2004,Athina,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,Athletics,ATH,True,True
Willem Coertzen,M,South Africa,RSA,2012,London,Athletics,Athletics Men's Decathlon,No medal,Athletics,ATH,True,True
Willem Coertzen,M,South Africa,RSA,2016,Rio de Janeiro,Athletics,Athletics Men's Decathlon,No medal,Athletics,ATH,True,False
Johannes Coleman,M,South Africa,RSA,1936,Berlin,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,True,True
