Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Cai Li,M,Singapore,SGP,2008,Beijing,Table Tennis,Table Tennis Men's Team,No medal,Table,TTE,False,True
Feng Chen,M,Singapore,SGP,2016,Rio de Janeiro,Table Tennis,Table Tennis Men's Singles,No medal,Table,TTE,False,True
Gao Ning,M,Singapore,SGP,2008,Beijing,Table Tennis,Table Tennis Men's Singles,No medal,Table,TTE,True,True
Gao Ning,M,Singapore,SGP,2008,Beijing,Table Tennis,Table Tennis Men's Team,No medal,Table,TTE,True,True
Gao Ning,M,Singapore,SGP,2012,London,Table Tennis,Table Tennis Men's Singles,No medal,Table,TTE,True,False
Gao Ning,M,Singapore,SGP,2012,London,Table Tennis,Table Tennis Men's Team,No medal,Table,TTE,True,False
Gao Ning,M,Singapore,SGP,2016,Rio de Janeiro,Table Tennis,Table Tennis Men's Singles,No medal,Table,TTE,True,False
Yang Zi,M,Singapore,SGP,2008,Beijing,Table Tennis,Table Tennis Men's Singles,No medal,Table,TTE,True,True
Yang Zi,M,Singapore,SGP,2008,Beijing,Table Tennis,Table Tennis Men's Team,No medal,Table,TTE,True,True
Yang Zi,M,Singapore,SGP,2012,London,Table Tennis,Table Tennis Men's Singles,No medal,Table,TTE,True,False
Yang Zi,M,Singapore,SGP,2012,London,Table Tennis,Table Tennis Men's Team,No medal,Table,TTE,True,False
Zhan Jian,M,Singapore,SGP,2012,London,Table Tennis,Table Tennis Men's Team,No medal,Table,TTE,False,True
Clarence Chew,M,Singapore,SGP,2020,Tokyo,Table Tennis,Men's Singles,No medal,Men's,TTE,False,True
Izaac Quek,M,Singapore,SGP,2024,Paris,Table Tennis,Men's Singles,No medal,Men's,TTE,False,True
