Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Else Ahlmann-ohlsen,F,Denmark,DEN,1928,Amsterdam,Fencing,"Fencing Women's Foil, Individual",No medal,Fencing,FEN,False
Yutta (ohlson-),F,Denmark,DEN,1924,Paris,Fencing,"Fencing Women's Foil, Individual",No medal,Fencing,FEN,False
Ulla Barding-poulsen,F,Denmark,DEN,1936,Berlin,Fencing,"Fencing Women's Foil, Individual",No medal,Fencing,FEN,True
Ulla Barding-poulsen,F,Denmark,DEN,1952,Helsinki,Fencing,"Fencing Women's Foil, Individual",No medal,Fencing,FEN,True
Margot (-jersild),F,Denmark,DEN,1928,Amsterdam,Fencing,"Fencing Women's Foil, Individual",No medal,Fencing,FEN,False
Ingeborg Buhl,F,Denmark,DEN,1924,Paris,Fencing,"Fencing Women's Foil, Individual",No medal,Fencing,FEN,False
Eva (-beck),F,Denmark,DEN,1996,Atlanta,Fencing,"Fencing Women's epee, Individual",No medal,Fencing,FEN,False
Grete (-dahm),F,Denmark,DEN,1924,Paris,Fencing,"Fencing Women's Foil, Individual",Bronze,Fencing,FEN,False
Inger (naur-),F,Denmark,DEN,1928,Amsterdam,Fencing,"Fencing Women's Foil, Individual",No medal,Fencing,FEN,True
Inger (naur-),F,Denmark,DEN,1932,Los Angeles,Fencing,"Fencing Women's Foil, Individual",No medal,Fencing,FEN,True
Karen Lachmann,F,Denmark,DEN,1936,Berlin,Fencing,"Fencing Women's Foil, Individual",No medal,Fencing,FEN,True
Karen Lachmann,F,Denmark,DEN,1948,London,Fencing,"Fencing Women's Foil, Individual",Silver,Fencing,FEN,True
Karen Lachmann,F,Denmark,DEN,1952,Helsinki,Fencing,"Fencing Women's Foil, Individual",Bronze,Fencing,FEN,True
Karen Lachmann,F,Denmark,DEN,1956,Melbourne,Fencing,"Fencing Women's Foil, Individual",No medal,Fencing,FEN,True
Annie Madsen),F,Denmark,DEN,1972,Munich,Fencing,"Fencing Women's Foil, Individual",No medal,Fencing,FEN,True
Annie Madsen),F,Denmark,DEN,1976,Montreal,Fencing,"Fencing Women's Foil, Individual",No medal,Fencing,FEN,True
Annie Madsen),F,Denmark,DEN,1980,Moskva,Fencing,"Fencing Women's Foil, Individual",No medal,Fencing,FEN,True
Kate -thoresen),F,Denmark,DEN,1948,London,Fencing,"Fencing Women's Foil, Individual",No medal,Fencing,FEN,True
Kate -thoresen),F,Denmark,DEN,1952,Helsinki,Fencing,"Fencing Women's Foil, Individual",No medal,Fencing,FEN,True
Gerda (hpfner-),F,Denmark,DEN,1932,Los Angeles,Fencing,"Fencing Women's Foil, Individual",No medal,Fencing,FEN,False
Grete Olsen,F,Denmark,DEN,1932,Los Angeles,Fencing,"Fencing Women's Foil, Individual",No medal,Fencing,FEN,True
Grete Olsen,F,Denmark,DEN,1936,Berlin,Fencing,"Fencing Women's Foil, Individual",No medal,Fencing,FEN,True
Grete Olsen,F,Denmark,DEN,1948,London,Fencing,"Fencing Women's Foil, Individual",No medal,Fencing,FEN,True
Ellen (thomsen-),F,Denmark,DEN,1924,Paris,Fencing,"Fencing Women's Foil, Individual",Gold,Fencing,FEN,False
