Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Heiner Baltes,M,West Germany,FRG,1972,Munich,Football,Football Men's Football,No medal,False
Dieter Bast,M,West Germany,FRG,1984,Los Angeles,Football,Football Men's Football,No medal,False
Hermann Bitz,M,West Germany,FRG,1972,Munich,Football,Football Men's Football,No medal,False
Hartwig Bleidick,M,West Germany,FRG,1972,Munich,Football,Football Men's Football,No medal,False
Manfred Bockenfeld,M,West Germany,FRG,1984,Los Angeles,Football,Football Men's Football,No medal,False
Rudolf Bommer,M,West Germany,FRG,1984,Los Angeles,Football,Football Men's Football,No medal,True
Rudolf Bommer,M,West Germany,FRG,1988,Seoul,Football,Football Men's Football,Bronze,True
Hans-Jrgen Bradler,M,West Germany,FRG,1972,Munich,Football,Football Men's Football,No medal,False
Andreas Brehme,M,West Germany,FRG,1984,Los Angeles,Football,Football Men's Football,No medal,False
Guido Buchwald,M,West Germany,FRG,1984,Los Angeles,Football,Football Men's Football,No medal,False
Roland Dickgieer,M,West Germany,FRG,1984,Los Angeles,Football,Football Men's Football,No medal,False
Holger Fach,M,West Germany,FRG,1988,Seoul,Football,Football Men's Football,Bronze,False
Bernd Franke,M,West Germany,FRG,1984,Los Angeles,Football,Football Men's Football,No medal,False
Wolfgang Funkel,M,West Germany,FRG,1988,Seoul,Football,Football Men's Football,Bronze,False
Armin Grtz,M,West Germany,FRG,1988,Seoul,Football,Football Men's Football,Bronze,False
Roland Grahammer,M,West Germany,FRG,1988,Seoul,Football,Football Men's Football,Bronze,False
Jrgen Groh,M,West Germany,FRG,1984,Los Angeles,Football,Football Men's Football,No medal,False
Friedhelm Hbermann,M,West Germany,FRG,1972,Munich,Football,Football Men's Football,No medal,False
Ewald Hammes,M,West Germany,FRG,1972,Munich,Football,Football Men's Football,No medal,False
Thomas Hler,M,West Germany,FRG,1988,Seoul,Football,Football Men's Football,Bronze,False
Ottmar Hitzfeld,M,West Germany,FRG,1972,Munich,Football,Football Men's Football,No medal,False
Ulrich Hoene,M,West Germany,FRG,1972,Munich,Football,Football Men's Football,No medal,False
Reiner Hollmann,M,West Germany,FRG,1972,Munich,Football,Football Men's Football,No medal,False
Thomas Hrster,M,West Germany,FRG,1988,Seoul,Football,Football Men's Football,Bronze,False
Olaf Janen,M,West Germany,FRG,1988,Seoul,Football,Football Men's Football,Bronze,False
Jrgen Kalb,M,West Germany,FRG,1972,Munich,Football,Football Men's Football,No medal,False
Manfred Kaltz,M,West Germany,FRG,1972,Munich,Football,Football Men's Football,No medal,False
Uwe Kamps,M,West Germany,FRG,1988,Seoul,Football,Football Men's Football,Bronze,False
Gerhard Kleppinger,M,West Germany,FRG,1988,Seoul,Football,Football Men's Football,Bronze,False
Jrgen Klinsmann,M,West Germany,FRG,1988,Seoul,Football,Football Men's Football,Bronze,False
Peter Lux,M,West Germany,FRG,1984,Los Angeles,Football,Football Men's Football,No medal,False
Dietmar Mietz,M,West Germany,FRG,1972,Munich,Football,Football Men's Football,No medal,False
Frank Mill,M,West Germany,FRG,1984,Los Angeles,Football,Football Men's Football,No medal,True
Frank Mill,M,West Germany,FRG,1988,Seoul,Football,Football Men's Football,Bronze,True
Bernd Nickel,M,West Germany,FRG,1972,Munich,Football,Football Men's Football,No medal,False
Uwe Rahn,M,West Germany,FRG,1984,Los Angeles,Football,Football Men's Football,No medal,False
Karl-Heinz Riedle,M,West Germany,FRG,1988,Seoul,Football,Football Men's Football,Bronze,False
Dieter Schatzschneider,M,West Germany,FRG,1984,Los Angeles,Football,Football Men's Football,No medal,False
Egon Schmitt,M,West Germany,FRG,1972,Munich,Football,Football Men's Football,No medal,False
Alfred Schn,M,West Germany,FRG,1984,Los Angeles,Football,Football Men's Football,No medal,False
Christian Schreier,M,West Germany,FRG,1984,Los Angeles,Football,Football Men's Football,No medal,True
Christian Schreier,M,West Germany,FRG,1988,Seoul,Football,Football Men's Football,Bronze,True
Michael Schulz,M,West Germany,FRG,1988,Seoul,Football,Football Men's Football,Bronze,False
Rudolf Seliger,M,West Germany,FRG,1972,Munich,Football,Football Men's Football,No medal,False
Ralf Sievers,M,West Germany,FRG,1988,Seoul,Football,Football Men's Football,Bronze,False
Fritz Walter,M,West Germany,FRG,1988,Seoul,Football,Football Men's Football,Bronze,False
Bernd Wehmeyer,M,West Germany,FRG,1984,Los Angeles,Football,Football Men's Football,No medal,False
Gnter Wienhold,M,West Germany,FRG,1972,Munich,Football,Football Men's Football,No medal,False
Ronald Worm,M,West Germany,FRG,1972,Munich,Football,Football Men's Football,No medal,False
Klaus Wunder,M,West Germany,FRG,1972,Munich,Football,Football Men's Football,No medal,False
Wolfram Wuttke,M,West Germany,FRG,1988,Seoul,Football,Football Men's Football,Bronze,False
