Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Adrian Adams,M,United Kingdom,GBR,1980,Moskva,Judo,Judo Men's Lightweight,Silver,True
Adrian Adams,M,United Kingdom,GBR,1984,Los Angeles,Judo,Judo Men's Half-Middleweight,Silver,True
Adrian Adams,M,United Kingdom,GBR,1988,Seoul,Judo,Judo Men's Half-Middleweight,No medal,True
Mark Adshead,M,United Kingdom,GBR,1988,Seoul,Judo,Judo Men's Half-Lightweight,No medal,False
Constantine Alexander,M,United Kingdom,GBR,1976,Montreal,Judo,Judo Men's Lightweight,No medal,False
James Austin,M,United Kingdom,GBR,2012,London,Judo,Judo Men's Half-Heavyweight,No medal,False
Ryan Birch,M,United Kingdom,GBR,1992,Barcelona,Judo,Judo Men's Half-Middleweight,No medal,True
Ryan Birch,M,United Kingdom,GBR,1996,Atlanta,Judo,Judo Men's Middleweight,No medal,True
Christopher Bowles,M,United Kingdom,GBR,1980,Moskva,Judo,Judo Men's Half-Middleweight,No medal,False
Kerrith Brown,M,United Kingdom,GBR,1984,Los Angeles,Judo,Judo Men's Lightweight,Bronze,True
Kerrith Brown,M,United Kingdom,GBR,1988,Seoul,Judo,Judo Men's Lightweight,No medal,True
John Buchanan,M,United Kingdom,GBR,2000,Sydney,Judo,Judo Men's Extra-Lightweight,No medal,False
Euan Burton,M,United Kingdom,GBR,2008,Beijing,Judo,Judo Men's Half-Middleweight,No medal,True
Euan Burton,M,United Kingdom,GBR,2012,London,Judo,Judo Men's Half-Middleweight,No medal,True
Mark Chittenden,M,United Kingdom,GBR,1980,Moskva,Judo,Judo Men's Half-Heavyweight,No medal,False
Peter Cousins,M,United Kingdom,GBR,2008,Beijing,Judo,Judo Men's Half-Heavyweight,No medal,False
William Cusack,M,United Kingdom,GBR,1992,Barcelona,Judo,Judo Men's Lightweight,No medal,False
Julian Davies,M,United Kingdom,GBR,1996,Atlanta,Judo,Judo Men's Half-Lightweight,No medal,False
Peter Donnelly,M,United Kingdom,GBR,1980,Moskva,Judo,Judo Men's Middleweight,No medal,False
Nigel Donohue,M,United Kingdom,GBR,1992,Barcelona,Judo,Judo Men's Extra-Lightweight,No medal,True
Nigel Donohue,M,United Kingdom,GBR,1996,Atlanta,Judo,Judo Men's Extra-Lightweight,No medal,True
Neil Eckersley,M,United Kingdom,GBR,1984,Los Angeles,Judo,Judo Men's Extra-Lightweight,Bronze,True
Neil Eckersley,M,United Kingdom,GBR,1988,Seoul,Judo,Judo Men's Extra-Lightweight,No medal,True
Craig Fallon,M,United Kingdom,GBR,2004,Athina,Judo,Judo Men's Extra-Lightweight,No medal,True
Craig Fallon,M,United Kingdom,GBR,2008,Beijing,Judo,Judo Men's Extra-Lightweight,No medal,True
Benjamin Fletcher,M,United Kingdom,GBR,2016,Rio de Janeiro,Judo,Judo Men's Half-Heavyweight,No medal,False
Ian Freeman,M,United Kingdom,GBR,1992,Barcelona,Judo,Judo Men's Half-Lightweight,No medal,False
Stephen Gawthorpe,M,United Kingdom,GBR,1984,Los Angeles,Judo,Judo Men's Half-Lightweight,No medal,False
Elvis Gordon,M,United Kingdom,GBR,1984,Los Angeles,Judo,Judo Men's Heavyweight,No medal,True
Elvis Gordon,M,United Kingdom,GBR,1988,Seoul,Judo,Judo Men's Heavyweight,No medal,True
Elvis Gordon,M,United Kingdom,GBR,1992,Barcelona,Judo,Judo Men's Heavyweight,No medal,True
Winston Gordon,M,United Kingdom,GBR,2004,Athina,Judo,Judo Men's Middleweight,No medal,True
Winston Gordon,M,United Kingdom,GBR,2008,Beijing,Judo,Judo Men's Middleweight,No medal,True
Winston Gordon,M,United Kingdom,GBR,2012,London,Judo,Judo Men's Middleweight,No medal,True
Sydney Hoare,M,United Kingdom,GBR,1964,Tokyo,Judo,Judo Men's Middleweight,No medal,False
John Holliday,M,United Kingdom,GBR,1980,Moskva,Judo,Judo Men's Extra-Lightweight,No medal,False
Brian Jacks,M,United Kingdom,GBR,1964,Tokyo,Judo,Judo Men's Lightweight,No medal,True
Brian Jacks,M,United Kingdom,GBR,1972,Munich,Judo,Judo Men's Middleweight,Bronze,True
Brian Jacks,M,United Kingdom,GBR,1976,Montreal,Judo,Judo Men's Middleweight,No medal,True
Daniel Kingston,M,United Kingdom,GBR,1996,Atlanta,Judo,Judo Men's Lightweight,No medal,False
Nicholas Kokotaylo,M,United Kingdom,GBR,1984,Los Angeles,Judo,Judo Men's Half-Heavyweight,No medal,False
Arthur Mapp,M,United Kingdom,GBR,1980,Moskva,Judo,Judo Men's Open Class,Bronze,False
Ashley Mckenzie,M,United Kingdom,GBR,2012,London,Judo,Judo Men's Extra-Lightweight,No medal,True
Ashley Mckenzie,M,United Kingdom,GBR,2016,Rio de Janeiro,Judo,Judo Men's Extra-Lightweight,No medal,True
Vaccinuf Morrison,M,United Kingdom,GBR,1976,Montreal,Judo,Judo Men's Half-Middleweight,No medal,False
Edward Mullen,M,United Kingdom,GBR,1972,Munich,Judo,Judo Men's Lightweight,No medal,False
Raymond Neenan,M,United Kingdom,GBR,1980,Moskva,Judo,Judo Men's Half-Lightweight,No medal,False
Colin Oates,M,United Kingdom,GBR,2012,London,Judo,Judo Men's Half-Lightweight,No medal,True
Colin Oates,M,United Kingdom,GBR,2016,Rio de Janeiro,Judo,Judo Men's Half-Lightweight,No medal,True
Angelo Parisi,M,United Kingdom,GBR,1972,Munich,Judo,Judo Men's Open Class,Bronze,False
David Petherbridge,M,United Kingdom,GBR,1964,Tokyo,Judo,Judo Men's Open Class,No medal,False
Paul Radburn,M,United Kingdom,GBR,1980,Moskva,Judo,Judo Men's Heavyweight,No medal,True
Paul Radburn,M,United Kingdom,GBR,1984,Los Angeles,Judo,Judo Men's Open Class,No medal,True
Graeme Randall,M,United Kingdom,GBR,1996,Atlanta,Judo,Judo Men's Half-Middleweight,No medal,True
Graeme Randall,M,United Kingdom,GBR,2000,Sydney,Judo,Judo Men's Half-Middleweight,No medal,True
Keith Remfry,M,United Kingdom,GBR,1972,Munich,Judo,Judo Men's Heavyweight,No medal,True
Keith Remfry,M,United Kingdom,GBR,1976,Montreal,Judo,Judo Men's Heavyweight,No medal,True
Keith Remfry,M,United Kingdom,GBR,1976,Montreal,Judo,Judo Men's Open Class,Silver,True
Christopher Sherrington,M,United Kingdom,GBR,2012,London,Judo,Judo Men's Heavyweight,No medal,False
David Somerville,M,United Kingdom,GBR,2000,Sydney,Judo,Judo Men's Half-Lightweight,No medal,False
David Starbrook,M,United Kingdom,GBR,1972,Munich,Judo,Judo Men's Half-Heavyweight,Silver,True
David Starbrook,M,United Kingdom,GBR,1976,Montreal,Judo,Judo Men's Half-Heavyweight,Bronze,True
Raymond Stevens,M,United Kingdom,GBR,1992,Barcelona,Judo,Judo Men's Half-Heavyweight,Silver,True
Raymond Stevens,M,United Kingdom,GBR,1996,Atlanta,Judo,Judo Men's Half-Heavyweight,No medal,True
Dennis Stewart,M,United Kingdom,GBR,1988,Seoul,Judo,Judo Men's Half-Heavyweight,Bronze,False
John Sullivan,M,United Kingdom,GBR,1972,Munich,Judo,Judo Men's Half-Middleweight,No medal,False
Anthony Sweeney,M,United Kingdom,GBR,1964,Tokyo,Judo,Judo Men's Heavyweight,No medal,False
Densign White,M,United Kingdom,GBR,1984,Los Angeles,Judo,Judo Men's Middleweight,No medal,True
Densign White,M,United Kingdom,GBR,1988,Seoul,Judo,Judo Men's Middleweight,No medal,True
Densign White,M,United Kingdom,GBR,1992,Barcelona,Judo,Judo Men's Middleweight,No medal,True
Daniel Williams,M,United Kingdom,GBR,2012,London,Judo,Judo Men's Lightweight,No medal,False
McKENZIE Ashley,M,United Kingdom,GBR,2020,Tokyo,Judo,Men -60 kg,No medal,False
