Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Hkan Bjrne,M,Sweden,SWE,1988,Seoul,Volleyball,Volleyball Men's Volleyball,No medal,Volleyball,VVO,False,True
Bengt Gustafson,M,Sweden,SWE,1988,Seoul,Volleyball,Volleyball Men's Volleyball,No medal,Volleyball,VVO,False,True
Jan Hedengrd,M,Sweden,SWE,1988,Seoul,Volleyball,Volleyball Men's Volleyball,No medal,Volleyball,VVO,False,True
Tomas Hoszek,M,Sweden,SWE,1988,Seoul,Volleyball,Volleyball Men's Volleyball,No medal,Volleyball,VVO,False,True
Patrik (jern-),M,Sweden,SWE,1988,Seoul,Volleyball,Volleyball Men's Volleyball,No medal,Volleyball,VVO,False,True
Joannis Kalmazidis,M,Sweden,SWE,1988,Seoul,Volleyball,Volleyball Men's Volleyball,No medal,Volleyball,VVO,False,True
Mats (-skld),M,Sweden,SWE,1988,Seoul,Volleyball,Volleyball Men's Volleyball,No medal,Volleyball,VVO,False,True
Nils Lennartsson,M,Sweden,SWE,1988,Seoul,Volleyball,Volleyball Men's Volleyball,No medal,Volleyball,VVO,False,True
Per Lundmark,M,Sweden,SWE,1988,Seoul,Volleyball,Volleyball Men's Volleyball,No medal,Volleyball,VVO,False,True
Lars Nilsson,M,Sweden,SWE,1988,Seoul,Volleyball,Volleyball Men's Volleyball,No medal,Volleyball,VVO,False,True
Per-Anders Sf,M,Sweden,SWE,1988,Seoul,Volleyball,Volleyball Men's Volleyball,No medal,Volleyball,VVO,False,True
Hans Tholse,M,Sweden,SWE,1988,Seoul,Volleyball,Volleyball Men's Volleyball,No medal,Volleyball,VVO,False,True
