Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Georgios Andreou,M,Cyprus,CYP,2000,Sydney,Athletics,Athletics Men's Decathlon,No medal,Athletics,ATH,False
Dimitrios Araouzos,M,Cyprus,CYP,1984,Los Angeles,Athletics,Athletics Men's Long Jump,No medal,Athletics,ATH,False
Dimitrios Chondrokoukis,M,Cyprus,CYP,2016,Rio de Janeiro,Athletics,Athletics Men's High Jump,No medal,Athletics,ATH,False
Euripidis Dimosthenous,M,Cyprus,CYP,1996,Atlanta,Athletics,Athletics Men's 400 metres,No medal,Athletics,ATH,True
Euripidis Dimosthenous,M,Cyprus,CYP,2000,Sydney,Athletics,Athletics Men's 400 metres,No medal,Athletics,ATH,True
Filippos Filippou,M,Cyprus,CYP,1984,Los Angeles,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,True
Filippos Filippou,M,Cyprus,CYP,1984,Los Angeles,Athletics,"Athletics Men's 3,000 metres Steeplechase",No medal,Athletics,ATH,True
Kyriakos Ioannou,M,Cyprus,CYP,2004,Athina,Athletics,Athletics Men's High Jump,No medal,Athletics,ATH,True
Kyriakos Ioannou,M,Cyprus,CYP,2008,Beijing,Athletics,Athletics Men's High Jump,No medal,Athletics,ATH,True
Kyriakos Ioannou,M,Cyprus,CYP,2012,London,Athletics,Athletics Men's High Jump,No medal,Athletics,ATH,True
Kyriakos Ioannou,M,Cyprus,CYP,2016,Rio de Janeiro,Athletics,Athletics Men's High Jump,No medal,Athletics,ATH,True
Marios Kassianidis,M,Cyprus,CYP,1984,Los Angeles,Athletics,"Athletics Men's 10,000 metres",No medal,Athletics,ATH,True
Marios Kassianidis,M,Cyprus,CYP,1984,Los Angeles,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,True
Prodromos Katsantonis,M,Cyprus,CYP,1996,Atlanta,Athletics,Athletics Men's 110 metres Hurdles,No medal,Athletics,ATH,True
Prodromos Katsantonis,M,Cyprus,CYP,1996,Atlanta,Athletics,Athletics Men's 4 x 100 metres Relay,No medal,Athletics,ATH,True
Prodromos Katsantonis,M,Cyprus,CYP,2000,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,No medal,Athletics,ATH,True
Prodromos Katsantonis,M,Cyprus,CYP,2004,Athina,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,True
Marios Khatziandreou,M,Cyprus,CYP,1988,Seoul,Athletics,Athletics Men's Triple Jump,No medal,Athletics,ATH,True
