Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Eleni Artymata,F,Cyprus,CYP,2008,Beijing,Athletics,Athletics Women's 200 metres,No medal,True
Eleni Artymata,F,Cyprus,CYP,2012,London,Athletics,Athletics Women's 200 metres,No medal,True
Eleni Artymata,F,Cyprus,CYP,2016,Rio de Janeiro,Athletics,Athletics Women's 200 metres,No medal,True
Andrea Avraam,F,Cyprus,CYP,1988,Seoul,Athletics,"Athletics Women's 3,000 metres",No medal,True
Andrea Avraam,F,Cyprus,CYP,1988,Seoul,Athletics,"Athletics Women's 10,000 metres",No medal,True
Andrea Avraam,F,Cyprus,CYP,1992,Barcelona,Athletics,"Athletics Women's 10,000 metres",No medal,True
Elli Evangelidou,F,Cyprus,CYP,1992,Barcelona,Athletics,Athletics Women's Shot Put,No medal,False
Anna Foitidou,F,Cyprus,CYP,2004,Athina,Athletics,Athletics Women's Pole Vault,No medal,True
Anna Foitidou,F,Cyprus,CYP,2008,Beijing,Athletics,Athletics Women's Pole Vault,No medal,True
Marilia Grigoriou,F,Cyprus,CYP,2004,Athina,Athletics,Athletics Women's 200 metres,No medal,False
Leontia Kallenou,F,Cyprus,CYP,2016,Rio de Janeiro,Athletics,Athletics Women's High Jump,No medal,False
Alissa Kallinikou,F,Cyprus,CYP,2008,Beijing,Athletics,Athletics Women's 400 metres,No medal,False
Agni Kharalambous,F,Cyprus,CYP,2000,Sydney,Athletics,Athletics Women's High Jump,No medal,False
Theodora Kyriakou,F,Cyprus,CYP,1996,Atlanta,Athletics,Athletics Women's 200 metres,No medal,True
Theodora Kyriakou,F,Cyprus,CYP,1996,Atlanta,Athletics,Athletics Women's 400 metres,No medal,True
Maria Lambrou-teloni,F,Cyprus,CYP,1988,Seoul,Athletics,Athletics Women's Long Jump,No medal,False
Anna Papaioannou,F,Cyprus,CYP,2016,Rio de Janeiro,Athletics,Athletics Women's 100 metres,No medal,True
Anna Papaioannou,F,Cyprus,CYP,2016,Rio de Janeiro,Athletics,Athletics Women's 200 metres,No medal,True
Androula (constantinou-),F,Cyprus,CYP,2004,Athina,Athletics,Athletics Women's 400 metres Hurdles,No medal,False
Eleni (demetriou-),F,Cyprus,CYP,2004,Athina,Athletics,Athletics Women's Hammer Throw,No medal,False
Paraskevi Theodorou,F,Cyprus,CYP,2008,Beijing,Athletics,Athletics Women's Hammer Throw,No medal,False
Alexandra (nasta-),F,Cyprus,CYP,2008,Beijing,Athletics,Athletics Women's Javelin Throw,No medal,False
Eleni Artymata,F,Cyprus,CYP,2020,Tokyo,Athletics,Women's 400m,No medal,True
Olivia Fotopoulou,F,Cyprus,CYP,2024,Paris,Athletics,Women's 100m,No medal,True
Olivia Fotopoulou,F,Cyprus,CYP,2024,Paris,Athletics,Women's 200m,No medal,True
Elena Kulichenko,F,Cyprus,CYP,2024,Paris,Athletics,Women's High Jump,No medal,False
