Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Au Ying,F,Hong Kong,HKG,2012,London,Fencing,"Fencing Women's Sabre, Individual",No medal,False
Chan Man,F,Hong Kong,HKG,2004,Athina,Fencing,"Fencing Women's Foil, Individual",No medal,False
Chow Ki,F,Hong Kong,HKG,2004,Athina,Fencing,"Fencing Women's Sabre, Individual",No medal,True
Chow Ki,F,Hong Kong,HKG,2008,Beijing,Fencing,"Fencing Women's Sabre, Individual",No medal,True
Man Kong,F,Hong Kong,HKG,2016,Rio de Janeiro,Fencing,"Fencing Women's epee, Individual",No medal,False
Lin Heung,F,Hong Kong,HKG,2012,London,Fencing,"Fencing Women's Foil, Individual",No medal,True
Lin Heung,F,Hong Kong,HKG,2016,Rio de Janeiro,Fencing,"Fencing Women's Foil, Individual",No medal,True
Yeung Ling,F,Hong Kong,HKG,2008,Beijing,Fencing,"Fencing Women's epee, Individual",No medal,True
Yeung Ling,F,Hong Kong,HKG,2012,London,Fencing,"Fencing Women's epee, Individual",No medal,True
Yung King,F,Hong Kong,HKG,1988,Seoul,Fencing,"Fencing Women's Foil, Individual",No medal,False
