Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Louise Ayling,F,New Zealand,NZL,2012,London,Rowing,Rowing Women's Lightweight Double Sculls,No medal,False
Philippa (-hogan),F,New Zealand,NZL,1992,Barcelona,Rowing,Rowing Women's Double Sculls,No medal,True
Philippa (-hogan),F,New Zealand,NZL,1996,Atlanta,Rowing,Rowing Women's Double Sculls,No medal,True
Genevieve Behrent,F,New Zealand,NZL,2016,Rio de Janeiro,Rowing,Rowing Women's Coxless Pairs,Silver,True
Genevieve Behrent,F,New Zealand,NZL,2016,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,No medal,True
Kelsey Bevan,F,New Zealand,NZL,2016,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,No medal,True
Fiona Bourke,F,New Zealand,NZL,2012,London,Rowing,Rowing Women's Quadruple Sculls,No medal,False
Nicola Coles,F,New Zealand,NZL,2004,Athina,Rowing,Rowing Women's Coxless Pairs,No medal,True
Nicola Coles,F,New Zealand,NZL,2008,Beijing,Rowing,Rowing Women's Coxless Pairs,No medal,True
Emma Dyke,F,New Zealand,NZL,2016,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,No medal,True
Julia Edward,F,New Zealand,NZL,2012,London,Rowing,Rowing Women's Lightweight Double Sculls,No medal,True
Julia Edward,F,New Zealand,NZL,2016,Rio de Janeiro,Rowing,Rowing Women's Lightweight Double Sculls,No medal,True
Caroline (-meyer),F,New Zealand,NZL,2004,Athina,Rowing,Rowing Women's Double Sculls,Gold,True
Caroline (-meyer),F,New Zealand,NZL,2008,Beijing,Rowing,Rowing Women's Double Sculls,Gold,True
Georgina (-earl),F,New Zealand,NZL,2004,Athina,Rowing,Rowing Women's Double Sculls,Gold,True
Georgina (-earl),F,New Zealand,NZL,2008,Beijing,Rowing,Rowing Women's Double Sculls,Gold,True
Stephanie (-cooper),F,New Zealand,NZL,1984,Los Angeles,Rowing,Rowing Women's Single Sculls,No medal,False
Kerri Gowler,F,New Zealand,NZL,2016,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,No medal,True
Sarah Gray,F,New Zealand,NZL,2012,London,Rowing,Rowing Women's Quadruple Sculls,No medal,False
Juliette Haigh,F,New Zealand,NZL,2004,Athina,Rowing,Rowing Women's Coxless Pairs,No medal,True
Juliette Haigh,F,New Zealand,NZL,2008,Beijing,Rowing,Rowing Women's Coxless Pairs,No medal,True
Juliette Haigh,F,New Zealand,NZL,2012,London,Rowing,Rowing Women's Coxless Pairs,Bronze,True
Lynley (-coventry),F,New Zealand,NZL,1988,Seoul,Rowing,Rowing Women's Coxless Pairs,Bronze,False
Brenda Lawson,F,New Zealand,NZL,1992,Barcelona,Rowing,Rowing Women's Double Sculls,No medal,True
Brenda Lawson,F,New Zealand,NZL,1996,Atlanta,Rowing,Rowing Women's Double Sculls,No medal,True
Eve Macfarlane,F,New Zealand,NZL,2012,London,Rowing,Rowing Women's Quadruple Sculls,No medal,True
Eve Macfarlane,F,New Zealand,NZL,2016,Rio de Janeiro,Rowing,Rowing Women's Double Sculls,No medal,True
Sophie Mackenzie,F,New Zealand,NZL,2016,Rio de Janeiro,Rowing,Rowing Women's Lightweight Double Sculls,No medal,False
Fiona Paterson,F,New Zealand,NZL,2012,London,Rowing,Rowing Women's Double Sculls,No medal,False
Nicola (-mills),F,New Zealand,NZL,1988,Seoul,Rowing,Rowing Women's Coxless Pairs,Bronze,False
Kayla Pratt,F,New Zealand,NZL,2016,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,No medal,False
Grace Prendergast,F,New Zealand,NZL,2016,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,No medal,True
Anna Reymer,F,New Zealand,NZL,2012,London,Rowing,Rowing Women's Double Sculls,No medal,False
Rebecca Scown,F,New Zealand,NZL,2012,London,Rowing,Rowing Women's Coxless Pairs,Bronze,True
Rebecca Scown,F,New Zealand,NZL,2016,Rio de Janeiro,Rowing,Rowing Women's Coxless Pairs,Silver,True
Rebecca Scown,F,New Zealand,NZL,2016,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,No medal,True
Zoe Stevenson,F,New Zealand,NZL,2016,Rio de Janeiro,Rowing,Rowing Women's Double Sculls,No medal,False
Ruby Tew,F,New Zealand,NZL,2016,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,No medal,True
Louise Trappitt,F,New Zealand,NZL,2012,London,Rowing,Rowing Women's Quadruple Sculls,No medal,False
Frances Turner,F,New Zealand,NZL,2016,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,No medal,False
Emma Twigg,F,New Zealand,NZL,2008,Beijing,Rowing,Rowing Women's Single Sculls,No medal,True
Emma Twigg,F,New Zealand,NZL,2012,London,Rowing,Rowing Women's Single Sculls,No medal,True
Emma Twigg,F,New Zealand,NZL,2016,Rio de Janeiro,Rowing,Rowing Women's Single Sculls,No medal,True
Sonia (scown-),F,New Zealand,NZL,2000,Sydney,Rowing,Rowing Women's Single Sculls,No medal,True
Sonia (scown-),F,New Zealand,NZL,2004,Athina,Rowing,Rowing Women's Single Sculls,No medal,True
Kelsey Bevan,F,New Zealand,NZL,2020,Tokyo,Rowing,Women's Eight Team,Silver,True
Brooke Donoghue,F,New Zealand,NZL,2020,Tokyo,Rowing,Women's Double Sculls Team,Silver,False
Emma Dyke,F,New Zealand,NZL,2020,Tokyo,Rowing,Women's Eight Team,Silver,True
Jackie Gowler,F,New Zealand,NZL,2020,Tokyo,Rowing,Women's Eight Team,Silver,True
Kerri Gowler,F,New Zealand,NZL,2020,Tokyo,Rowing,Women's Pair Team,Gold,True
Kerri Gowler,F,New Zealand,NZL,2020,Tokyo,Rowing,Women's Eight Team,Silver,True
Ella Greenslade,F,New Zealand,NZL,2020,Tokyo,Rowing,Women's Eight Team,Silver,False
Olivia Loe,F,New Zealand,NZL,2020,Tokyo,Rowing,Women's Quadruple Sculls Team,No medal,False
Eve Macfarlane,F,New Zealand,NZL,2020,Tokyo,Rowing,Women's Quadruple Sculls Team,No medal,True
Georgia Nugent-o'leary,F,New Zealand,NZL,2020,Tokyo,Rowing,Women's Quadruple Sculls Team,No medal,False
Hannah Osborne,F,New Zealand,NZL,2020,Tokyo,Rowing,Women's Double Sculls Team,Silver,False
Grace Prendergast,F,New Zealand,NZL,2020,Tokyo,Rowing,Women's Pair Team,Gold,True
Grace Prendergast,F,New Zealand,NZL,2020,Tokyo,Rowing,Women's Eight Team,Silver,True
Beth Ross,F,New Zealand,NZL,2020,Tokyo,Rowing,Women's Eight Team,Silver,False
Lucy Spoors,F,New Zealand,NZL,2020,Tokyo,Rowing,Women's Eight Team,Silver,True
Ruby Tew,F,New Zealand,NZL,2020,Tokyo,Rowing,Women's Quadruple Sculls Team,No medal,True
Emma Twigg,F,New Zealand,NZL,2020,Tokyo,Rowing,Women's Single Sculls,Gold,True
Shannon Cox,F,New Zealand,NZL,2024,Paris,Rowing,Lightweight Women's Double Sculls,No medal,False
Alana Sherman,F,New Zealand,NZL,2024,Paris,Rowing,Women's Pair,No medal,False
Jackie Gowler,F,New Zealand,NZL,2024,Paris,Rowing,Women's Four,Bronze,True
Kerri Williams,F,New Zealand,NZL,2024,Paris,Rowing,Women's Four,Bronze,False
Jackie Kiddle,F,New Zealand,NZL,2024,Paris,Rowing,Lightweight Women's Double Sculls,No medal,False
Davina Waddy,F,New Zealand,NZL,2024,Paris,Rowing,Women's Four,Bronze,False
Phoebe Spoors,F,New Zealand,NZL,2024,Paris,Rowing,Women's Four,Bronze,False
Lucy Spoors,F,New Zealand,NZL,2024,Paris,Rowing,Women's Double Sculls,Gold,True
Emma Twigg,F,New Zealand,NZL,2024,Paris,Rowing,Women's Single Sculls,Silver,True
Brooke Francis,F,New Zealand,NZL,2024,Paris,Rowing,Women's Double Sculls,Gold,False
Kate Haines,F,New Zealand,NZL,2024,Paris,Rowing,Women's Pair,No medal,False
