Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Desmond Broe,M,Ireland,IRL,1948,London,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",No medal,False
Christopher Campbell,M,Ireland,IRL,1948,London,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal,False
George Collie,M,Ireland,IRL,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal,False
James Craig,M,Ireland,IRL,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal,False
Edmondo Gigante,M,Ireland,IRL,1948,London,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",No medal,False
Oliver Gogarty,M,Ireland,IRL,1924,Paris,Art Competitions,Art Competitions Mixed Literature,Bronze,False
John Hanlon,M,Ireland,IRL,1948,London,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal,True
John Hanlon,M,Ireland,IRL,1948,London,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal,True
Sen Keating,M,Ireland,IRL,1924,Paris,Art Competitions,Art Competitions Mixed Painting,No medal,True
Sen Keating,M,Ireland,IRL,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Paintings",No medal,True
Harry Kernoff,M,Ireland,IRL,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Drawings And Water Colors",No medal,True
Harry Kernoff,M,Ireland,IRL,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Paintings",No medal,True
Charles Lamb,M,Ireland,IRL,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal,True
Charles Lamb,M,Ireland,IRL,1948,London,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal,True
Sir Lavery,M,Ireland,IRL,1924,Paris,Art Competitions,Art Competitions Mixed Painting,No medal,False
Edward Lawrenson,M,Ireland,IRL,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Drawings And Water Colors",No medal,False
Stanislaus Lynch,M,Ireland,IRL,1948,London,Art Competitions,"Art Competitions Mixed Literature, Epic Works",No medal,False
Thomas Murray,M,Ireland,IRL,1924,Paris,Art Competitions,Art Competitions Mixed Literature,No medal,False
William O'brien,M,Ireland,IRL,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Paintings",No medal,False
Sen O'sullivan,M,Ireland,IRL,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal,False
J. Ryan,M,Ireland,IRL,1924,Paris,Art Competitions,Art Competitions Mixed Literature,No medal,False
Oliver Sheppard,M,Ireland,IRL,1924,Paris,Art Competitions,Art Competitions Mixed Sculpturing,No medal,True
Oliver Sheppard,M,Ireland,IRL,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",No medal,True
John Weldon,M,Ireland,IRL,1924,Paris,Art Competitions,Art Competitions Mixed Literature,No medal,False
Michael Whelan,M,Ireland,IRL,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal,False
Jack Yeats,M,Ireland,IRL,1924,Paris,Art Competitions,Art Competitions Mixed Painting,Silver,True
Jack Yeats,M,Ireland,IRL,1924,Paris,Art Competitions,Art Competitions Mixed Painting,No medal,True
Jack Yeats,M,Ireland,IRL,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal,True
