Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Nasrollah Abdollahi,M,Iran,IRI,1976,Montreal,Football,Football Men's Football,No medal,False
Mansour Amirasefi,M,Iran,IRI,1964,Tokyo,Football,Football Men's Football,No medal,False
Mostafa Arab,M,Iran,IRI,1964,Tokyo,Football,Football Men's Football,No medal,False
Ebrahim Ashtiyani,M,Iran,IRI,1972,Munich,Football,Football Men's Football,No medal,False
Aziz Manesh,M,Iran,IRI,1964,Tokyo,Football,Football Men's Football,No medal,False
Ali Azizi,M,Iran,IRI,1972,Munich,Football,Football Men's Football,No medal,False
Mohamed Eslam,M,Iran,IRI,1964,Tokyo,Football,Football Men's Football,No medal,False
Andranik Eskandarian,M,Iran,IRI,1976,Montreal,Football,Football Men's Football,No medal,False
Fariborz Esmaili,M,Iran,IRI,1964,Tokyo,Football,Football Men's Football,No medal,False
Ebrahim Ghassempour,M,Iran,IRI,1976,Montreal,Football,Football Men's Football,No medal,False
Javad Ghorab,M,Iran,IRI,1972,Munich,Football,Football Men's Football,No medal,False
Hassan Nakhmaghlat,M,Iran,IRI,1964,Tokyo,Football,Football Men's Football,No medal,False
Majid Halvaie,M,Iran,IRI,1972,Munich,Football,Football Men's Football,No medal,False
Nasser Hejazi,M,Iran,IRI,1976,Montreal,Football,Football Men's Football,No medal,False
Safar Iranpak,M,Iran,IRI,1972,Munich,Football,Football Men's Football,No medal,False
Ali Jabbari,M,Iran,IRI,1972,Munich,Football,Football Men's Football,No medal,False
Ghafour Jahani,M,Iran,IRI,1976,Montreal,Football,Football Men's Football,No medal,False
Kambozia Jamali,M,Iran,IRI,1964,Tokyo,Football,Football Men's Football,No medal,False
Akbar Jam,M,Iran,IRI,1972,Munich,Football,Football Men's Football,No medal,False
Jafar Kashani,M,Iran,IRI,1972,Munich,Football,Football Men's Football,No medal,False
Mohamed Khodaparast,M,Iran,IRI,1964,Tokyo,Football,Football Men's Football,No medal,False
Mahmoud Khordbeen,M,Iran,IRI,1972,Munich,Football,Football Men's Football,No medal,False
Ali Khorshidi,M,Iran,IRI,1976,Montreal,Football,Football Men's Football,No medal,False
Ibrahim Latifi,M,Iran,IRI,1964,Tokyo,Football,Football Men's Football,No medal,False
Mehdi Lavasani,M,Iran,IRI,1972,Munich,Football,Football Men's Football,No medal,False
Gholam Mazloomi,M,Iran,IRI,1976,Montreal,Football,Football Men's Football,No medal,False
Sahameddin Fakhraie,M,Iran,IRI,1976,Montreal,Football,Football Men's Football,No medal,False
Ali Mirzai,M,Iran,IRI,1964,Tokyo,Football,Football Men's Football,No medal,False
Mehdi Monajati,M,Iran,IRI,1972,Munich,Football,Football Men's Football,No medal,False
Darioush Mostafavi,M,Iran,IRI,1964,Tokyo,Football,Football Men's Football,No medal,False
Karam Naierlou,M,Iran,IRI,1964,Tokyo,Football,Football Men's Football,No medal,False
Hassan Nayebagha,M,Iran,IRI,1976,Montreal,Football,Football Men's Football,No medal,False
Hassan Nazari,M,Iran,IRI,1976,Montreal,Football,Football Men's Football,No medal,False
Nasser Nouraie,M,Iran,IRI,1976,Montreal,Football,Football Men's Football,No medal,False
Gholam Nourian,M,Iran,IRI,1964,Tokyo,Football,Football Men's Football,No medal,False
Ali Parvin,M,Iran,IRI,1972,Munich,Football,Football Men's Football,No medal,True
Ali Parvin,M,Iran,IRI,1976,Montreal,Football,Football Men's Football,No medal,True
Parviz Qelichkhani,M,Iran,IRI,1964,Tokyo,Football,Football Men's Football,No medal,True
Parviz Qelichkhani,M,Iran,IRI,1972,Munich,Football,Football Men's Football,No medal,True
Parviz Qelichkhani,M,Iran,IRI,1976,Montreal,Football,Football Men's Football,No medal,True
Mansour Rashidi,M,Iran,IRI,1972,Munich,Football,Football Men's Football,No medal,False
Hassan Roshan,M,Iran,IRI,1976,Montreal,Football,Football Men's Football,No medal,False
Mohammad Sadeghi,M,Iran,IRI,1972,Munich,Football,Football Men's Football,No medal,False
Abdullah Sayedi,M,Iran,IRI,1964,Tokyo,Football,Football Men's Football,No medal,False
Asghar Sharafi,M,Iran,IRI,1972,Munich,Football,Football Men's Football,No medal,False
Seyed Talebi,M,Iran,IRI,1964,Tokyo,Football,Football Men's Football,No medal,False
Gholam Vafakhah,M,Iran,IRI,1972,Munich,Football,Football Men's Football,No medal,False
Bijan Nasab,M,Iran,IRI,1976,Montreal,Football,Football Men's Football,No medal,False
