Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Choe Hyo-sim,F,North Korea,PRK,2016,Rio de Janeiro,Weightlifting,Weightlifting Women's Middleweight,Silver,Weightlifting,WLF,False
Choe Un-sim,F,North Korea,PRK,2004,Athina,Weightlifting,Weightlifting Women's Flyweight,No medal,Weightlifting,WLF,False
Hong Yong-ok,F,North Korea,PRK,2008,Beijing,Weightlifting,Weightlifting Women's Light-Heavyweight,No medal,Weightlifting,WLF,False
Jong Chun-mi,F,North Korea,PRK,2012,London,Weightlifting,Weightlifting Women's Lightweight,No medal,Weightlifting,WLF,False
Kim Kuk-hyang,F,North Korea,PRK,2016,Rio de Janeiro,Weightlifting,Weightlifting Women's Super-Heavyweight,Silver,Weightlifting,WLF,False
Kim Yong-ok,F,North Korea,PRK,2000,Sydney,Weightlifting,Weightlifting Women's Middleweight,No medal,Weightlifting,WLF,False
O Jong-ae,F,North Korea,PRK,2008,Beijing,Weightlifting,Weightlifting Women's Lightweight,Bronze,Weightlifting,WLF,False
Pak Hyon-suk,F,North Korea,PRK,2004,Athina,Weightlifting,Weightlifting Women's Lightweight,No medal,Weightlifting,WLF,True
Pak Hyon-suk,F,North Korea,PRK,2008,Beijing,Weightlifting,Weightlifting Women's Middleweight,Gold,Weightlifting,WLF,True
Ri Song-hui,F,North Korea,PRK,2000,Sydney,Weightlifting,Weightlifting Women's Lightweight,Silver,Weightlifting,WLF,True
Ri Song-hui,F,North Korea,PRK,2004,Athina,Weightlifting,Weightlifting Women's Lightweight,Silver,Weightlifting,WLF,True
Rim Jong-sim,F,North Korea,PRK,2012,London,Weightlifting,Weightlifting Women's Light-Heavyweight,Gold,Weightlifting,WLF,True
Rim Jong-sim,F,North Korea,PRK,2016,Rio de Janeiro,Weightlifting,Weightlifting Women's Heavyweight,Gold,Weightlifting,WLF,True
Ryang Chun-hwa,F,North Korea,PRK,2012,London,Weightlifting,Weightlifting Women's Flyweight,Bronze,Weightlifting,WLF,False
