Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Gana Kimet,M,Chad,CHA,1972,Munich,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,False
Brahim Abdoulaye,M,Chad,CHA,1996,Atlanta,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,False
Saleh Alah-djaba,M,Chad,CHA,1972,Munich,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,True
Saleh Alah-djaba,M,Chad,CHA,1972,Munich,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,True
Kimitene Biyago,M,Chad,CHA,1996,Atlanta,Athletics,Athletics Men's 400 metres,No medal,Athletics,ATH,False
Kmob Djirmassal,M,Chad,CHA,1984,Los Angeles,Athletics,Athletics Men's Long Jump,No medal,Athletics,ATH,False
Ali Faudet,M,Chad,CHA,1988,Seoul,Athletics,Athletics Men's 400 metres,No medal,Athletics,ATH,True
Ali Faudet,M,Chad,CHA,1992,Barcelona,Athletics,Athletics Men's 400 metres,No medal,Athletics,ATH,True
Seid Gayapl,M,Chad,CHA,1988,Seoul,Athletics,"Athletics Men's 1,500 metres",No medal,Athletics,ATH,False
Issaka Hassane,M,Chad,CHA,1984,Los Angeles,Athletics,Athletics Men's 400 metres,No medal,Athletics,ATH,False
Mahamat Ouya-),M,Chad,CHA,1964,Tokyo,Athletics,Athletics Men's High Jump,No medal,Athletics,ATH,True
Mahamat Ouya-),M,Chad,CHA,1968,Mexico City,Athletics,Athletics Men's High Jump,No medal,Athletics,ATH,True
Ahmed Issa,M,Chad,CHA,1964,Tokyo,Athletics,Athletics Men's 800 metres,No medal,Athletics,ATH,True
Ahmed Issa,M,Chad,CHA,1968,Mexico City,Athletics,Athletics Men's 800 metres,No medal,Athletics,ATH,True
Ahmed Issa,M,Chad,CHA,1968,Mexico City,Athletics,"Athletics Men's 1,500 metres",No medal,Athletics,ATH,True
Bachir Mahamat,M,Chad,CHA,2016,Rio de Janeiro,Athletics,Athletics Men's 400 metres,No medal,Athletics,ATH,True
Ousman Miangoto,M,Chad,CHA,1984,Los Angeles,Athletics,Athletics Men's 800 metres,No medal,Athletics,ATH,False
Paul Ngadjadoum,M,Chad,CHA,1988,Seoul,Athletics,Athletics Men's High Jump,No medal,Athletics,ATH,False
Ronodji Niakaken,M,Chad,CHA,1988,Seoul,Athletics,"Athletics Men's 5,000 metres",No medal,Athletics,ATH,False
Moumi Sbergu,M,Chad,CHA,2000,Sydney,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,True
Moumi Sbergu,M,Chad,CHA,2008,Beijing,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,True
Ahmed Senoussi,M,Chad,CHA,1968,Mexico City,Athletics,Athletics Men's High Jump,No medal,Athletics,ATH,True
Ahmed Senoussi,M,Chad,CHA,1972,Munich,Athletics,Athletics Men's High Jump,No medal,Athletics,ATH,True
Ismael Yaya,M,Chad,CHA,1988,Seoul,Athletics,"Athletics Men's 10,000 metres",No medal,Athletics,ATH,False
Terap Yaya,M,Chad,CHA,1992,Barcelona,Athletics,Athletics Men's 800 metres,No medal,Athletics,ATH,True
Terap Yaya,M,Chad,CHA,1996,Atlanta,Athletics,Athletics Men's 800 metres,No medal,Athletics,ATH,True
Yussuf Yesky,M,Chad,CHA,1988,Seoul,Athletics,Athletics Men's 800 metres,No medal,Athletics,ATH,True
Yussuf Yesky,M,Chad,CHA,1992,Barcelona,Athletics,"Athletics Men's 5,000 metres",No medal,Athletics,ATH,True
Bachir Mahamat,M,Chad,CHA,2020,Tokyo,Athletics,Men's 400m,No medal,Men's,ATH,True
Valentin Betoudji,M,Chad,CHA,2024,Paris,Athletics,Men's Marathon,No medal,Men's,ATH,False
