Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
ngel Lizana,M,Mexico,MEX,1948,London,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Hctor Aizpuro,M,Mexico,MEX,1960,Roma,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Rubn Alcala,M,Mexico,MEX,1976,Montreal,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Isaac Loza,M,Mexico,MEX,1948,London,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Alberto Gonzlez,M,Mexico,MEX,1960,Roma,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True
Alberto Gonzlez,M,Mexico,MEX,1964,Tokyo,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True
Rubn Garca,M,Mexico,MEX,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Miguel Moreno,M,Mexico,MEX,1964,Tokyo,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True
Miguel Moreno,M,Mexico,MEX,1968,Mexico City,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True
scar Ruiz,M,Mexico,MEX,1968,Mexico City,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Eulalio Senz,M,Mexico,MEX,1960,Roma,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True
Eulalio Senz,M,Mexico,MEX,1964,Tokyo,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True
Antonio Arias,M,Mexico,MEX,1968,Mexico City,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True
Antonio Arias,M,Mexico,MEX,1976,Montreal,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True
Alberto Barajas,M,Mexico,MEX,1948,London,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Gayle Mcdonald,M,Mexico,MEX,1960,Roma,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Carlos Morca,M,Mexico,MEX,1936,Berlin,Basketball,Basketball Men's Basketball,Bronze,Basketball,BKB,False
Vctor Morca,M,Mexico,MEX,1936,Berlin,Basketball,Basketball Men's Basketball,Bronze,Basketball,BKB,False
Jos Villareal,M,Mexico,MEX,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False
Jos Gandera,M,Mexico,MEX,1948,London,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True
Jos Gandera,M,Mexico,MEX,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True
