Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Johannes Albers,M,Netherlands,NED,1976,Montreal,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False,True
Julius Ancion,M,Netherlands,NED,1952,Helsinki,Hockey,Hockey Men's Hockey,Silver,Hockey,HOC,False,True
Jan Ankerman,M,Netherlands,NED,1928,Amsterdam,Hockey,Hockey Men's Hockey,Silver,Hockey,HOC,False,True
Alexander Baart,M,Netherlands,NED,2012,London,Hockey,Hockey Men's Hockey,Silver,Hockey,HOC,True,True
Alexander Baart,M,Netherlands,NED,2016,Rio de Janeiro,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,True,False
Billy Bakker,M,Netherlands,NED,2012,London,Hockey,Hockey Men's Hockey,Silver,Hockey,HOC,True,True
Billy Bakker,M,Netherlands,NED,2016,Rio de Janeiro,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,True,False
Marcel Balkestein,M,Netherlands,NED,2012,London,Hockey,Hockey Men's Hockey,Silver,Hockey,HOC,False,True
Marc Benninga,M,Netherlands,NED,1988,Seoul,Hockey,Hockey Men's Hockey,Bronze,Hockey,HOC,False,True
Thomas Boerma,M,Netherlands,NED,2008,Beijing,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False,True
Andries Boerstra,M,Netherlands,NED,1948,London,Hockey,Hockey Men's Hockey,Bronze,Hockey,HOC,True,True
Andries Boerstra,M,Netherlands,NED,1952,Helsinki,Hockey,Hockey Men's Hockey,Silver,Hockey,HOC,True,False
Joost Boks,M,Netherlands,NED,1964,Tokyo,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,True,True
Joost Boks,M,Netherlands,NED,1968,Mexico City,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,True,False
Johan Bolhuis,M,Netherlands,NED,1972,Munich,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,True,True
Johan Bolhuis,M,Netherlands,NED,1976,Montreal,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,True,False
Jacobus Bos,M,Netherlands,NED,1984,Los Angeles,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False,True
Henricus Bouwman,M,Netherlands,NED,1948,London,Hockey,Hockey Men's Hockey,Bronze,Hockey,HOC,False,True
Arnoldus Bouwman,M,Netherlands,NED,1984,Los Angeles,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False,True
Floris Bovelander,M,Netherlands,NED,1988,Seoul,Hockey,Hockey Men's Hockey,Bronze,Hockey,HOC,True,True
Floris Bovelander,M,Netherlands,NED,1992,Barcelona,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,True,False
Floris Bovelander,M,Netherlands,NED,1996,Atlanta,Hockey,Hockey Men's Hockey,Gold,Hockey,HOC,True,False
Johannes Brand,M,Netherlands,NED,1928,Amsterdam,Hockey,Hockey Men's Hockey,Silver,Hockey,HOC,False,True
Aernout Brederode,M,Netherlands,NED,1968,Mexico City,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False,True
Jacques Brinkman,M,Netherlands,NED,1988,Seoul,Hockey,Hockey Men's Hockey,Bronze,Hockey,HOC,True,True
Jacques Brinkman,M,Netherlands,NED,1992,Barcelona,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,True,False
Jacques Brinkman,M,Netherlands,NED,1996,Atlanta,Hockey,Hockey Men's Hockey,Gold,Hockey,HOC,True,False
Jacques Brinkman,M,Netherlands,NED,2000,Sydney,Hockey,Hockey Men's Hockey,Gold,Hockey,HOC,True,False
Pieter Bromberg,M,Netherlands,NED,1948,London,Hockey,Hockey Men's Hockey,Bronze,Hockey,HOC,False,True
Matthijs Brouwer,M,Netherlands,NED,2004,Athina,Hockey,Hockey Men's Hockey,Silver,Hockey,HOC,True,True
Matthijs Brouwer,M,Netherlands,NED,2008,Beijing,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,True,False
Ronald Brouwer,M,Netherlands,NED,2004,Athina,Hockey,Hockey Men's Hockey,Silver,Hockey,HOC,True,True
Ronald Brouwer,M,Netherlands,NED,2008,Beijing,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,True,False
Edo Buma,M,Netherlands,NED,1968,Mexico City,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False,True
Jaap Buma,M,Netherlands,NED,2000,Sydney,Hockey,Hockey Men's Hockey,Gold,Hockey,HOC,False,True
Terence Kamp,M,Netherlands,NED,1960,Roma,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False,True
Charles Voorhout,M,Netherlands,NED,1964,Tokyo,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False,True
Jorrit Croon,M,Netherlands,NED,2016,Rio de Janeiro,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,True,True
Maurits Crucq,M,Netherlands,NED,1988,Seoul,Hockey,Hockey Men's Hockey,Bronze,Hockey,HOC,True,True
Maurits Crucq,M,Netherlands,NED,1996,Atlanta,Hockey,Hockey Men's Hockey,Gold,Hockey,HOC,True,False
Wilhelmus Beer,M,Netherlands,NED,1960,Roma,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False,True
Egbert Graeff,M,Netherlands,NED,1960,Roma,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False,True
