Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Iztok Op,M,Slovenia,SLO,1992,Barcelona,Rowing,Rowing Men's Coxless Pairs,Bronze,Rowing,ROW,True,True
Iztok Op,M,Slovenia,SLO,1996,Atlanta,Rowing,Rowing Men's Single Sculls,No medal,Rowing,ROW,True,False
Iztok Op,M,Slovenia,SLO,2000,Sydney,Rowing,Rowing Men's Double Sculls,Gold,Rowing,ROW,True,False
Iztok Op,M,Slovenia,SLO,2004,Athina,Rowing,Rowing Men's Double Sculls,Silver,Rowing,ROW,True,False
Iztok Op,M,Slovenia,SLO,2008,Beijing,Rowing,Rowing Men's Double Sculls,No medal,Rowing,ROW,True,False
Iztok Op,M,Slovenia,SLO,2012,London,Rowing,Rowing Men's Double Sculls,Bronze,Rowing,ROW,True,False
Gaper Fistravec,M,Slovenia,SLO,2008,Beijing,Rowing,Rowing Men's Quadruple Sculls,No medal,Rowing,ROW,False,True
Andrej Hrabar,M,Slovenia,SLO,2004,Athina,Rowing,Rowing Men's Coxless Pairs,No medal,Rowing,ROW,False,True
Milan Jana,M,Slovenia,SLO,1992,Barcelona,Rowing,Rowing Men's Coxless Fours,Bronze,Rowing,ROW,True,True
Milan Jana,M,Slovenia,SLO,1996,Atlanta,Rowing,Rowing Men's Coxless Fours,No medal,Rowing,ROW,True,False
Milan Jana,M,Slovenia,SLO,2000,Sydney,Rowing,Rowing Men's Coxless Fours,No medal,Rowing,ROW,True,False
Janez Jure,M,Slovenia,SLO,2008,Beijing,Rowing,Rowing Men's Quadruple Sculls,No medal,Rowing,ROW,False,True
Jernej Jure,M,Slovenia,SLO,2008,Beijing,Rowing,Rowing Men's Quadruple Sculls,No medal,Rowing,ROW,False,True
Janez Klemeni,M,Slovenia,SLO,1992,Barcelona,Rowing,Rowing Men's Coxless Fours,Bronze,Rowing,ROW,True,True
Janez Klemeni,M,Slovenia,SLO,1996,Atlanta,Rowing,Rowing Men's Coxless Fours,No medal,Rowing,ROW,True,False
Janez Klemeni,M,Slovenia,SLO,2000,Sydney,Rowing,Rowing Men's Coxless Fours,No medal,Rowing,ROW,True,False
Janez Klemeni,M,Slovenia,SLO,2004,Athina,Rowing,Rowing Men's Coxless Fours,No medal,Rowing,ROW,True,False
Rok Kolander,M,Slovenia,SLO,2000,Sydney,Rowing,Rowing Men's Coxless Fours,No medal,Rowing,ROW,True,True
Rok Kolander,M,Slovenia,SLO,2008,Beijing,Rowing,Rowing Men's Coxless Fours,No medal,Rowing,ROW,True,False
Sao Mirjani,M,Slovenia,SLO,1992,Barcelona,Rowing,Rowing Men's Coxless Fours,Bronze,Rowing,ROW,False,True
Davor Mizerit,M,Slovenia,SLO,2004,Athina,Rowing,Rowing Men's Single Sculls,No medal,Rowing,ROW,False,True
Sadik Mujki,M,Slovenia,SLO,1992,Barcelona,Rowing,Rowing Men's Coxless Fours,Bronze,Rowing,ROW,True,True
