Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Mohamed Ali,M,Saudi Arabia,KSA,1984,Los Angeles,Fencing,"Fencing Men's epee, Individual",No medal,True
Mohamed Ali,M,Saudi Arabia,KSA,1984,Los Angeles,Fencing,"Fencing Men's epee, Team",No medal,True
Sami Al-baker,M,Saudi Arabia,KSA,1992,Barcelona,Fencing,"Fencing Men's Sabre, Individual",No medal,False
Nassar Al-dosari,M,Saudi Arabia,KSA,1984,Los Angeles,Fencing,"Fencing Men's epee, Team",No medal,False
Khaled Al-rasheed,M,Saudi Arabia,KSA,1984,Los Angeles,Fencing,"Fencing Men's Foil, Individual",No medal,False
Rashid Al-rasheed,M,Saudi Arabia,KSA,1984,Los Angeles,Fencing,"Fencing Men's epee, Individual",No medal,True
Rashid Al-rasheed,M,Saudi Arabia,KSA,1984,Los Angeles,Fencing,"Fencing Men's epee, Team",No medal,True
Abdullah Al-zawayed,M,Saudi Arabia,KSA,1984,Los Angeles,Fencing,"Fencing Men's Foil, Individual",No medal,False
Jamil Bubashit,M,Saudi Arabia,KSA,1984,Los Angeles,Fencing,"Fencing Men's epee, Individual",No medal,True
Jamil Bubashit,M,Saudi Arabia,KSA,1984,Los Angeles,Fencing,"Fencing Men's epee, Team",No medal,True
Majed Ullah,M,Saudi Arabia,KSA,1984,Los Angeles,Fencing,"Fencing Men's Foil, Individual",No medal,False
