Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Jos Arruti,M,Spain,ESP,1988,Seoul,Rowing,Rowing Men's Coxless Fours,No medal,False
Juan Barco,M,Spain,ESP,1992,Barcelona,Rowing,Rowing Men's Coxless Fours,No medal,False
Agustn Vargas,M,Spain,ESP,1988,Seoul,Rowing,Rowing Men's Coxed Fours,No medal,False
Bartolom Vargas,M,Spain,ESP,1988,Seoul,Rowing,Rowing Men's Coxless Fours,No medal,False
Ignacio Azproz,M,Spain,ESP,1960,Roma,Rowing,Rowing Men's Coxed Eights,No medal,False
Horacio Lamas,M,Spain,ESP,1992,Barcelona,Rowing,Rowing Men's Coxed Eights,No medal,False
Jos Lekuona,M,Spain,ESP,1960,Roma,Rowing,Rowing Men's Coxed Eights,No medal,False
Juan Muoa,M,Spain,ESP,1992,Barcelona,Rowing,Rowing Men's Coxed Eights,No medal,False
Miguel Villar,M,Spain,ESP,1992,Barcelona,Rowing,Rowing Men's Double Sculls,No medal,False
Rubn Hoyos,M,Spain,ESP,2000,Sydney,Rowing,Rowing Men's Lightweight Double Sculls,No medal,True
Rubn Hoyos,M,Spain,ESP,2004,Athina,Rowing,Rowing Men's Lightweight Double Sculls,No medal,True
Faustino Calvo,M,Spain,ESP,1960,Roma,Rowing,Rowing Men's Coxed Eights,No medal,False
Josu Zabaleta,M,Spain,ESP,1992,Barcelona,Rowing,Rowing Men's Coxed Eights,No medal,False
Jos Isasa,M,Spain,ESP,1960,Roma,Rowing,Rowing Men's Coxed Eights,No medal,False
Mario Puente,M,Spain,ESP,2004,Athina,Rowing,Rowing Men's Lightweight Coxless Fours,No medal,False
Garikoitz Lazo,M,Spain,ESP,1992,Barcelona,Rowing,Rowing Men's Coxed Eights,No medal,False
Josep Auter,M,Spain,ESP,1924,Paris,Rowing,Rowing Men's Coxed Fours,No medal,False
Santiago Sarriegui,M,Spain,ESP,1960,Roma,Rowing,Rowing Men's Coxed Eights,No medal,False
