Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
mrbek Bazarbaew,M,Turkmenistan,TKM,2000,Sydney,Weightlifting,Weightlifting Men's Featherweight,No medal,Weightlifting,WLF,True,True
mrbek Bazarbaew,M,Turkmenistan,TKM,2004,Athina,Weightlifting,Weightlifting Men's Featherweight,No medal,Weightlifting,WLF,True,False
mrbek Bazarbaew,M,Turkmenistan,TKM,2008,Beijing,Weightlifting,Weightlifting Men's Featherweight,No medal,Weightlifting,WLF,True,False
mrbek Bazarbaew,M,Turkmenistan,TKM,2012,London,Weightlifting,Weightlifting Men's Featherweight,No medal,Weightlifting,WLF,True,False
Tolkunbek Hudabergenow,M,Turkmenistan,TKM,2008,Beijing,Weightlifting,Weightlifting Men's Featherweight,No medal,Weightlifting,WLF,False,True
Daniar Ismailow,M,Turkmenistan,TKM,2012,London,Weightlifting,Weightlifting Men's Lightweight,No medal,Weightlifting,WLF,False,True
Mansur Rejepow,M,Turkmenistan,TKM,2012,London,Weightlifting,Weightlifting Men's Light-Heavyweight,No medal,Weightlifting,WLF,False,True
Hojamuhammet Toyew,M,Turkmenistan,TKM,2016,Rio de Janeiro,Weightlifting,Weightlifting Men's Super-Heavyweight,No medal,Weightlifting,WLF,False,True
Ovez Ovezov,M,Turkmenistan,TKM,2020,Tokyo,Weightlifting,Men's 109kg,No medal,Men's,WLF,False,True
Rejepbay Rejepov,M,Turkmenistan,TKM,2020,Tokyo,Weightlifting,Men's 81kg,No medal,Men's,WLF,False,True
Hojamuhammet Toychyyev,M,Turkmenistan,TKM,2020,Tokyo,Weightlifting,Men's +109kg,No medal,Men's,WLF,False,True
Davranbek Hasanbayev,M,Turkmenistan,TKM,2024,Paris,Weightlifting,Men's 102kg,No medal,Men's,WLF,False,True
