Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Carlos Berrocal,M,Puerto Rico,PUR,1976,Montreal,Swimming,Swimming Men's 100 metres Backstroke,No medal,True
Carlos Berrocal,M,Puerto Rico,PUR,1976,Montreal,Swimming,Swimming Men's 200 metres Backstroke,No medal,True
Carlos Berrocal,M,Puerto Rico,PUR,1976,Montreal,Swimming,Swimming Men's 4 x 100 metres Medley Relay,No medal,True
Carlos Bodega,M,Puerto Rico,PUR,1996,Atlanta,Swimming,Swimming Men's 4 x 100 metres Medley Relay,No medal,False
Ricardo Healey,M,Puerto Rico,PUR,1992,Barcelona,Swimming,Swimming Men's 50 metres Freestyle,No medal,True
Ricardo Healey,M,Puerto Rico,PUR,1992,Barcelona,Swimming,Swimming Men's 100 metres Freestyle,No medal,True
Ricardo Healey,M,Puerto Rico,PUR,1992,Barcelona,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,No medal,True
Ricardo Healey,M,Puerto Rico,PUR,1992,Barcelona,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal,True
Ricardo Healey,M,Puerto Rico,PUR,1992,Barcelona,Swimming,Swimming Men's 100 metres Backstroke,No medal,True
Ricardo Healey,M,Puerto Rico,PUR,1992,Barcelona,Swimming,Swimming Men's 4 x 100 metres Medley Relay,No medal,True
Ricardo Healey,M,Puerto Rico,PUR,1996,Atlanta,Swimming,Swimming Men's 50 metres Freestyle,No medal,True
Ricardo Healey,M,Puerto Rico,PUR,1996,Atlanta,Swimming,Swimming Men's 100 metres Freestyle,No medal,True
Ricardo Healey,M,Puerto Rico,PUR,1996,Atlanta,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,No medal,True
Ricardo Healey,M,Puerto Rico,PUR,1996,Atlanta,Swimming,Swimming Men's 100 metres Butterfly,No medal,True
Ricardo Healey,M,Puerto Rico,PUR,1996,Atlanta,Swimming,Swimming Men's 4 x 100 metres Medley Relay,No medal,True
Ricardo Healey,M,Puerto Rico,PUR,2000,Sydney,Swimming,Swimming Men's 50 metres Freestyle,No medal,True
Ricardo Healey,M,Puerto Rico,PUR,2004,Athina,Swimming,Swimming Men's 50 metres Freestyle,No medal,True
Fernando Caales,M,Puerto Rico,PUR,1976,Montreal,Swimming,Swimming Men's 100 metres Freestyle,No medal,True
Fernando Caales,M,Puerto Rico,PUR,1976,Montreal,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal,True
