Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Roland Annen,M,Switzerland,SUI,1936,Berlin,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False
Walther Arber,M,Switzerland,SUI,1960,Roma,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False
JeanJacques Auberson,M,Switzerland,SUI,1928,Amsterdam,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False
Jean-Pierre Bolomey,M,Switzerland,SUI,1952,Helsinki,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False
Ren Courvoisier,M,Switzerland,SUI,1936,Berlin,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False
Robert Eger,M,Switzerland,SUI,1948,London,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False
Adolf Fehr,M,Switzerland,SUI,1928,Amsterdam,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,True
Adolf Fehr,M,Switzerland,SUI,1936,Berlin,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,True
Konrad Fehr,M,Switzerland,SUI,1936,Berlin,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False
Werner Fehr,M,Switzerland,SUI,1928,Amsterdam,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False
F. Fischer,M,Switzerland,SUI,1928,Amsterdam,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False
Louis Gilliron,M,Switzerland,SUI,1936,Berlin,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False
Jean-Pierre Giubbini,M,Switzerland,SUI,1960,Roma,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False
Jean-Jacques Glarner,M,Switzerland,SUI,1960,Roma,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False
Kurt Goldschmid,M,Switzerland,SUI,1952,Helsinki,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False
Otto Grolimund,M,Switzerland,SUI,1948,London,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False
Emil Grub,M,Switzerland,SUI,1948,London,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False
Jean Gruner,M,Switzerland,SUI,1936,Berlin,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,True
Jean Gruner,M,Switzerland,SUI,1948,London,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,True
Jean Gruner,M,Switzerland,SUI,1952,Helsinki,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,True
Werner Hausmann,M,Switzerland,SUI,1960,Roma,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False
Karl Hofstetter,M,Switzerland,SUI,1952,Helsinki,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False
Fred Jenny,M,Switzerland,SUI,1928,Amsterdam,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False
Roland Jenzer,M,Switzerland,SUI,1948,London,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False
Fritz Kehrer,M,Switzerland,SUI,1948,London,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False
Rudolf Keller,M,Switzerland,SUI,1952,Helsinki,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False
Adalbert Koch,M,Switzerland,SUI,1928,Amsterdam,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,False
Fridolin Kurmann,M,Switzerland,SUI,1936,Berlin,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,True
Fridolin Kurmann,M,Switzerland,SUI,1948,London,Hockey,Hockey Men's Hockey,No medal,Hockey,HOC,True
