Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Chu Mu-yen,M,Chinese Taipei,TPE,2004,Athina,Taekwondo,Taekwondo Men's Flyweight,Gold,True
Chu Mu-yen,M,Chinese Taipei,TPE,2008,Beijing,Taekwondo,Taekwondo Men's Flyweight,Bronze,True
Hsu Chi-hung,M,Chinese Taipei,TPE,2000,Sydney,Taekwondo,Taekwondo Men's Featherweight,No medal,False
Huang Chih-hsiung,M,Chinese Taipei,TPE,2000,Sydney,Taekwondo,Taekwondo Men's Flyweight,Bronze,True
Huang Chih-hsiung,M,Chinese Taipei,TPE,2004,Athina,Taekwondo,Taekwondo Men's Featherweight,Silver,True
Liu Wei-ting,M,Chinese Taipei,TPE,2016,Rio de Janeiro,Taekwondo,Taekwondo Men's Welterweight,No medal,False
Sung Yu-chi,M,Chinese Taipei,TPE,2008,Beijing,Taekwondo,Taekwondo Men's Featherweight,Bronze,False
Wei Chen-yang,M,Chinese Taipei,TPE,2012,London,Taekwondo,Taekwondo Men's Flyweight,No medal,False
Yu-jen Huang,M,Chinese Taipei,TPE,2020,Tokyo,Taekwondo,Men -68kg,No medal,False
Wei-ting Liu,M,Chinese Taipei,TPE,2020,Tokyo,Taekwondo,Men -80kg,No medal,False
