Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Khristo Aleksandrov,M,Bulgaria,BUL,1980,Moskva,Rowing,Rowing Men's Coxed Fours,No medal,Rowing,ROW,False
Rumen Aleksiev,M,Bulgaria,BUL,1988,Seoul,Rowing,Rowing Men's Coxed Eights,No medal,Rowing,ROW,False
Atanas Andreev,M,Bulgaria,BUL,1988,Seoul,Rowing,Rowing Men's Coxed Pairs,No medal,Rowing,ROW,False
Georgi Atanasov,M,Bulgaria,BUL,1968,Mexico City,Rowing,Rowing Men's Coxed Pairs,No medal,Rowing,ROW,False
Ivaylo Banchev,M,Bulgaria,BUL,1992,Barcelona,Rowing,Rowing Men's Double Sculls,No medal,Rowing,ROW,True
Ivaylo Banchev,M,Bulgaria,BUL,1992,Barcelona,Rowing,Rowing Men's Coxed Pairs,No medal,Rowing,ROW,True
Emil Bondev,M,Bulgaria,BUL,1988,Seoul,Rowing,Rowing Men's Coxed Eights,No medal,Rowing,ROW,False
Ivan Botev,M,Bulgaria,BUL,1976,Montreal,Rowing,Rowing Men's Coxed Fours,No medal,Rowing,ROW,True
Ivan Botev,M,Bulgaria,BUL,1980,Moskva,Rowing,Rowing Men's Coxed Eights,No medal,Rowing,ROW,True
Biser Boyadzhiev,M,Bulgaria,BUL,1972,Munich,Rowing,Rowing Men's Coxless Fours,No medal,Rowing,ROW,False
Lachezar Boychev,M,Bulgaria,BUL,1976,Montreal,Rowing,Rowing Men's Coxed Fours,No medal,Rowing,ROW,True
Lachezar Boychev,M,Bulgaria,BUL,1980,Moskva,Rowing,Rowing Men's Coxless Fours,No medal,Rowing,ROW,True
Georgi Bozhilov,M,Bulgaria,BUL,2016,Rio de Janeiro,Rowing,Rowing Men's Double Sculls,No medal,Rowing,ROW,False
Yordan Danchev,M,Bulgaria,BUL,1992,Barcelona,Rowing,Rowing Men's Double Sculls,No medal,Rowing,ROW,True
Yordan Danchev,M,Bulgaria,BUL,1992,Barcelona,Rowing,Rowing Men's Coxed Pairs,No medal,Rowing,ROW,True
Bogdan Dobrev,M,Bulgaria,BUL,1980,Moskva,Rowing,Rowing Men's Quadruple Sculls,Bronze,Rowing,ROW,False
Nenko Dobrev,M,Bulgaria,BUL,1972,Munich,Rowing,Rowing Men's Coxed Pairs,No medal,Rowing,ROW,True
Nenko Dobrev,M,Bulgaria,BUL,1976,Montreal,Rowing,Rowing Men's Coxed Fours,No medal,Rowing,ROW,True
Nenko Dobrev,M,Bulgaria,BUL,1980,Moskva,Rowing,Rowing Men's Coxed Fours,No medal,Rowing,ROW,True
Yuri Dyulgerov,M,Bulgaria,BUL,1988,Seoul,Rowing,Rowing Men's Coxed Eights,No medal,Rowing,ROW,False
Ivo Gelov,M,Bulgaria,BUL,1988,Seoul,Rowing,Rowing Men's Coxed Eights,No medal,Rowing,ROW,False
Georgi Georgiev,M,Bulgaria,BUL,1976,Montreal,Rowing,Rowing Men's Coxless Pairs,No medal,Rowing,ROW,True
Georgi Georgiev,M,Bulgaria,BUL,1980,Moskva,Rowing,Rowing Men's Coxless Fours,No medal,Rowing,ROW,True
Vilkhelm Germanov,M,Bulgaria,BUL,1980,Moskva,Rowing,Rowing Men's Coxed Fours,No medal,Rowing,ROW,False
Eftim Gerzilov,M,Bulgaria,BUL,1976,Montreal,Rowing,Rowing Men's Quadruple Sculls,No medal,Rowing,ROW,False
Emil Groytsev,M,Bulgaria,BUL,1988,Seoul,Rowing,Rowing Men's Coxed Pairs,No medal,Rowing,ROW,False
Yani Ignatov,M,Bulgaria,BUL,1980,Moskva,Rowing,Rowing Men's Coxed Eights,No medal,Rowing,ROW,False
Dimitar Kamburski,M,Bulgaria,BUL,1988,Seoul,Rowing,Rowing Men's Coxed Eights,No medal,Rowing,ROW,False
Ventseslav Kanchev,M,Bulgaria,BUL,1980,Moskva,Rowing,Rowing Men's Coxed Eights,No medal,Rowing,ROW,True
Ventseslav Kanchev,M,Bulgaria,BUL,1988,Seoul,Rowing,Rowing Men's Coxed Eights,No medal,Rowing,ROW,True
Stoyko Khadilev,M,Bulgaria,BUL,1980,Moskva,Rowing,Rowing Men's Double Sculls,No medal,Rowing,ROW,False
Metodi Khalvadzhiski,M,Bulgaria,BUL,1972,Munich,Rowing,Rowing Men's Coxless Fours,No medal,Rowing,ROW,False
Rumen Khristov,M,Bulgaria,BUL,1976,Montreal,Rowing,Rowing Men's Coxed Pairs,No medal,Rowing,ROW,True
Rumen Khristov,M,Bulgaria,BUL,1980,Moskva,Rowing,Rowing Men's Coxed Pairs,No medal,Rowing,ROW,True
Rumyan Khristov,M,Bulgaria,BUL,1976,Montreal,Rowing,Rowing Men's Coxless Fours,No medal,Rowing,ROW,False
Kiril Kirchev,M,Bulgaria,BUL,1976,Montreal,Rowing,Rowing Men's Coxed Fours,No medal,Rowing,ROW,True
Kiril Kirchev,M,Bulgaria,BUL,1980,Moskva,Rowing,Rowing Men's Coxless Fours,No medal,Rowing,ROW,True
Todor Kishev,M,Bulgaria,BUL,1976,Montreal,Rowing,Rowing Men's Coxed Pairs,No medal,Rowing,ROW,True
Todor Kishev,M,Bulgaria,BUL,1980,Moskva,Rowing,Rowing Men's Coxed Pairs,No medal,Rowing,ROW,True
Nikolay Kolev,M,Bulgaria,BUL,1996,Atlanta,Rowing,Rowing Men's Coxless Pairs,No medal,Rowing,ROW,True
Nikolay Kolev,M,Bulgaria,BUL,1972,Munich,Rowing,Rowing Men's Coxless Fours,No medal,Rowing,ROW,True
Nacho Minchev,M,Bulgaria,BUL,1976,Montreal,Rowing,Rowing Men's Coxed Fours,No medal,Rowing,ROW,False
