Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Lourdes Bez,F,Puerto Rico,PUR,1996,Atlanta,Softball,Softball Women's Softball,No medal,Softball,SBL,False,True
Sheree Corniel,F,Puerto Rico,PUR,1996,Atlanta,Softball,Softball Women's Softball,No medal,Softball,SBL,False,True
Ivelisse Echevarra,F,Puerto Rico,PUR,1996,Atlanta,Softball,Softball Women's Softball,No medal,Softball,SBL,False,True
Mara Gnzalez,F,Puerto Rico,PUR,1996,Atlanta,Softball,Softball Women's Softball,No medal,Softball,SBL,False,True
Elba Lebrn,F,Puerto Rico,PUR,1996,Atlanta,Softball,Softball Women's Softball,No medal,Softball,SBL,False,True
Lisa Martnez,F,Puerto Rico,PUR,1996,Atlanta,Softball,Softball Women's Softball,No medal,Softball,SBL,False,True
Aida Miranda,F,Puerto Rico,PUR,1996,Atlanta,Softball,Softball Women's Softball,No medal,Softball,SBL,False,True
Lisa Prez,F,Puerto Rico,PUR,1996,Atlanta,Softball,Softball Women's Softball,No medal,Softball,SBL,False,True
Jacqueline Ortz,F,Puerto Rico,PUR,1996,Atlanta,Softball,Softball Women's Softball,No medal,Softball,SBL,False,True
Janice Parks-sanchez,F,Puerto Rico,PUR,1996,Atlanta,Softball,Softball Women's Softball,No medal,Softball,SBL,False,True
Penelope Rosrio,F,Puerto Rico,PUR,1996,Atlanta,Softball,Softball Women's Softball,No medal,Softball,SBL,False,True
Sandra Rosrio,F,Puerto Rico,PUR,1996,Atlanta,Softball,Softball Women's Softball,No medal,Softball,SBL,False,True
Myriam Segarra,F,Puerto Rico,PUR,1996,Atlanta,Softball,Softball Women's Softball,No medal,Softball,SBL,False,True
Eve Soto,F,Puerto Rico,PUR,1996,Atlanta,Softball,Softball Women's Softball,No medal,Softball,SBL,False,True
Clara Vzquez,F,Puerto Rico,PUR,1996,Atlanta,Softball,Softball Women's Softball,No medal,Softball,SBL,False,True
