Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
An Yeong-han,M,South Korea,KOR,1948,London,Athletics,Athletics Men's Discus Throw,No medal,Athletics,ATH,False
Baek Seung-do,M,South Korea,KOR,2000,Sydney,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,False
Byeon Yeong-jun,M,South Korea,KOR,2012,London,Athletics,Athletics Men's 20 kilometres Walk,No medal,Athletics,ATH,True
Byeon Yeong-jun,M,South Korea,KOR,2016,Rio de Janeiro,Athletics,Athletics Men's 20 kilometres Walk,No medal,Athletics,ATH,True
Cha Han-sik,M,South Korea,KOR,1988,Seoul,Athletics,"Athletics Men's 3,000 metres Steeplechase",No medal,Athletics,ATH,False
Chae Hong-nak,M,South Korea,KOR,1984,Los Angeles,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,False
Choe Byeong-kwang,M,South Korea,KOR,2016,Rio de Janeiro,Athletics,Athletics Men's 20 kilometres Walk,No medal,Athletics,ATH,False
Choi Chung-sik,M,South Korea,KOR,1952,Helsinki,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,True
Choi Chung-sik,M,South Korea,KOR,1956,Melbourne,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,True
Choi Yeong-gi,M,South Korea,KOR,1952,Helsinki,Athletics,Athletics Men's Triple Jump,No medal,Athletics,ATH,True
Choi Yeong-gi,M,South Korea,KOR,1956,Melbourne,Athletics,Athletics Men's Triple Jump,No medal,Athletics,ATH,True
Choi Yun-chil,M,South Korea,KOR,1948,London,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,True
Choi Yun-chil,M,South Korea,KOR,1952,Helsinki,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,True
Chu Gi-yeong,M,South Korea,KOR,1996,Atlanta,Athletics,Athletics Men's Javelin Throw,No medal,Athletics,ATH,False
Eom Par-yong,M,South Korea,KOR,1952,Helsinki,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,False
Gin Gang-hwan,M,South Korea,KOR,1948,London,Athletics,Athletics Men's Hammer Throw,No medal,Athletics,ATH,False
Gwon Seong-nak,M,South Korea,KOR,1988,Seoul,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,False
Han Min-su,M,South Korea,KOR,1988,Seoul,Athletics,Athletics Men's Shot Put,No medal,Athletics,ATH,False
Hong Jong-o,M,South Korea,KOR,1948,London,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,True
Hong Jong-o,M,South Korea,KOR,1952,Helsinki,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,True
Hwang Hong-cheol,M,South Korea,KOR,1988,Seoul,Athletics,Athletics Men's 400 metres Hurdles,No medal,Athletics,ATH,True
Hwang Hong-cheol,M,South Korea,KOR,1988,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,Athletics,ATH,True
Hwang Jeong-dae,M,South Korea,KOR,1964,Tokyo,Athletics,Athletics Men's Triple Jump,No medal,Athletics,ATH,False
Hwang Yeong-jo,M,South Korea,KOR,1992,Barcelona,Athletics,Athletics Men's Marathon,Gold,Athletics,ATH,False
Im Dong-sil,M,South Korea,KOR,1964,Tokyo,Athletics,Athletics Men's Hammer Throw,No medal,Athletics,ATH,False
Im Ho-geun,M,South Korea,KOR,1964,Tokyo,Athletics,Athletics Men's Shot Put,No medal,Athletics,ATH,False
Im Hwa-dong,M,South Korea,KOR,1956,Melbourne,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,False
Im Jeong-hyeon,M,South Korea,KOR,2012,London,Athletics,Athletics Men's 50 kilometres Walk,No medal,Athletics,ATH,False
Jang Jae-geun,M,South Korea,KOR,1984,Los Angeles,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,True
Jang Jae-geun,M,South Korea,KOR,1988,Seoul,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,True
Jang Jae-geun,M,South Korea,KOR,1988,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,No medal,Athletics,ATH,True
Jang Sin-gwon,M,South Korea,KOR,2012,London,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,False
Jeong Gi-seon,M,South Korea,KOR,1964,Tokyo,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,True
Jeong Gi-seon,M,South Korea,KOR,1964,Tokyo,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,True
Jeong Gyo-mo,M,South Korea,KOR,1964,Tokyo,Athletics,Athletics Men's 800 metres,No medal,Athletics,ATH,True
Jeong Gyo-mo,M,South Korea,KOR,1964,Tokyo,Athletics,"Athletics Men's 1,500 metres",No medal,Athletics,ATH,True
Jeong Jin-hyeok,M,South Korea,KOR,2012,London,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,False
Jeong Myeong-o,M,South Korea,KOR,1988,Seoul,Athletics,Athletics Men's 20 kilometres Walk,No medal,Athletics,ATH,False
Jeong Nam-gyun,M,South Korea,KOR,2000,Sydney,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,False
Jeong Pil-hwa,M,South Korea,KOR,1988,Seoul,Athletics,Athletics Men's 20 kilometres Walk,No medal,Athletics,ATH,False
Jeong Sang-jin,M,South Korea,KOR,2012,London,Athletics,Athletics Men's Javelin Throw,No medal,Athletics,ATH,False
Ji Yeong-jun,M,South Korea,KOR,2004,Athina,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,False
Jin Seon-guk,M,South Korea,KOR,1996,Atlanta,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,False
Jo Hyeon-uk,M,South Korea,KOR,1988,Seoul,Athletics,Athletics Men's High Jump,No medal,Athletics,ATH,True
