Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Ibrahim Galil,M,Sudan,SUD,1972,Munich,Athletics,Athletics Men's 200 metres,No medal,True
Ibrahim Galil,M,Sudan,SUD,1972,Munich,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,True
Abdalla El-sheikh,M,Sudan,SUD,2008,Beijing,Athletics,"Athletics Men's 1,500 metres",No medal,False
Nagmeldin Abubakr,M,Sudan,SUD,2004,Athina,Athletics,Athletics Men's 400 metres,No medal,True
Nagmeldin Abubakr,M,Sudan,SUD,2008,Beijing,Athletics,Athletics Men's 400 metres,No medal,True
Ahmed Salah,M,Sudan,SUD,1996,Atlanta,Athletics,Athletics Men's Marathon,No medal,False
Ahmed Ali,M,Sudan,SUD,2016,Rio de Janeiro,Athletics,Athletics Men's 200 metres,No medal,False
Hassan El-kashief,M,Sudan,SUD,1984,Los Angeles,Athletics,Athletics Men's 400 metres,No medal,False
Hamdan El-tayeb,M,Sudan,SUD,1960,Roma,Athletics,Athletics Men's 100 metres,No medal,False
Isaac Elie,M,Sudan,SUD,1960,Roma,Athletics,Athletics Men's 110 metres Hurdles,No medal,False
Dafallah Farah,M,Sudan,SUD,1972,Munich,Athletics,"Athletics Men's 1,500 metres",No medal,True
Dafallah Farah,M,Sudan,SUD,1972,Munich,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,True
Morgan Gesmalla,M,Sudan,SUD,1968,Mexico City,Athletics,Athletics Men's 100 metres,No medal,True
Morgan Gesmalla,M,Sudan,SUD,1968,Mexico City,Athletics,Athletics Men's 200 metres,No medal,True
Moreldin Hamdi,M,Sudan,SUD,1972,Munich,Athletics,Athletics Men's 110 metres Hurdles,No medal,False
Angelo Hussein,M,Sudan,SUD,1968,Mexico City,Athletics,Athletics Men's 400 metres,No medal,True
Angelo Hussein,M,Sudan,SUD,1968,Mexico City,Athletics,Athletics Men's 800 metres,No medal,True
Angelo Hussein,M,Sudan,SUD,1972,Munich,Athletics,Athletics Men's 400 metres,No medal,True
Angelo Hussein,M,Sudan,SUD,1972,Munich,Athletics,Athletics Men's 800 metres,No medal,True
Angelo Hussein,M,Sudan,SUD,1972,Munich,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,True
Ismail Ismail,M,Sudan,SUD,2004,Athina,Athletics,Athletics Men's 800 metres,No medal,True
Ismail Ismail,M,Sudan,SUD,2008,Beijing,Athletics,Athletics Men's 800 metres,Silver,True
Ismail Ismail,M,Sudan,SUD,2012,London,Athletics,Athletics Men's 800 metres,No medal,True
Abubaker Khamis,M,Sudan,SUD,2008,Beijing,Athletics,Athletics Men's 800 metres,No medal,True
Abubaker Khamis,M,Sudan,SUD,2012,London,Athletics,Athletics Men's 800 metres,No medal,True
Omer Khalifa,M,Sudan,SUD,1984,Los Angeles,Athletics,Athletics Men's 800 metres,No medal,True
Omer Khalifa,M,Sudan,SUD,1984,Los Angeles,Athletics,"Athletics Men's 1,500 metres",No medal,True
Omer Khalifa,M,Sudan,SUD,1988,Seoul,Athletics,"Athletics Men's 1,500 metres",No medal,True
Stephen Lugor,M,Sudan,SUD,1992,Barcelona,Athletics,Athletics Men's 400 metres,No medal,False
Abdel Saleh,M,Sudan,SUD,1988,Seoul,Athletics,"Athletics Men's 5,000 metres",No medal,False
Todd Jouda,M,Sudan,SUD,2004,Athina,Athletics,Athletics Men's 110 metres Hurdles,No medal,False
Khaled Musa,M,Sudan,SUD,1992,Barcelona,Athletics,Athletics Men's Long Jump,No medal,False
Mohamed Gadou,M,Sudan,SUD,1972,Munich,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,False
Ahmed Jouda,M,Sudan,SUD,1984,Los Angeles,Athletics,"Athletics Men's 5,000 metres",No medal,True
Ahmed Jouda,M,Sudan,SUD,1984,Los Angeles,Athletics,"Athletics Men's 10,000 metres",No medal,True
Ahmed Jouda,M,Sudan,SUD,1988,Seoul,Athletics,"Athletics Men's 10,000 metres",No medal,True
Shag Medani,M,Sudan,SUD,1972,Munich,Athletics,"Athletics Men's 10,000 metres",No medal,True
Shag Medani,M,Sudan,SUD,1972,Munich,Athletics,Athletics Men's Marathon,No medal,True
Adam Sakak,M,Sudan,SUD,1992,Barcelona,Athletics,Athletics Men's 100 metres,No medal,True
Adam Sakak,M,Sudan,SUD,1992,Barcelona,Athletics,Athletics Men's 200 metres,No medal,True
Khamis Seifeddine,M,Sudan,SUD,1996,Atlanta,Athletics,"Athletics Men's 5,000 metres",No medal,False
Mohamed Adam,M,Sudan,SUD,1996,Atlanta,Athletics,Athletics Men's 800 metres,No medal,True
Mohamed Adam,M,Sudan,SUD,2000,Sydney,Athletics,"Athletics Men's 1,500 metres",No medal,True
Abdalla Yousif,M,Sudan,SUD,2016,Rio de Janeiro,Athletics,"Athletics Men's 3,000 metres Steeplechase",No medal,False
Rabah Yousif,M,Sudan,SUD,2012,London,Athletics,Athletics Men's 400 metres,No medal,False
Suliman Koumi,M,Sudan,SUD,2020,Tokyo,Athletics,Men's 400m,No medal,False
Yaseen Abdalla,M,Sudan,SUD,2024,Paris,Athletics,Men's Marathon,No medal,False
