Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Constantin Alexandru,M,Romania,ROU,1976,Montreal,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",No medal,True
Constantin Alexandru,M,Romania,ROU,1980,Moskva,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",Silver,True
Alin Alexuc-ciurariu,M,Romania,ROU,2012,London,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",No medal,True
Alin Alexuc-ciurariu,M,Romania,ROU,2016,Rio de Janeiro,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",No medal,True
Gheorghe Amariei,M,Romania,ROU,1996,Atlanta,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",No medal,False
Ludovic Ambru,M,Romania,ROU,1972,Munich,Wrestling,"Wrestling Men's Welterweight, Freestyle",No medal,False
Vasile Andrei,M,Romania,ROU,1980,Moskva,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Bronze,True
Vasile Andrei,M,Romania,ROU,1984,Los Angeles,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Gold,True
Vasile Andrei,M,Romania,ROU,1984,Los Angeles,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",No medal,True
Vasile Andrei,M,Romania,ROU,1988,Seoul,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",No medal,True
Gigel Anghel,M,Romania,ROU,1976,Montreal,Wrestling,"Wrestling Men's Bantamweight, Freestyle",No medal,False
Ion Arapu,M,Romania,ROU,1972,Munich,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",No medal,False
Anton Arghira,M,Romania,ROU,1992,Barcelona,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal,True
Anton Arghira,M,Romania,ROU,1996,Atlanta,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal,True
Ion Baciu,M,Romania,ROU,1968,Mexico City,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",Silver,True
Ion Baciu,M,Romania,ROU,1972,Munich,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",No medal,True
Francisc Balla,M,Romania,ROU,1964,Tokyo,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",No medal,True
