Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Heather Brand,F,Zimbabwe,ZIM,2008,Beijing,Swimming,Swimming Women's 100 metres Butterfly,No medal,Swimming,SWM,False
Lynette Cooper,F,Zimbabwe,ZIM,1960,Roma,Swimming,Swimming Women's 100 metres Backstroke,No medal,Swimming,SWM,True
Lynette Cooper,F,Zimbabwe,ZIM,1960,Roma,Swimming,Swimming Women's 4 x 100 metres Medley Relay,No medal,Swimming,SWM,True
Kirsty (-seward),F,Zimbabwe,ZIM,2000,Sydney,Swimming,Swimming Women's 50 metres Freestyle,No medal,Swimming,SWM,True
Kirsty (-seward),F,Zimbabwe,ZIM,2000,Sydney,Swimming,Swimming Women's 100 metres Freestyle,No medal,Swimming,SWM,True
Kirsty (-seward),F,Zimbabwe,ZIM,2000,Sydney,Swimming,Swimming Women's 100 metres Backstroke,No medal,Swimming,SWM,True
Kirsty (-seward),F,Zimbabwe,ZIM,2000,Sydney,Swimming,Swimming Women's 200 metres Individual Medley,No medal,Swimming,SWM,True
Kirsty (-seward),F,Zimbabwe,ZIM,2004,Athina,Swimming,Swimming Women's 100 metres Backstroke,Silver,Swimming,SWM,True
Kirsty (-seward),F,Zimbabwe,ZIM,2004,Athina,Swimming,Swimming Women's 200 metres Backstroke,Gold,Swimming,SWM,True
Kirsty (-seward),F,Zimbabwe,ZIM,2004,Athina,Swimming,Swimming Women's 200 metres Individual Medley,Bronze,Swimming,SWM,True
Kirsty (-seward),F,Zimbabwe,ZIM,2008,Beijing,Swimming,Swimming Women's 100 metres Backstroke,Silver,Swimming,SWM,True
Kirsty (-seward),F,Zimbabwe,ZIM,2008,Beijing,Swimming,Swimming Women's 200 metres Backstroke,Gold,Swimming,SWM,True
Kirsty (-seward),F,Zimbabwe,ZIM,2008,Beijing,Swimming,Swimming Women's 200 metres Individual Medley,Silver,Swimming,SWM,True
Kirsty (-seward),F,Zimbabwe,ZIM,2008,Beijing,Swimming,Swimming Women's 400 metres Individual Medley,Silver,Swimming,SWM,True
Kirsty (-seward),F,Zimbabwe,ZIM,2012,London,Swimming,Swimming Women's 100 metres Backstroke,No medal,Swimming,SWM,True
Kirsty (-seward),F,Zimbabwe,ZIM,2012,London,Swimming,Swimming Women's 200 metres Backstroke,No medal,Swimming,SWM,True
Kirsty (-seward),F,Zimbabwe,ZIM,2012,London,Swimming,Swimming Women's 200 metres Individual Medley,No medal,Swimming,SWM,True
Kirsty (-seward),F,Zimbabwe,ZIM,2016,Rio de Janeiro,Swimming,Swimming Women's 100 metres Backstroke,No medal,Swimming,SWM,True
Kirsty (-seward),F,Zimbabwe,ZIM,2016,Rio de Janeiro,Swimming,Swimming Women's 200 metres Backstroke,No medal,Swimming,SWM,True
Catherine Fogarty,F,Zimbabwe,ZIM,1988,Seoul,Swimming,Swimming Women's 50 metres Freestyle,No medal,Swimming,SWM,True
Catherine Fogarty,F,Zimbabwe,ZIM,1988,Seoul,Swimming,Swimming Women's 100 metres Freestyle,No medal,Swimming,SWM,True
Catherine Fogarty,F,Zimbabwe,ZIM,1988,Seoul,Swimming,Swimming Women's 200 metres Freestyle,No medal,Swimming,SWM,True
Mandy Leach,F,Zimbabwe,ZIM,2000,Sydney,Swimming,Swimming Women's 200 metres Freestyle,No medal,Swimming,SWM,False
Margaret Miners,F,Zimbabwe,ZIM,1960,Roma,Swimming,Swimming Women's 200 metres Breaststroke,No medal,Swimming,SWM,True
Margaret Miners,F,Zimbabwe,ZIM,1960,Roma,Swimming,Swimming Women's 4 x 100 metres Medley Relay,No medal,Swimming,SWM,True
Storme Moodie,F,Zimbabwe,ZIM,1992,Barcelona,Swimming,Swimming Women's 100 metres Backstroke,No medal,Swimming,SWM,True
Storme Moodie,F,Zimbabwe,ZIM,1992,Barcelona,Swimming,Swimming Women's 200 metres Backstroke,No medal,Swimming,SWM,True
Teresa Moodie,F,Zimbabwe,ZIM,1996,Atlanta,Swimming,Swimming Women's 50 metres Freestyle,No medal,Swimming,SWM,True
Teresa Moodie,F,Zimbabwe,ZIM,1996,Atlanta,Swimming,Swimming Women's 100 metres Freestyle,No medal,Swimming,SWM,True
Teresa Moodie,F,Zimbabwe,ZIM,1996,Atlanta,Swimming,Swimming Women's 200 metres Freestyle,No medal,Swimming,SWM,True
Sarah Murphy,F,Zimbabwe,ZIM,1992,Barcelona,Swimming,Swimming Women's 100 metres Backstroke,No medal,Swimming,SWM,True
Sarah Murphy,F,Zimbabwe,ZIM,1992,Barcelona,Swimming,Swimming Women's 200 metres Backstroke,No medal,Swimming,SWM,True
Marilyn (-maze),F,Zimbabwe,ZIM,1964,Tokyo,Swimming,Swimming Women's 100 metres Freestyle,No medal,Swimming,SWM,True
Marilyn (-maze),F,Zimbabwe,ZIM,1964,Tokyo,Swimming,Swimming Women's 400 metres Freestyle,No medal,Swimming,SWM,True
Dorothy Sutcliffe,F,Zimbabwe,ZIM,1960,Roma,Swimming,Swimming Women's 100 metres Freestyle,No medal,Swimming,SWM,True
Dorothy Sutcliffe,F,Zimbabwe,ZIM,1960,Roma,Swimming,Swimming Women's 100 metres Backstroke,No medal,Swimming,SWM,True
Dorothy Sutcliffe,F,Zimbabwe,ZIM,1960,Roma,Swimming,Swimming Women's 4 x 100 metres Medley Relay,No medal,Swimming,SWM,True
