Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
An Seul-ki,F,South Korea,KOR,2016,Rio de Janeiro,Athletics,Athletics Women's Marathon,No medal,Athletics,ATH,False
Baeg Ok-ja,F,South Korea,KOR,1968,Mexico City,Athletics,Athletics Women's Shot Put,No medal,Athletics,ATH,True
Baeg Ok-ja,F,South Korea,KOR,1972,Munich,Athletics,Athletics Women's Shot Put,No medal,Athletics,ATH,True
Bang Shin-hye,F,South Korea,KOR,1988,Seoul,Athletics,Athletics Women's 100 metres Hurdles,No medal,Athletics,ATH,False
Chae Eun-hui,F,South Korea,KOR,2008,Beijing,Athletics,Athletics Women's Marathon,No medal,Athletics,ATH,False
Choi Gyeong-hui,F,South Korea,KOR,2004,Athina,Athletics,Athletics Women's Marathon,No medal,Athletics,ATH,False
Choi Mi-seon,F,South Korea,KOR,1988,Seoul,Athletics,Athletics Women's Shot Put,No medal,Athletics,ATH,False
Choi Myeong-suk,F,South Korea,KOR,1952,Helsinki,Athletics,Athletics Women's Shot Put,No medal,Athletics,ATH,False
Choi Se-beom,F,South Korea,KOR,1988,Seoul,Athletics,Athletics Women's 800 metres,No medal,Athletics,ATH,True
Choi Se-beom,F,South Korea,KOR,1988,Seoul,Athletics,Athletics Women's 4 x 400 metres Relay,No medal,Athletics,ATH,True
Choi Yun-hui,F,South Korea,KOR,2012,London,Athletics,Athletics Women's Pole Vault,No medal,Athletics,ATH,False
Gang Sun-deok,F,South Korea,KOR,1996,Atlanta,Athletics,Athletics Women's Marathon,No medal,Athletics,ATH,False
Han Juk-hui,F,South Korea,KOR,1964,Tokyo,Athletics,Athletics Women's Long Jump,No medal,Athletics,ATH,False
Han Myeong-hui,F,South Korea,KOR,1964,Tokyo,Athletics,Athletics Women's 400 metres,No medal,Athletics,ATH,True
Han Myeong-hui,F,South Korea,KOR,1964,Tokyo,Athletics,Athletics Women's 800 metres,No medal,Athletics,ATH,True
Han Myeong-hui,F,South Korea,KOR,1964,Tokyo,Athletics,Athletics Women's 4 x 100 metres Relay,No medal,Athletics,ATH,True
Im Chun-ae,F,South Korea,KOR,1988,Seoul,Athletics,"Athletics Women's 3,000 metres",No medal,Athletics,ATH,True
Im Chun-ae,F,South Korea,KOR,1988,Seoul,Athletics,Athletics Women's 4 x 400 metres Relay,No medal,Athletics,ATH,True
Im Eun-ju,F,South Korea,KOR,1988,Seoul,Athletics,Athletics Women's Marathon,No medal,Athletics,ATH,False
Im Gyeong-hui,F,South Korea,KOR,2012,London,Athletics,Athletics Women's Marathon,No medal,Athletics,ATH,True
Im Gyeong-hui,F,South Korea,KOR,2016,Rio de Janeiro,Athletics,Athletics Women's Marathon,No medal,Athletics,ATH,True
Jang Jeong-yeon,F,South Korea,KOR,2004,Athina,Athletics,Athletics Women's Javelin Throw,No medal,Athletics,ATH,False
Jeon Yeong-eun,F,South Korea,KOR,2012,London,Athletics,Athletics Women's 20 kilometres Walk,No medal,Athletics,ATH,True
Jeon Yeong-eun,F,South Korea,KOR,2016,Rio de Janeiro,Athletics,Athletics Women's 20 kilometres Walk,No medal,Athletics,ATH,True
Jeong Hye-rim,F,South Korea,KOR,2012,London,Athletics,Athletics Women's 100 metres Hurdles,No medal,Athletics,ATH,False
Jeong Mi-ja,F,South Korea,KOR,1988,Seoul,Athletics,"Athletics Women's 10,000 metres",No medal,Athletics,ATH,False
Jeong Sun-ok,F,South Korea,KOR,2008,Beijing,Athletics,Athletics Women's Long Jump,No medal,Athletics,ATH,False
Jeong Yun-hui,F,South Korea,KOR,2004,Athina,Athletics,Athletics Women's Marathon,No medal,Athletics,ATH,True
Jeong Yun-hui,F,South Korea,KOR,2012,London,Athletics,Athletics Women's Marathon,No medal,Athletics,ATH,True
Ji Jeong-mi,F,South Korea,KOR,1988,Seoul,Athletics,Athletics Women's Heptathlon,No medal,Athletics,ATH,False
Kim Chun-hui,F,South Korea,KOR,1988,Seoul,Athletics,Athletics Women's Discus Throw,No medal,Athletics,ATH,False
Kim Gyeong-ae,F,South Korea,KOR,2008,Beijing,Athletics,Athletics Women's Javelin Throw,No medal,Athletics,ATH,False
Kim Hui-seon,F,South Korea,KOR,1988,Seoul,Athletics,Athletics Women's High Jump,No medal,Athletics,ATH,False
Kim Mi-gyeong,F,South Korea,KOR,1988,Seoul,Athletics,Athletics Women's Marathon,No medal,Athletics,ATH,False
Kim Mi-jeong,F,South Korea,KOR,2000,Sydney,Athletics,Athletics Women's 20 kilometres Walk,No medal,Athletics,ATH,True
Kim Mi-jeong,F,South Korea,KOR,2004,Athina,Athletics,Athletics Women's 20 kilometres Walk,No medal,Athletics,ATH,True
Kim Mi-jeong,F,South Korea,KOR,2008,Beijing,Athletics,Athletics Women's 20 kilometres Walk,No medal,Athletics,ATH,True
Kim Seong-eun,F,South Korea,KOR,2012,London,Athletics,Athletics Women's Marathon,No medal,Athletics,ATH,False
Kim Sun-ja,F,South Korea,KOR,1988,Seoul,Athletics,Athletics Women's 400 metres Hurdles,No medal,Athletics,ATH,True
Kim Sun-ja,F,South Korea,KOR,1988,Seoul,Athletics,Athletics Women's 4 x 400 metres Relay,No medal,Athletics,ATH,True
Lee Da-seul,F,South Korea,KOR,2016,Rio de Janeiro,Athletics,Athletics Women's 20 kilometres Walk,No medal,Athletics,ATH,False
Lee Eun-jeong,F,South Korea,KOR,2004,Athina,Athletics,Athletics Women's Marathon,No medal,Athletics,ATH,True
Lee Eun-jeong,F,South Korea,KOR,2008,Beijing,Athletics,Athletics Women's Marathon,No medal,Athletics,ATH,True
Lee Hak-ja,F,South Korea,KOR,1960,Roma,Athletics,Athletics Women's 800 metres,No medal,Athletics,ATH,True
Lee Hak-ja,F,South Korea,KOR,1964,Tokyo,Athletics,Athletics Women's 4 x 100 metres Relay,No medal,Athletics,ATH,True
Lee Hak-ja,F,South Korea,KOR,1964,Tokyo,Athletics,Athletics Women's Pentathlon,No medal,Athletics,ATH,True
Lee Hye-ja,F,South Korea,KOR,1964,Tokyo,Athletics,Athletics Women's Javelin Throw,No medal,Athletics,ATH,False
Lee Jeong-eun,F,South Korea,KOR,2016,Rio de Janeiro,Athletics,Athletics Women's 20 kilometres Walk,No medal,Athletics,ATH,False
