Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Bai Mei,F,China,CHN,1992,Barcelona,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,No medal,False
Bao Yuqing,F,China,CHN,2016,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,No medal,False
Cai Tongtong,F,China,CHN,2008,Beijing,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver,False
Cai Yingying,F,China,CHN,1996,Atlanta,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,No medal,False
Chou Tao,F,China,CHN,2008,Beijing,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver,False
Dai Yongjun,F,China,CHN,2004,Athina,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,No medal,False
Deng Senyue,F,China,CHN,2012,London,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,No medal,False
Guo Shasha,F,China,CHN,1992,Barcelona,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,No medal,False
He Xiaomin,F,China,CHN,1988,Seoul,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,No medal,False
Hu Mei,F,China,CHN,2004,Athina,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,No medal,False
Huang Ting,F,China,CHN,1996,Atlanta,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,No medal,False
Huang Xianyuan,F,China,CHN,1984,Los Angeles,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,No medal,False
Huang Ying,F,China,CHN,1996,Atlanta,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,No medal,False
Li Hongyang,F,China,CHN,2008,Beijing,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,No medal,False
Li Jia,F,China,CHN,2004,Athina,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,No medal,False
Lu Yingna,F,China,CHN,2004,Athina,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,No medal,False
Lu Yuanyang,F,China,CHN,2004,Athina,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,No medal,True
Lu Yuanyang,F,China,CHN,2008,Beijing,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver,True
Pang Qiong,F,China,CHN,1988,Seoul,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,No medal,False
Shang Rong,F,China,CHN,2016,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,No medal,False
Shu Siyao,F,China,CHN,2016,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,No medal,False
Sui Jianshuang,F,China,CHN,2008,Beijing,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver,False
Sun Dan,F,China,CHN,2008,Beijing,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver,False
Wang Xiurong,F,China,CHN,1984,Los Angeles,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,No medal,False
Wu Bei,F,China,CHN,1996,Atlanta,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,No medal,False
Yang Ye,F,China,CHN,2016,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,No medal,False
Zhang Ling,F,China,CHN,2016,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,No medal,False
Zhang Shuo,F,China,CHN,2004,Athina,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,No medal,True
Zhang Shuo,F,China,CHN,2008,Beijing,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver,True
Zhao Jingnan,F,China,CHN,2016,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,No medal,False
Zheng Ni,F,China,CHN,1996,Atlanta,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,No medal,False
Zhong Li,F,China,CHN,1996,Atlanta,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,No medal,False
Zhong Ling,F,China,CHN,2004,Athina,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,No medal,False
Zhou Xiaojing,F,China,CHN,1996,Atlanta,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,No medal,True
Zhou Xiaojing,F,China,CHN,2000,Sydney,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,No medal,True
Qiqi Guo,F,China,CHN,2020,Tokyo,Rhythmic Gymnastics,Group All-Around Team,No medal,True
Ting Hao,F,China,CHN,2020,Tokyo,Rhythmic Gymnastics,Group All-Around Team,No medal,True
Zhangjiayang Huang,F,China,CHN,2020,Tokyo,Rhythmic Gymnastics,Group All-Around Team,No medal,True
Xin Liu,F,China,CHN,2020,Tokyo,Rhythmic Gymnastics,Group All-Around Team,No medal,False
Yanshu Xu,F,China,CHN,2020,Tokyo,Rhythmic Gymnastics,Group All-Around Team,No medal,False
Zilu Wang,F,China,CHN,2024,Paris,Rhythmic Gymnastics,Individual All-Around,No medal,False
Xinyi Ding,F,China,CHN,2024,Paris,Rhythmic Gymnastics,Group All-Around,Gold,False
Qiqi Guo,F,China,CHN,2024,Paris,Rhythmic Gymnastics,Group All-Around,Gold,True
Ting Hao,F,China,CHN,2024,Paris,Rhythmic Gymnastics,Group All-Around,Gold,True
Zhangjiayang Huang,F,China,CHN,2024,Paris,Rhythmic Gymnastics,Group All-Around,Gold,True
