Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Burhanettin Alemdar,M,Turkey,TUR,1936,Berlin,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
Yksel Alkan,M,Turkey,TUR,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
Hayri Arsebk,M,Turkey,TUR,1936,Berlin,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
Altan Diner,M,Turkey,TUR,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
Erol Diyarbekirli,M,Turkey,TUR,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
Nihat Ertu,M,Turkey,TUR,1936,Berlin,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
Yalin Granit,M,Turkey,TUR,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
Sadi Glelik,M,Turkey,TUR,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
Ylmaz Gndz,M,Turkey,TUR,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
Jak Habib,M,Turkey,TUR,1936,Berlin,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
Naili Moran,M,Turkey,TUR,1936,Berlin,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
Erdoan Partener,M,Turkey,TUR,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
Hazdayi Penso,M,Turkey,TUR,1936,Berlin,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
Dionis Sakalak,M,Turkey,TUR,1936,Berlin,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
Sacit Seldz,M,Turkey,TUR,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
Turhan Tezol,M,Turkey,TUR,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
Ali Uras,M,Turkey,TUR,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
Sadri Usluolu,M,Turkey,TUR,1936,Berlin,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
Mehmet Yalm,M,Turkey,TUR,1952,Helsinki,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
