Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Jai Bhagwan,M,India,IND,2012,London,Boxing,Boxing Men's Lightweight,No medal,False
Rabindranath Bhatta,M,India,IND,1948,London,Boxing,Boxing Men's Flyweight,No medal,False
Shahuraj Birajdar,M,India,IND,1988,Seoul,Boxing,Boxing Men's Bantamweight,No medal,False
Narendar Singh,M,India,IND,1992,Barcelona,Boxing,Boxing Men's Featherweight,No medal,False
Benoy Kumar,M,India,IND,1948,London,Boxing,Boxing Men's Featherweight,No medal,True
Benoy Kumar,M,India,IND,1952,Helsinki,Boxing,Boxing Men's Featherweight,No medal,True
Robert Cranston,M,India,IND,1948,London,Boxing,Boxing Men's Welterweight,No medal,False
Amala Dass,M,India,IND,1980,Moskva,Boxing,Boxing Men's Flyweight,No medal,False
Ngangim Singh,M,India,IND,2000,Sydney,Boxing,Boxing Men's Bantamweight,No medal,False
John Francis,M,India,IND,1988,Seoul,Boxing,Boxing Men's Featherweight,No medal,False
Sandeep Kumar,M,India,IND,1992,Barcelona,Boxing,Boxing Men's Light-Welterweight,No medal,False
Mackertich (hovakimian-),M,India,IND,1948,London,Boxing,Boxing Men's Light-Heavyweight,No medal,False
Akhil Kumar,M,India,IND,2004,Athina,Boxing,Boxing Men's Flyweight,No medal,True
Akhil Kumar,M,India,IND,2008,Beijing,Boxing,Boxing Men's Bantamweight,No medal,True
Dinesh Kumar,M,India,IND,2008,Beijing,Boxing,Boxing Men's Light-Heavyweight,No medal,False
Jitender Kumar,M,India,IND,2000,Sydney,Boxing,Boxing Men's Middleweight,No medal,True
Jitender Kumar,M,India,IND,2004,Athina,Boxing,Boxing Men's Light-Heavyweight,No medal,True
Jitender Kumar,M,India,IND,2008,Beijing,Boxing,Boxing Men's Flyweight,No medal,True
Manoj Kaltagediya,M,India,IND,2012,London,Boxing,Boxing Men's Light-Welterweight,No medal,True
Manoj Kaltagediya,M,India,IND,2016,Rio de Janeiro,Boxing,Boxing Men's Light-Welterweight,No medal,True
Anthresh Lakra,M,India,IND,2008,Beijing,Boxing,Boxing Men's Featherweight,No medal,False
Babu Lall,M,India,IND,1948,London,Boxing,Boxing Men's Bantamweight,No medal,False
Chand Machiah,M,India,IND,1976,Montreal,Boxing,Boxing Men's Light-Welterweight,No medal,False
Ganapathy Manoharan,M,India,IND,1980,Moskva,Boxing,Boxing Men's Bantamweight,No medal,False
Sakti Mazumdar,M,India,IND,1952,Helsinki,Boxing,Boxing Men's Flyweight,No medal,False
Nghlhav Singh,M,India,IND,1972,Munich,Boxing,Boxing Men's Light-Heavyweight,No medal,False
Chander Narayanan,M,India,IND,1972,Munich,Boxing,Boxing Men's Flyweight,No medal,False
Ronald Norris,M,India,IND,1952,Helsinki,Boxing,Boxing Men's Welterweight,No medal,False
John Nuttall,M,India,IND,1948,London,Boxing,Boxing Men's Middleweight,No medal,False
Manoj Pingale,M,India,IND,1988,Seoul,Boxing,Boxing Men's Flyweight,No medal,False
Jaslal Pradhan,M,India,IND,1984,Los Angeles,Boxing,Boxing Men's Light-Welterweight,No medal,False
Diwakar Prasad,M,India,IND,2004,Athina,Boxing,Boxing Men's Bantamweight,No medal,False
Rajendra Prasad,M,India,IND,1992,Barcelona,Boxing,Boxing Men's Light-Flyweight,No medal,False
Sen Rai,M,India,IND,1976,Montreal,Boxing,Boxing Men's Featherweight,No medal,False
Gene Raymond,M,India,IND,1948,London,Boxing,Boxing Men's Lightweight,No medal,False
Sumit Sangwan,M,India,IND,2012,London,Boxing,Boxing Men's Light-Heavyweight,No medal,False
Gurcharan Singh,M,India,IND,1996,Atlanta,Boxing,Boxing Men's Light-Heavyweight,No medal,True
Gurcharan Singh,M,India,IND,2000,Sydney,Boxing,Boxing Men's Light-Heavyweight,No medal,True
Kaliq Singh,M,India,IND,1984,Los Angeles,Boxing,Boxing Men's Heavyweight,No medal,False
Lakha Singh,M,India,IND,1996,Atlanta,Boxing,Boxing Men's Heavyweight,No medal,False
Vijender Singh,M,India,IND,2004,Athina,Boxing,Boxing Men's Light-Welterweight,No medal,True
Vijender Singh,M,India,IND,2008,Beijing,Boxing,Boxing Men's Middleweight,Bronze,True
Vijender Singh,M,India,IND,2012,London,Boxing,Boxing Men's Middleweight,No medal,True
Devendro Laishram,M,India,IND,2012,London,Boxing,Boxing Men's Light-Flyweight,No medal,False
