Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Carlo Faini,M,Italy,ITA,1928,Amsterdam,Fencing,"Fencing Men's epee, Team",Gold,True
Carlo Faini,M,Italy,ITA,1932,Los Angeles,Fencing,"Fencing Men's epee, Individual",Bronze,True
Carlo Faini,M,Italy,ITA,1932,Los Angeles,Fencing,"Fencing Men's epee, Team",Silver,True
Carlo Faini,M,Italy,ITA,1948,London,Fencing,"Fencing Men's epee, Individual",No medal,True
Carlo Faini,M,Italy,ITA,1948,London,Fencing,"Fencing Men's epee, Team",Silver,True
Edoardo Alaimo,M,Italy,ITA,1912,Stockholm,Fencing,"Fencing Men's Foil, Individual",No medal,True
Edoardo Alaimo,M,Italy,ITA,1912,Stockholm,Fencing,"Fencing Men's Sabre, Individual",No medal,True
Edoardo Alaimo,M,Italy,ITA,1912,Stockholm,Fencing,"Fencing Men's Sabre, Team",No medal,True
Antonio Albanese,M,Italy,ITA,1968,Mexico City,Fencing,"Fencing Men's epee, Team",No medal,False
Antonio Allocchio,M,Italy,ITA,1920,Antwerpen,Fencing,"Fencing Men's epee, Team",Gold,False
Giorgio Anglesio,M,Italy,ITA,1956,Melbourne,Fencing,"Fencing Men's epee, Team",Gold,False
Renato Anselmi,M,Italy,ITA,1924,Paris,Fencing,"Fencing Men's Sabre, Team",Gold,True
Renato Anselmi,M,Italy,ITA,1928,Amsterdam,Fencing,"Fencing Men's Sabre, Team",Silver,True
Renato Anselmi,M,Italy,ITA,1932,Los Angeles,Fencing,"Fencing Men's Sabre, Team",Silver,True
Angelo Arcidiacono,M,Italy,ITA,1976,Montreal,Fencing,"Fencing Men's Sabre, Individual",No medal,True
Angelo Arcidiacono,M,Italy,ITA,1976,Montreal,Fencing,"Fencing Men's Sabre, Team",Silver,True
Angelo Arcidiacono,M,Italy,ITA,1984,Los Angeles,Fencing,"Fencing Men's Sabre, Team",Gold,True
Valentino Argento,M,Italy,ITA,1924,Paris,Fencing,"Fencing Men's Foil, Team",No medal,False
Marco Arpino,M,Italy,ITA,1992,Barcelona,Fencing,"Fencing Men's Foil, Team",No medal,True
Marco Arpino,M,Italy,ITA,1996,Atlanta,Fencing,"Fencing Men's Foil, Individual",No medal,True
Marco Arpino,M,Italy,ITA,1996,Atlanta,Fencing,"Fencing Men's Foil, Team",No medal,True
Valerio Aspromonte,M,Italy,ITA,2012,London,Fencing,"Fencing Men's Foil, Individual",No medal,True
Valerio Aspromonte,M,Italy,ITA,2012,London,Fencing,"Fencing Men's Foil, Team",Gold,True
Aldo Aureggi,M,Italy,ITA,1960,Roma,Fencing,"Fencing Men's Foil, Team",Silver,False
Giorgio Avola,M,Italy,ITA,2012,London,Fencing,"Fencing Men's Foil, Team",Gold,True
Giorgio Avola,M,Italy,ITA,2016,Rio de Janeiro,Fencing,"Fencing Men's Foil, Individual",No medal,True
Giorgio Avola,M,Italy,ITA,2016,Rio de Janeiro,Fencing,"Fencing Men's Foil, Team",No medal,True
Baldo Baldi,M,Italy,ITA,1920,Antwerpen,Fencing,"Fencing Men's Foil, Team",Gold,True
Baldo Baldi,M,Italy,ITA,1920,Antwerpen,Fencing,"Fencing Men's Sabre, Individual",No medal,True
Baldo Baldi,M,Italy,ITA,1920,Antwerpen,Fencing,"Fencing Men's Sabre, Team",Gold,True
Andrea Baldini,M,Italy,ITA,2012,London,Fencing,"Fencing Men's Foil, Individual",No medal,True
Andrea Baldini,M,Italy,ITA,2012,London,Fencing,"Fencing Men's Foil, Team",Gold,True
Andrea Baldini,M,Italy,ITA,2016,Rio de Janeiro,Fencing,"Fencing Men's Foil, Team",No medal,True
Guido Balzarini,M,Italy,ITA,1924,Paris,Fencing,"Fencing Men's Sabre, Team",Gold,False
Giulio Basletta,M,Italy,ITA,1924,Paris,Fencing,"Fencing Men's epee, Team",Bronze,True
Giulio Basletta,M,Italy,ITA,1928,Amsterdam,Fencing,"Fencing Men's epee, Team",Gold,True
Roberto Battaglia,M,Italy,ITA,1952,Helsinki,Fencing,"Fencing Men's epee, Team",Gold,False
Stefano Bellone,M,Italy,ITA,1980,Moskva,Fencing,"Fencing Men's epee, Individual",No medal,True
Stefano Bellone,M,Italy,ITA,1984,Los Angeles,Fencing,"Fencing Men's epee, Individual",No medal,True
