Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Alejandro Redondo,M,Spain,ESP,2016,Rio de Janeiro,Basketball,Basketball Men's Basketball,Bronze,Basketball,BKB,False,True
Santiago Aleson,M,Spain,ESP,1992,Barcelona,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
Lorenzo Castan,M,Spain,ESP,1968,Mexico City,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
Enrique Balbuena,M,Spain,ESP,1988,Seoul,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True,True
Enrique Balbuena,M,Spain,ESP,1992,Barcelona,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True,False
Francisco Espinosa,M,Spain,ESP,2000,Sydney,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
Fernando Aperte,M,Spain,ESP,1984,Los Angeles,Basketball,Basketball Men's Basketball,Silver,Basketball,BKB,True,True
Fernando Aperte,M,Spain,ESP,1988,Seoul,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True,False
Jos Aperte,M,Spain,ESP,1992,Barcelona,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
Jos Lozano,M,Spain,ESP,1984,Los Angeles,Basketball,Basketball Men's Basketball,Silver,Basketball,BKB,False,True
Agustn Lpez,M,Spain,ESP,1960,Roma,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
Jos Aguirregabiria,M,Spain,ESP,1988,Seoul,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True,True
Jos Aguirregabiria,M,Spain,ESP,1992,Barcelona,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True,False
Wayne Cole,M,Spain,ESP,1972,Munich,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True,True
Wayne Cole,M,Spain,ESP,1980,Moskva,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True,False
Francisco Durln,M,Spain,ESP,1960,Roma,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True,True
Francisco Durln,M,Spain,ESP,1968,Mexico City,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True,False
Francisco Durln,M,Spain,ESP,1972,Munich,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True,False
Carmelo Domnguez,M,Spain,ESP,1972,Munich,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
Jos Borrallo,M,Spain,ESP,2004,Athina,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True,True
Jos Borrallo,M,Spain,ESP,2008,Beijing,Basketball,Basketball Men's Basketball,Silver,Basketball,BKB,True,False
Jos Borrallo,M,Spain,ESP,2012,London,Basketball,Basketball Men's Basketball,Silver,Basketball,BKB,True,False
Jos Borrallo,M,Spain,ESP,2016,Rio de Janeiro,Basketball,Basketball Men's Basketball,Bronze,Basketball,BKB,True,False
Vctor Arocas,M,Spain,ESP,2012,London,Basketball,Basketball Men's Basketball,Silver,Basketball,BKB,True,True
Vctor Arocas,M,Spain,ESP,2016,Rio de Janeiro,Basketball,Basketball Men's Basketball,Bronze,Basketball,BKB,True,False
Jess Burgon,M,Spain,ESP,1960,Roma,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True,True
Jess Burgon,M,Spain,ESP,1968,Mexico City,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True,False
Jaume Font,M,Spain,ESP,2004,Athina,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
Juan Alfocea,M,Spain,ESP,1972,Munich,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True,True
Juan Alfocea,M,Spain,ESP,1980,Moskva,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True,False
Juan Alfocea,M,Spain,ESP,1984,Los Angeles,Basketball,Basketball Men's Basketball,Silver,Basketball,BKB,True,False
Juan Fermanelli,M,Spain,ESP,1980,Moskva,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True,True
Juan Fermanelli,M,Spain,ESP,1984,Los Angeles,Basketball,Basketball Men's Basketball,Silver,Basketball,BKB,True,False
Rodrigo Morgado,M,Spain,ESP,2000,Sydney,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True,True
Rodrigo Morgado,M,Spain,ESP,2004,Athina,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True,False
Ignacio Villa,M,Spain,ESP,2000,Sydney,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
Luis Zabaleta,M,Spain,ESP,1968,Mexico City,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
Roberto Hernndez,M,Spain,ESP,2000,Sydney,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True,True
Roberto Hernndez,M,Spain,ESP,2004,Athina,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True,False
Joaqun Torrents,M,Spain,ESP,1960,Roma,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
Miguel Cobea,M,Spain,ESP,1972,Munich,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
Rodolfo Farrs,M,Spain,ESP,2004,Athina,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True,True
Rodolfo Farrs,M,Spain,ESP,2008,Beijing,Basketball,Basketball Men's Basketball,Silver,Basketball,BKB,True,False
Rodolfo Farrs,M,Spain,ESP,2012,London,Basketball,Basketball Men's Basketball,Silver,Basketball,BKB,True,False
Rodolfo Farrs,M,Spain,ESP,2016,Rio de Janeiro,Basketball,Basketball Men's Basketball,Bronze,Basketball,BKB,True,False
Javier Fernndez,M,Spain,ESP,1992,Barcelona,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
Manuel Snchez,M,Spain,ESP,1980,Moskva,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
Jorge Chaparro,M,Spain,ESP,2000,Sydney,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True,True
Jorge Chaparro,M,Spain,ESP,2004,Athina,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True,False
Jorge Chaparro,M,Spain,ESP,2008,Beijing,Basketball,Basketball Men's Basketball,Silver,Basketball,BKB,True,False
Marc Sez,M,Spain,ESP,2008,Beijing,Basketball,Basketball Men's Basketball,Silver,Basketball,BKB,True,True
Marc Sez,M,Spain,ESP,2012,London,Basketball,Basketball Men's Basketball,Silver,Basketball,BKB,True,False
Pau Sez,M,Spain,ESP,2004,Athina,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,True,True
Pau Sez,M,Spain,ESP,2008,Beijing,Basketball,Basketball Men's Basketball,Silver,Basketball,BKB,True,False
Pau Sez,M,Spain,ESP,2012,London,Basketball,Basketball Men's Basketball,Silver,Basketball,BKB,True,False
Pau Sez,M,Spain,ESP,2016,Rio de Janeiro,Basketball,Basketball Men's Basketball,Bronze,Basketball,BKB,True,False
Miguel Lzaro,M,Spain,ESP,1960,Roma,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
Jorge Montenegro,M,Spain,ESP,1960,Roma,Basketball,Basketball Men's Basketball,No medal,Basketball,BKB,False,True
