Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
van Anna,F,Netherlands,NED,2020,Tokyo,Cycling Road,Women's Road Race,No medal,True
van Anna,F,Netherlands,NED,2020,Tokyo,Cycling Road,Women's Individual Time Trial,Bronze,True
van Annemiek,F,Netherlands,NED,2020,Tokyo,Cycling Road,Women's Road Race,Silver,True
van Annemiek,F,Netherlands,NED,2020,Tokyo,Cycling Road,Women's Individual Time Trial,Gold,True
Demi Vollering,F,Netherlands,NED,2020,Tokyo,Cycling Road,Women's Road Race,No medal,True
Marianne Vos,F,Netherlands,NED,2020,Tokyo,Cycling Road,Women's Road Race,No medal,True
Demi Vollering,F,Netherlands,NED,2024,Paris,Cycling Road,Women's Road Race,No medal,True
Demi Vollering,F,Netherlands,NED,2024,Paris,Cycling Road,Women's Individual Time Trial,No medal,True
van Ellen,F,Netherlands,NED,2024,Paris,Cycling Road,Women's Road Race,No medal,True
van Ellen,F,Netherlands,NED,2024,Paris,Cycling Road,Women's Individual Time Trial,No medal,True
Marianne Vos,F,Netherlands,NED,2024,Paris,Cycling Road,Women's Road Race,Silver,True
Lorena Wiebes,F,Netherlands,NED,2024,Paris,Cycling Road,Women's Road Race,No medal,False
