Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Elisbet Matos,F,Cuba,CUB,2016,Rio de Janeiro,Swimming,Swimming Women's 200 metres Freestyle,No medal,False
Ana Gonzlez,F,Cuba,CUB,2000,Sydney,Swimming,Swimming Women's 100 metres Backstroke,No medal,True
Ana Gonzlez,F,Cuba,CUB,2000,Sydney,Swimming,Swimming Women's 200 metres Backstroke,No medal,True
Imaday Gonzlez,F,Cuba,CUB,2000,Sydney,Swimming,Swimming Women's 100 metres Breaststroke,No medal,True
Imaday Gonzlez,F,Cuba,CUB,2000,Sydney,Swimming,Swimming Women's 200 metres Breaststroke,No medal,True
Imaday Gonzlez,F,Cuba,CUB,2004,Athina,Swimming,Swimming Women's 100 metres Breaststroke,No medal,True
Imaday Gonzlez,F,Cuba,CUB,2004,Athina,Swimming,Swimming Women's 200 metres Breaststroke,No medal,True
Heysi Navarro,F,Cuba,CUB,2008,Beijing,Swimming,Swimming Women's 200 metres Freestyle,No medal,False
Elisbet Gamez,F,Cuba,CUB,2020,Tokyo,Swimming,Women's 200m Freestyle,No medal,True
Elisbet Gamez,F,Cuba,CUB,2020,Tokyo,Swimming,Women's 400m Freestyle,No medal,True
Andrea Becali,F,Cuba,CUB,2024,Paris,Swimming,Women's 200m Freestyle,No medal,False
