Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Valery Batura,M,Unified Team,EUN,1992,Barcelona,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal,False
Aleksey Bochkov,M,Unified Team,EUN,1992,Barcelona,Cycling,"Cycling Men's Road Race, Individual",No medal,False
Igor Dzyuba,M,Unified Team,EUN,1992,Barcelona,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal,False
Oleh Halkin,M,Unified Team,EUN,1992,Barcelona,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal,False
Oleksandr Honchenkov,M,Unified Team,EUN,1992,Barcelona,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",No medal,True
Oleksandr Honchenkov,M,Unified Team,EUN,1992,Barcelona,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal,True
Aleksandr Kirichenko,M,Unified Team,EUN,1992,Barcelona,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal,False
Petro Koshelenko,M,Unified Team,EUN,1992,Barcelona,Cycling,"Cycling Men's Road Race, Individual",No medal,False
Nikolay Kovsh,M,Unified Team,EUN,1992,Barcelona,Cycling,Cycling Men's Sprint,No medal,False
Nikolay Kuznetsov,M,Unified Team,EUN,1992,Barcelona,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal,False
Dmitry Nelyubin,M,Unified Team,EUN,1992,Barcelona,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal,False
Igor Pastukhovich,M,Unified Team,EUN,1992,Barcelona,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal,False
Igor Patenko,M,Unified Team,EUN,1992,Barcelona,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal,False
Svyatoslav Ryabushenko,M,Unified Team,EUN,1992,Barcelona,Cycling,"Cycling Men's Road Race, Individual",No medal,False
Roman Saprykin,M,Unified Team,EUN,1992,Barcelona,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal,False
Vasyl Yakovlev,M,Unified Team,EUN,1992,Barcelona,Cycling,Cycling Men's Points Race,No medal,False
