Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Felipe Mendoza,M,Colombia,COL,2016,Rio de Janeiro,Football,Football Men's Football,No medal,False
Alfredo Narvez,M,Colombia,COL,1968,Mexico City,Football,Football Men's Football,No medal,False
Vctor Posada,M,Colombia,COL,1992,Barcelona,Football,Football Men's Football,No medal,False
Faustino Hinestroza,M,Colombia,COL,1992,Barcelona,Football,Football Men's Football,No medal,False
Deivy Abona,M,Colombia,COL,2016,Rio de Janeiro,Football,Football Men's Football,No medal,False
Kevin Licum,M,Colombia,COL,2016,Rio de Janeiro,Football,Football Men's Football,No medal,False
Wilmar Tern,M,Colombia,COL,2016,Rio de Janeiro,Football,Football Men's Football,No medal,False
Gabriel Garca,M,Colombia,COL,1968,Mexico City,Football,Football Men's Football,No medal,False
Jorge Morales,M,Colombia,COL,1992,Barcelona,Football,Football Men's Football,No medal,False
Cristian Garzn,M,Colombia,COL,2016,Rio de Janeiro,Football,Football Men's Football,No medal,False
Cristian Gonzalz,M,Colombia,COL,2016,Rio de Janeiro,Football,Football Men's Football,No medal,False
Miguel Hernndez,M,Colombia,COL,2016,Rio de Janeiro,Football,Football Men's Football,No medal,False
Jairo Zulbarn,M,Colombia,COL,1992,Barcelona,Football,Football Men's Football,No medal,False
Miguel Rodrguez,M,Colombia,COL,1992,Barcelona,Football,Football Men's Football,No medal,False
lvaro Calle,M,Colombia,COL,1972,Munich,Football,Football Men's Football,No medal,False
Omar Espinoza,M,Colombia,COL,1992,Barcelona,Football,Football Men's Football,No medal,False
Benjamn Gordillo,M,Colombia,COL,1980,Moskva,Football,Football Men's Football,No medal,False
Francisco Gmez,M,Colombia,COL,1992,Barcelona,Football,Football Men's Football,No medal,False
Ernesto Daz,M,Colombia,COL,1972,Munich,Football,Football Men's Football,No medal,False
Alberto Villa,M,Colombia,COL,1968,Mexico City,Football,Football Men's Football,No medal,False
Fabio Espinosa,M,Colombia,COL,1972,Munich,Football,Football Men's Football,No medal,False
Fernando Rosa,M,Colombia,COL,1980,Moskva,Football,Football Men's Football,No medal,False
Alexis Vega,M,Colombia,COL,1980,Moskva,Football,Football Men's Football,No medal,False
Gilberto Pacheco,M,Colombia,COL,1980,Moskva,Football,Football Men's Football,No medal,False
Radamel King,M,Colombia,COL,1980,Moskva,Football,Football Men's Football,No medal,False
Hernn Carvajal,M,Colombia,COL,1992,Barcelona,Football,Football Men's Football,No medal,False
Domingo Gonzlez,M,Colombia,COL,1972,Munich,Football,Football Men's Football,No medal,False
German Blanco,M,Colombia,COL,1968,Mexico City,Football,Football Men's Football,No medal,False
Heberth Snchez,M,Colombia,COL,1980,Moskva,Football,Football Men's Football,No medal,False
Dumas Guette,M,Colombia,COL,1972,Munich,Football,Football Men's Football,No medal,False
Tefilo Roncancio,M,Colombia,COL,2016,Rio de Janeiro,Football,Football Men's Football,No medal,False
Gabriel Alonso,M,Colombia,COL,1968,Mexico City,Football,Football Men's Football,No medal,False
Jos Hernndez,M,Colombia,COL,1980,Moskva,Football,Football Men's Football,No medal,False
Alfonso Puerta,M,Colombia,COL,1968,Mexico City,Football,Football Men's Football,No medal,False
Jefferson Sols,M,Colombia,COL,2016,Rio de Janeiro,Football,Football Men's Football,No medal,False
Decio Yepes,M,Colombia,COL,1968,Mexico City,Football,Football Men's Football,No medal,False
John Prado,M,Colombia,COL,1992,Barcelona,Football,Football Men's Football,No medal,False
Carlos Lugo,M,Colombia,COL,1972,Munich,Football,Football Men's Football,No medal,False
Deiver Mena,M,Colombia,COL,2016,Rio de Janeiro,Football,Football Men's Football,No medal,False
Vctor Velsquez,M,Colombia,COL,1992,Barcelona,Football,Football Men's Football,No medal,False
Carlos Saumeth,M,Colombia,COL,1980,Moskva,Football,Football Men's Football,No medal,False
Gerardo Moncada,M,Colombia,COL,1972,Munich,Football,Football Men's Football,No medal,False
Faryd Al,M,Colombia,COL,1992,Barcelona,Football,Football Men's Football,No medal,False
Luis Montano,M,Colombia,COL,1972,Munich,Football,Football Men's Football,No medal,False
Robeiro Gaviria,M,Colombia,COL,1992,Barcelona,Football,Football Men's Football,No medal,False
Jaime Len,M,Colombia,COL,1972,Munich,Football,Football Men's Football,No medal,False
Fabio Mosquera,M,Colombia,COL,1968,Mexico City,Football,Football Men's Football,No medal,False
Oscar Monsalve,M,Colombia,COL,1968,Mexico City,Football,Football Men's Football,No medal,False
Norman Ortiz,M,Colombia,COL,1968,Mexico City,Football,Football Men's Football,No medal,False
Willington Palacios,M,Colombia,COL,1972,Munich,Football,Football Men's Football,No medal,False
Diego Rendn,M,Colombia,COL,1992,Barcelona,Football,Football Men's Football,No medal,False
Pedro Ospina,M,Colombia,COL,1968,Mexico City,Football,Football Men's Football,No medal,False
Dorlan Ros,M,Colombia,COL,2016,Rio de Janeiro,Football,Football Men's Football,No medal,False
Vctor Bustamante,M,Colombia,COL,1992,Barcelona,Football,Football Men's Football,No medal,False
Helibelton Zapata,M,Colombia,COL,2016,Rio de Janeiro,Football,Football Men's Football,No medal,False
