Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Carmenza Castillo,F,Colombia,COL,2000,Sydney,Weightlifting,Weightlifting Women's Super-Heavyweight,No medal,True
Carmenza Castillo,F,Colombia,COL,2004,Athina,Weightlifting,Weightlifting Women's Super-Heavyweight,No medal,True
Jackelina Cuesta,F,Colombia,COL,2012,London,Weightlifting,Weightlifting Women's Lightweight,No medal,False
Tulia Alcalde,F,Colombia,COL,2004,Athina,Weightlifting,Weightlifting Women's Heavyweight,No medal,True
Tulia Alcalde,F,Colombia,COL,2008,Beijing,Weightlifting,Weightlifting Women's Light-Heavyweight,No medal,True
Mabel Mena,F,Colombia,COL,2004,Athina,Weightlifting,Weightlifting Women's Featherweight,Bronze,False
Mercedes Tigreros,F,Colombia,COL,2008,Beijing,Weightlifting,Weightlifting Women's Middleweight,No medal,True
Mercedes Tigreros,F,Colombia,COL,2016,Rio de Janeiro,Weightlifting,Weightlifting Women's Middleweight,No medal,True
Lina Ordez,F,Colombia,COL,2012,London,Weightlifting,Weightlifting Women's Lightweight,No medal,True
Lina Ordez,F,Colombia,COL,2016,Rio de Janeiro,Weightlifting,Weightlifting Women's Lightweight,No medal,True
Leydi Arboleda,F,Colombia,COL,2008,Beijing,Weightlifting,Weightlifting Women's Light-Heavyweight,No medal,True
Leydi Arboleda,F,Colombia,COL,2016,Rio de Janeiro,Weightlifting,Weightlifting Women's Light-Heavyweight,No medal,True
Mara Ocor,F,Colombia,COL,2000,Sydney,Weightlifting,Weightlifting Women's Heavyweight,Gold,False
Ubaldina Cuesta,F,Colombia,COL,2004,Athina,Weightlifting,Weightlifting Women's Light-Heavyweight,No medal,True
Ubaldina Cuesta,F,Colombia,COL,2008,Beijing,Weightlifting,Weightlifting Women's Heavyweight,No medal,True
Ubaldina Cuesta,F,Colombia,COL,2012,London,Weightlifting,Weightlifting Women's Light-Heavyweight,No medal,True
Ubaldina Cuesta,F,Colombia,COL,2016,Rio de Janeiro,Weightlifting,Weightlifting Women's Heavyweight,No medal,True
Rusmeris Barbosa,F,Colombia,COL,2012,London,Weightlifting,Weightlifting Women's Featherweight,No medal,False
Isabel Perez,F,Colombia,COL,2020,Tokyo,Weightlifting,Women's 64kg,No medal,False
Yenny Alvarez,F,Colombia,COL,2024,Paris,Weightlifting,Women's 59kg,No medal,False
Leivis Sanchez,F,Colombia,COL,2024,Paris,Weightlifting,Women's 71kg,Silver,False
