Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Maike (-dieckmann),F,Germany-1,GER,2000,Sydney,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,No medal,False
Sara (-niedrig),F,Germany-1,GER,2008,Beijing,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,No medal,True
Sara (-niedrig),F,Germany-1,GER,2012,London,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,No medal,True
Susanne Lahme,F,Germany-1,GER,2004,Athina,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,No medal,False
Laura Ludwig,F,Germany-1,GER,2008,Beijing,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,No medal,True
Laura Ludwig,F,Germany-1,GER,2012,London,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,No medal,True
Laura Ludwig,F,Germany-1,GER,2016,Rio de Janeiro,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Gold,True
Danja Msch,F,Germany-1,GER,2000,Sydney,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,No medal,True
Danja Msch,F,Germany-1,GER,2004,Athina,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,No medal,True
Kira Walkenhorst,F,Germany-1,GER,2016,Rio de Janeiro,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Gold,False
