Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Rivomanantsoa Andriamaonju,M,France,FRA,1992,Barcelona,Volleyball,Volleyball Men's Volleyball,No medal,False
Stphane Antiga,M,France,FRA,2004,Athina,Volleyball,Volleyball Men's Volleyball,No medal,False
Philippe Barca-cysique,M,France,FRA,2004,Athina,Volleyball,Volleyball Men's Volleyball,No medal,False
Philippe Blain,M,France,FRA,1988,Seoul,Volleyball,Volleyball Men's Volleyball,No medal,False
ric Bouvier,M,France,FRA,1988,Seoul,Volleyball,Volleyball Men's Volleyball,No medal,True
ric Bouvier,M,France,FRA,1992,Barcelona,Volleyball,Volleyball Men's Volleyball,No medal,True
Laurent Capet,M,France,FRA,2004,Athina,Volleyball,Volleyball Men's Volleyball,No medal,False
Laurent Chambertin,M,France,FRA,1992,Barcelona,Volleyball,Volleyball Men's Volleyball,No medal,False
Dominique Daquin,M,France,FRA,2004,Athina,Volleyball,Volleyball Men's Volleyball,No medal,False
Loc Kergret,M,France,FRA,2004,Athina,Volleyball,Volleyball Men's Volleyball,No medal,False
Patrick Duflos,M,France,FRA,1988,Seoul,Volleyball,Volleyball Men's Volleyball,No medal,False
Alain Fabiani,M,France,FRA,1988,Seoul,Volleyball,Volleyball Men's Volleyball,No medal,False
Sbastien Frangolacci,M,France,FRA,2004,Athina,Volleyball,Volleyball Men's Volleyball,No medal,False
Frantz Granvorka,M,France,FRA,2004,Athina,Volleyball,Volleyball Men's Volleyball,No medal,False
Jenia Grebennikov,M,France,FRA,2016,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,No medal,True
Hubert Henno,M,France,FRA,2004,Athina,Volleyball,Volleyball Men's Volleyball,No medal,False
Arnaud Josserand,M,France,FRA,1992,Barcelona,Volleyball,Volleyball Men's Volleyball,No medal,False
Jean-Marc Jurkovitz,M,France,FRA,1988,Seoul,Volleyball,Volleyball Men's Volleyball,No medal,False
Oliver Kieffer,M,France,FRA,2004,Athina,Volleyball,Volleyball Men's Volleyball,No medal,False
Franck Lafitte,M,France,FRA,2016,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,No medal,False
Nicolas Goff,M,France,FRA,2016,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,No medal,False
Kvin Roux,M,France,FRA,2016,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,No medal,False
Olivier Lecat,M,France,FRA,1992,Barcelona,Volleyball,Volleyball Men's Volleyball,No medal,False
Luc Marquet,M,France,FRA,1992,Barcelona,Volleyball,Volleyball Men's Volleyball,No medal,False
Jean-Baptiste Martzluff,M,France,FRA,1988,Seoul,Volleyball,Volleyball Men's Volleyball,No medal,False
Herv Mazzon,M,France,FRA,1988,Seoul,Volleyball,Volleyball Men's Volleyball,No medal,False
Christophe Meneau,M,France,FRA,1988,Seoul,Volleyball,Volleyball Men's Volleyball,No medal,True
Christophe Meneau,M,France,FRA,1992,Barcelona,Volleyball,Volleyball Men's Volleyball,No medal,True
Vincent Montmeat,M,France,FRA,2004,Athina,Volleyball,Volleyball Men's Volleyball,No medal,False
Earvin N'gapeth,M,France,FRA,2016,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,No medal,False
ric N'gapeth,M,France,FRA,1988,Seoul,Volleyball,Volleyball Men's Volleyball,No medal,False
Mathias Patin,M,France,FRA,2004,Athina,Volleyball,Volleyball Men's Volleyball,No medal,False
Pierre Pujol,M,France,FRA,2016,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,No medal,False
David Romann,M,France,FRA,1992,Barcelona,Volleyball,Volleyball Men's Volleyball,No medal,False
Olivier Rossard,M,France,FRA,1988,Seoul,Volleyball,Volleyball Men's Volleyball,No medal,True
Olivier Rossard,M,France,FRA,1992,Barcelona,Volleyball,Volleyball Men's Volleyball,No medal,True
Thibault Rossard,M,France,FRA,2016,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,No medal,False
Antonin Rouzier,M,France,FRA,2016,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,No medal,False
Philippe-Marie Salvan,M,France,FRA,1988,Seoul,Volleyball,Volleyball Men's Volleyball,No medal,True
Philippe-Marie Salvan,M,France,FRA,1992,Barcelona,Volleyball,Volleyball Men's Volleyball,No medal,True
Guillaume Samica,M,France,FRA,2004,Athina,Volleyball,Volleyball Men's Volleyball,No medal,False
Kvin Tillie,M,France,FRA,2016,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,No medal,False
Laurent Tillie,M,France,FRA,1988,Seoul,Volleyball,Volleyball Men's Volleyball,No medal,True
Laurent Tillie,M,France,FRA,1992,Barcelona,Volleyball,Volleyball Men's Volleyball,No medal,True
Benjamin Toniutti,M,France,FRA,2016,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,No medal,True
ric Wolfer,M,France,FRA,1992,Barcelona,Volleyball,Volleyball Men's Volleyball,No medal,False
Stephen Boyer,M,France,FRA,2020,Tokyo,Volleyball,Men Team,Gold,False
Antoine Brizard,M,France,FRA,2020,Tokyo,Volleyball,Men Team,Gold,True
Daryl Bultor,M,France,FRA,2020,Tokyo,Volleyball,Men Team,Gold,False
Barthelemy Chinenyeze,M,France,FRA,2020,Tokyo,Volleyball,Men Team,Gold,True
Trevor Clevenot,M,France,FRA,2020,Tokyo,Volleyball,Men Team,Gold,True
Jenia Grebennikov,M,France,FRA,2020,Tokyo,Volleyball,Men Team,Gold,True
le Nicolas,M,France,FRA,2020,Tokyo,Volleyball,Men Team,Gold,True
Yacine Louati,M,France,FRA,2020,Tokyo,Volleyball,Men Team,Gold,True
Earvin Ngapeth,M,France,FRA,2020,Tokyo,Volleyball,Men Team,Gold,True
Jean Patry,M,France,FRA,2020,Tokyo,Volleyball,Men Team,Gold,True
Kevin Tillie,M,France,FRA,2020,Tokyo,Volleyball,Men Team,Gold,True
Benjamin Toniutti,M,France,FRA,2020,Tokyo,Volleyball,Men Team,Gold,True
Antoine Brizard,M,France,FRA,2024,Paris,Volleyball,Men,Gold,True
Timothee Carle,M,France,FRA,2024,Paris,Volleyball,Men,Gold,False
Barthelemy Chinenyeze,M,France,FRA,2024,Paris,Volleyball,Men,Gold,True
Trevor Clevenot,M,France,FRA,2024,Paris,Volleyball,Men,Gold,True
Theo Faure,M,France,FRA,2024,Paris,Volleyball,Men,Gold,False
Jenia Grebennikov,M,France,FRA,2024,Paris,Volleyball,Men,Gold,True
Quentin Jouffroy,M,France,FRA,2024,Paris,Volleyball,Men,Gold,False
le Nicolas,M,France,FRA,2024,Paris,Volleyball,Men,Gold,True
Yacine Louati,M,France,FRA,2024,Paris,Volleyball,Men,Gold,True
Earvin Ngapeth,M,France,FRA,2024,Paris,Volleyball,Men,Gold,True
Jean Patry,M,France,FRA,2024,Paris,Volleyball,Men,Gold,True
Kevin Tillie,M,France,FRA,2024,Paris,Volleyball,Men,Gold,True
Benjamin Toniutti,M,France,FRA,2024,Paris,Volleyball,Men,Gold,True
