Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Silke Abicht,F,East Germany,GDR,1988,Seoul,Diving,Diving Women's Platform,No medal,False
Brita Baldus,F,East Germany,GDR,1988,Seoul,Diving,Diving Women's Springboard,No medal,False
Heidi Becker-ramlow,F,East Germany,GDR,1972,Munich,Diving,Diving Women's Springboard,No medal,True
Heidi Becker-ramlow,F,East Germany,GDR,1976,Montreal,Diving,Diving Women's Springboard,No medal,True
Heidi Becker-ramlow,F,East Germany,GDR,1976,Montreal,Diving,Diving Women's Platform,No medal,True
Sylvia Fiedler,F,East Germany,GDR,1968,Mexico City,Diving,Diving Women's Platform,No medal,True
Sylvia Fiedler,F,East Germany,GDR,1972,Munich,Diving,Diving Women's Platform,No medal,True
Ingrid Gulbin-engel-krmer,F,East Germany,GDR,1968,Mexico City,Diving,Diving Women's Springboard,No medal,False
Karin (-hrtig),F,East Germany,GDR,1976,Montreal,Diving,Diving Women's Springboard,No medal,True
Karin (-hrtig),F,East Germany,GDR,1976,Montreal,Diving,Diving Women's Platform,No medal,True
Karin (-hrtig),F,East Germany,GDR,1980,Moskva,Diving,Diving Women's Springboard,Bronze,True
Marina (-hhne),F,East Germany,GDR,1972,Munich,Diving,Diving Women's Springboard,Bronze,True
Marina (-hhne),F,East Germany,GDR,1972,Munich,Diving,Diving Women's Platform,Bronze,True
Martina -flle),F,East Germany,GDR,1980,Moskva,Diving,Diving Women's Springboard,No medal,True
Martina -flle),F,East Germany,GDR,1980,Moskva,Diving,Diving Women's Platform,Gold,True
Christa (-kinast),F,East Germany,GDR,1972,Munich,Diving,Diving Women's Springboard,No medal,True
Christa (-kinast),F,East Germany,GDR,1976,Montreal,Diving,Diving Women's Springboard,Silver,True
Kerstin Krause,F,East Germany,GDR,1976,Montreal,Diving,Diving Women's Platform,No medal,True
Kerstin Krause,F,East Germany,GDR,1980,Moskva,Diving,Diving Women's Platform,No medal,True
Martina (-littmann),F,East Germany,GDR,1980,Moskva,Diving,Diving Women's Springboard,Silver,False
Claudia Reiche,F,East Germany,GDR,1968,Mexico City,Diving,Diving Women's Platform,No medal,False
Ramona Wenzel,F,East Germany,GDR,1980,Moskva,Diving,Diving Women's Platform,No medal,False
