Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Rubn Rivero,M,Venezuela,VEN,1996,Atlanta,Cycling,"Cycling Men's Road Race, Individual",No medal,False
Juan Arroyo,M,Venezuela,VEN,1980,Moskva,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Juan Arroyo,M,Venezuela,VEN,1980,Moskva,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal,True
Jos Balaustre,M,Venezuela,VEN,1996,Atlanta,Cycling,"Cycling Men's Road Race, Individual",No medal,False
Franco Cacioni,M,Venezuela,VEN,1956,Melbourne,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Franco Cacioni,M,Venezuela,VEN,1956,Melbourne,Cycling,"Cycling Men's Road Race, Team",No medal,True
Franco Cacioni,M,Venezuela,VEN,1956,Melbourne,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal,True
Enrique Campos,M,Venezuela,VEN,1984,Los Angeles,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Enrique Campos,M,Venezuela,VEN,1988,Seoul,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Hersony Vera,M,Venezuela,VEN,2012,London,Cycling,Cycling Men's Sprint,No medal,True
Hersony Vera,M,Venezuela,VEN,2012,London,Cycling,Cycling Men's Keirin,No medal,True
Hersony Vera,M,Venezuela,VEN,2012,London,Cycling,Cycling Men's Team Sprint,No medal,True
Hersony Vera,M,Venezuela,VEN,2016,Rio de Janeiro,Cycling,Cycling Men's Sprint,No medal,True
Hersony Vera,M,Venezuela,VEN,2016,Rio de Janeiro,Cycling,Cycling Men's Keirin,No medal,True
Hersony Vera,M,Venezuela,VEN,2016,Rio de Janeiro,Cycling,Cycling Men's Team Sprint,No medal,True
Jos Daz,M,Venezuela,VEN,2004,Athina,Cycling,"Cycling Men's Road Race, Individual",No medal,False
Arsenio Farines,M,Venezuela,VEN,1956,Melbourne,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Arsenio Farines,M,Venezuela,VEN,1956,Melbourne,Cycling,"Cycling Men's Road Race, Team",No medal,True
Arsenio Farines,M,Venezuela,VEN,1956,Melbourne,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal,True
Arsenio Farines,M,Venezuela,VEN,1960,Roma,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Arsenio Farines,M,Venezuela,VEN,1960,Roma,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal,True
Vctor Farines,M,Venezuela,VEN,1960,Roma,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal,False
Fernando Correa,M,Venezuela,VEN,1984,Los Angeles,Cycling,"Cycling Men's Road Race, Individual",No medal,False
Ramn Echegaray,M,Venezuela,VEN,1952,Helsinki,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal,False
Jess Escalona,M,Venezuela,VEN,1976,Montreal,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal,False
Unai Arana,M,Venezuela,VEN,2004,Athina,Cycling,"Cycling Men's Road Race, Individual",No medal,False
Jos Amorin,M,Venezuela,VEN,1960,Roma,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Jos Amorin,M,Venezuela,VEN,1960,Roma,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal,True
Justo Galaviz,M,Venezuela,VEN,1976,Montreal,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Justo Galaviz,M,Venezuela,VEN,1976,Montreal,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal,True
Tomas Martnez,M,Venezuela,VEN,2012,London,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Tomas Martnez,M,Venezuela,VEN,2012,London,Cycling,Cycling Men's Individual Time Trial,No medal,True
Manuel Reidtler,M,Venezuela,VEN,1996,Atlanta,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Manuel Reidtler,M,Venezuela,VEN,2000,Sydney,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Danilo Heredia,M,Venezuela,VEN,1952,Helsinki,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal,False
Andoni Ituarte,M,Venezuela,VEN,1952,Helsinki,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal,True
Andoni Ituarte,M,Venezuela,VEN,1952,Helsinki,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal,True
Julio Len,M,Venezuela,VEN,1948,London,Cycling,Cycling Men's Sprint,No medal,True
Julio Len,M,Venezuela,VEN,1948,London,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal,True
Carlos Zambrano,M,Venezuela,VEN,2012,London,Cycling,Cycling Men's Omnium,No medal,False
Csar Snchez,M,Venezuela,VEN,2012,London,Cycling,Cycling Men's Team Sprint,No medal,True
Csar Snchez,M,Venezuela,VEN,2016,Rio de Janeiro,Cycling,Cycling Men's Sprint,No medal,True
Csar Snchez,M,Venezuela,VEN,2016,Rio de Janeiro,Cycling,Cycling Men's Team Sprint,No medal,True
Mario Medina,M,Venezuela,VEN,1980,Moskva,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Mario Medina,M,Venezuela,VEN,1980,Moskva,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal,True
Alexis Mndez,M,Venezuela,VEN,1988,Seoul,Cycling,Cycling Men's Points Race,No medal,True
Alexis Mndez,M,Venezuela,VEN,2000,Sydney,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Robinson Useche,M,Venezuela,VEN,1992,Barcelona,Cycling,"Cycling Men's Road Race, Individual",No medal,False
Jefferson Durn,M,Venezuela,VEN,2016,Rio de Janeiro,Cycling,Cycling Men's BMX,No medal,False
Hussein Madrid,M,Venezuela,VEN,1992,Barcelona,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Hussein Madrid,M,Venezuela,VEN,1996,Atlanta,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Yonathan Pertsinidis,M,Venezuela,VEN,2016,Rio de Janeiro,Cycling,"Cycling Men's Road Race, Individual",No medal,False
Antonio Montilla,M,Venezuela,VEN,1956,Melbourne,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Antonio Montilla,M,Venezuela,VEN,1956,Melbourne,Cycling,"Cycling Men's Road Race, Team",No medal,True
Antonio Montilla,M,Venezuela,VEN,1956,Melbourne,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal,True
Carlos Lizcano,M,Venezuela,VEN,1992,Barcelona,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Carlos Lizcano,M,Venezuela,VEN,1996,Atlanta,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Carlos Lizcano,M,Venezuela,VEN,2000,Sydney,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Francisco Mujica,M,Venezuela,VEN,1960,Roma,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Francisco Mujica,M,Venezuela,VEN,1960,Roma,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal,True
Ramn Noriega,M,Venezuela,VEN,1976,Montreal,Cycling,"Cycling Men's Road Race, Individual",No medal,False
Jos Ollarves,M,Venezuela,VEN,1976,Montreal,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Jos Ollarves,M,Venezuela,VEN,1976,Montreal,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal,True
Ali Parra,M,Venezuela,VEN,1988,Seoul,Cycling,"Cycling Men's Road Race, Individual",No medal,False
Claudio Prez,M,Venezuela,VEN,1980,Moskva,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal,False
ngel Araujo,M,Venezuela,VEN,2012,London,Cycling,Cycling Men's Team Sprint,No medal,True
ngel Araujo,M,Venezuela,VEN,2016,Rio de Janeiro,Cycling,Cycling Men's Keirin,No medal,True
ngel Araujo,M,Venezuela,VEN,2016,Rio de Janeiro,Cycling,Cycling Men's Team Sprint,No medal,True
Omar Pumar,M,Venezuela,VEN,2000,Sydney,Cycling,"Cycling Men's Road Race, Individual",No medal,False
Nicolas Reidtler,M,Venezuela,VEN,1976,Montreal,Cycling,"Cycling Men's Road Race, Individual",No medal,False
Domingo Rivas,M,Venezuela,VEN,1956,Melbourne,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Domingo Rivas,M,Venezuela,VEN,1956,Melbourne,Cycling,"Cycling Men's Road Race, Team",No medal,True
Domingo Rivas,M,Venezuela,VEN,1956,Melbourne,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal,True
Jackson Ortz,M,Venezuela,VEN,2008,Beijing,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Jackson Ortz,M,Venezuela,VEN,2012,London,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Leonardo Sepulveda,M,Venezuela,VEN,1988,Seoul,Cycling,"Cycling Men's Road Race, Individual",No medal,False
Olinto Silva,M,Venezuela,VEN,1980,Moskva,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Olinto Silva,M,Venezuela,VEN,1980,Moskva,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal,True
Serafino Silva,M,Venezuela,VEN,1976,Montreal,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal,False
Jonathan Freitez,M,Venezuela,VEN,2008,Beijing,Cycling,Cycling Men's BMX,No medal,False
Luis Toro,M,Venezuela,VEN,1952,Helsinki,Cycling,Cycling Men's Sprint,No medal,True
Luis Toro,M,Venezuela,VEN,1952,Helsinki,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal,True
Jess Torres,M,Venezuela,VEN,1980,Moskva,Cycling,"Cycling Men's Road Race, Individual",No medal,False
Miguel Aponte,M,Venezuela,VEN,2012,London,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Miguel Aponte,M,Venezuela,VEN,2016,Rio de Janeiro,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Emilio Vidal,M,Venezuela,VEN,1960,Roma,Cycling,"Cycling Men's Road Race, Individual",No medal,False
