Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Zoe Arancini,F,Australia,AUS,2016,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,No medal,Water,WPO,True,True
Gemma Beadsworth,F,Australia,AUS,2008,Beijing,Water Polo,Water Polo Women's Water Polo,Bronze,Water,WPO,True,True
Gemma Beadsworth,F,Australia,AUS,2012,London,Water Polo,Water Polo Women's Water Polo,Bronze,Water,WPO,True,False
Gemma Beadsworth,F,Australia,AUS,2016,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,No medal,Water,WPO,True,False
Isobel Bishop,F,Australia,AUS,2016,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,No medal,Water,WPO,False,True
Belinda Brooks,F,Australia,AUS,2004,Athina,Water Polo,Water Polo Women's Water Polo,No medal,Water,WPO,False,True
Victoria Brown,F,Australia,AUS,2012,London,Water Polo,Water Polo Women's Water Polo,Bronze,Water,WPO,False,True
Jemma Brownlow,F,Australia,AUS,2004,Athina,Water Polo,Water Polo Women's Water Polo,No medal,Water,WPO,False,True
Hannah Buckling,F,Australia,AUS,2016,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,No medal,Water,WPO,True,True
Naomi Castle,F,Australia,AUS,2000,Sydney,Water Polo,Water Polo Women's Water Polo,Gold,Water,WPO,True,True
Naomi Castle,F,Australia,AUS,2004,Athina,Water Polo,Water Polo Women's Water Polo,No medal,Water,WPO,True,False
Nikita Cuffe,F,Australia,AUS,2004,Athina,Water Polo,Water Polo Women's Water Polo,No medal,Water,WPO,True,True
Nikita Cuffe,F,Australia,AUS,2008,Beijing,Water Polo,Water Polo Women's Water Polo,Bronze,Water,WPO,True,False
Joanne Fox,F,Australia,AUS,2000,Sydney,Water Polo,Water Polo Women's Water Polo,Gold,Water,WPO,True,True
Joanne Fox,F,Australia,AUS,2004,Athina,Water Polo,Water Polo Women's Water Polo,No medal,Water,WPO,True,False
Suzannah Fraser,F,Australia,AUS,2008,Beijing,Water Polo,Water Polo Women's Water Polo,Bronze,Water,WPO,False,True
Keesja Gofers,F,Australia,AUS,2016,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,No medal,Water,WPO,True,True
Taniele Gofers,F,Australia,AUS,2008,Beijing,Water Polo,Water Polo Women's Water Polo,Bronze,Water,WPO,False,True
Bridgette (-ireland),F,Australia,AUS,2000,Sydney,Water Polo,Water Polo Women's Water Polo,Gold,Water,WPO,False,True
Kate Gynther,F,Australia,AUS,2004,Athina,Water Polo,Water Polo Women's Water Polo,No medal,Water,WPO,True,True
Kate Gynther,F,Australia,AUS,2008,Beijing,Water Polo,Water Polo Women's Water Polo,Bronze,Water,WPO,True,False
Kate Gynther,F,Australia,AUS,2012,London,Water Polo,Water Polo Women's Water Polo,Bronze,Water,WPO,True,False
Simone Hankin,F,Australia,AUS,2000,Sydney,Water Polo,Water Polo Women's Water Polo,Gold,Water,WPO,False,True
Amy Hetzel,F,Australia,AUS,2008,Beijing,Water Polo,Water Polo Women's Water Polo,Bronze,Water,WPO,False,True
Kelly Heuchan,F,Australia,AUS,2004,Athina,Water Polo,Water Polo Women's Water Polo,No medal,Water,WPO,False,True
Yvette Higgins,F,Australia,AUS,2000,Sydney,Water Polo,Water Polo Women's Water Polo,Gold,Water,WPO,False,True
Kate Hooper,F,Australia,AUS,2000,Sydney,Water Polo,Water Polo Women's Water Polo,Gold,Water,WPO,False,True
Bronwen Knox,F,Australia,AUS,2008,Beijing,Water Polo,Water Polo Women's Water Polo,Bronze,Water,WPO,True,True
Bronwen Knox,F,Australia,AUS,2012,London,Water Polo,Water Polo Women's Water Polo,Bronze,Water,WPO,True,False
Bronwen Knox,F,Australia,AUS,2016,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,No medal,Water,WPO,True,False
Emma Knox,F,Australia,AUS,2004,Athina,Water Polo,Water Polo Women's Water Polo,No medal,Water,WPO,True,True
Emma Knox,F,Australia,AUS,2008,Beijing,Water Polo,Water Polo Women's Water Polo,Bronze,Water,WPO,True,False
Holly Lincoln-smith,F,Australia,AUS,2012,London,Water Polo,Water Polo Women's Water Polo,Bronze,Water,WPO,True,True
Holly Lincoln-smith,F,Australia,AUS,2016,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,No medal,Water,WPO,True,False
Bronwyn Mayer-smith,F,Australia,AUS,2000,Sydney,Water Polo,Water Polo Women's Water Polo,Gold,Water,WPO,True,True
Bronwyn Mayer-smith,F,Australia,AUS,2004,Athina,Water Polo,Water Polo Women's Water Polo,No medal,Water,WPO,True,False
Alicia Mccormack,F,Australia,AUS,2008,Beijing,Water Polo,Water Polo Women's Water Polo,Bronze,Water,WPO,True,True
Alicia Mccormack,F,Australia,AUS,2012,London,Water Polo,Water Polo Women's Water Polo,Bronze,Water,WPO,True,False
Gail (-tune),F,Australia,AUS,2000,Sydney,Water Polo,Water Polo Women's Water Polo,Gold,Water,WPO,False,True
Melissa Mills,F,Australia,AUS,2000,Sydney,Water Polo,Water Polo Women's Water Polo,Gold,Water,WPO,False,True
Jane Moran,F,Australia,AUS,2012,London,Water Polo,Water Polo Women's Water Polo,Bronze,Water,WPO,False,True
Elise (-ashton),F,Australia,AUS,2004,Athina,Water Polo,Water Polo Women's Water Polo,No medal,Water,WPO,False,True
Glencora Ralph,F,Australia,AUS,2012,London,Water Polo,Water Polo Women's Water Polo,Bronze,Water,WPO,True,True
Glencora Ralph,F,Australia,AUS,2016,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,No medal,Water,WPO,True,False
Rebecca Rippon,F,Australia,AUS,2004,Athina,Water Polo,Water Polo Women's Water Polo,No medal,Water,WPO,True,True
Rebecca Rippon,F,Australia,AUS,2008,Beijing,Water Polo,Water Polo Women's Water Polo,Bronze,Water,WPO,True,False
Melissa Rippon,F,Australia,AUS,2004,Athina,Water Polo,Water Polo Women's Water Polo,No medal,Water,WPO,True,True
Melissa Rippon,F,Australia,AUS,2008,Beijing,Water Polo,Water Polo Women's Water Polo,Bronze,Water,WPO,True,False
Melissa Rippon,F,Australia,AUS,2012,London,Water Polo,Water Polo Women's Water Polo,Bronze,Water,WPO,True,False
Jenna Santoromito,F,Australia,AUS,2008,Beijing,Water Polo,Water Polo Women's Water Polo,Bronze,Water,WPO,False,True
Mia Santoromito,F,Australia,AUS,2008,Beijing,Water Polo,Water Polo Women's Water Polo,Bronze,Water,WPO,False,True
Sophie Smith,F,Australia,AUS,2012,London,Water Polo,Water Polo Women's Water Polo,Bronze,Water,WPO,False,True
Ashleigh Southern,F,Australia,AUS,2012,London,Water Polo,Water Polo Women's Water Polo,Bronze,Water,WPO,True,True
Ashleigh Southern,F,Australia,AUS,2016,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,No medal,Water,WPO,True,False
Jodie Stuhmcke,F,Australia,AUS,2004,Athina,Water Polo,Water Polo Women's Water Polo,No medal,Water,WPO,False,True
Kelsey Wakefield,F,Australia,AUS,2016,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,No medal,Water,WPO,False,True
Deborah Watson,F,Australia,AUS,2000,Sydney,Water Polo,Water Polo Women's Water Polo,Gold,Water,WPO,False,True
Rowena Webster,F,Australia,AUS,2012,London,Water Polo,Water Polo Women's Water Polo,Bronze,Water,WPO,True,True
Rowena Webster,F,Australia,AUS,2016,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,No medal,Water,WPO,True,False
Elizabeth Weekes,F,Australia,AUS,2000,Sydney,Water Polo,Water Polo Women's Water Polo,Gold,Water,WPO,False,True
