Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Clemens Arnold,M,Germany,GER,2000,Sydney,Hockey,Hockey Men's Hockey,No medal,True
Clemens Arnold,M,Germany,GER,2004,Athina,Hockey,Hockey Men's Hockey,Bronze,True
Hermann Heide,M,Germany,GER,1936,Berlin,Hockey,Hockey Men's Hockey,Silver,False
Klaus Bahner,M,Germany,GER,1964,Tokyo,Hockey,Hockey Men's Hockey,No medal,False
Christoph Bechmann,M,Germany,GER,1996,Atlanta,Hockey,Hockey Men's Hockey,No medal,True
Christoph Bechmann,M,Germany,GER,2000,Sydney,Hockey,Hockey Men's Hockey,No medal,True
Christoph Bechmann,M,Germany,GER,2004,Athina,Hockey,Hockey Men's Hockey,Bronze,True
Andreas Becker,M,Germany,GER,1992,Barcelona,Hockey,Hockey Men's Hockey,Gold,True
Andreas Becker,M,Germany,GER,1996,Atlanta,Hockey,Hockey Men's Hockey,No medal,True
Ludwig Beisiegel,M,Germany,GER,1936,Berlin,Hockey,Hockey Men's Hockey,Silver,False
Patrick Bellenbaum,M,Germany,GER,1996,Atlanta,Hockey,Hockey Men's Hockey,No medal,False
Sebastian Biederlack,M,Germany,GER,2004,Athina,Hockey,Hockey Men's Hockey,Bronze,True
Sebastian Biederlack,M,Germany,GER,2008,Beijing,Hockey,Hockey Men's Hockey,Gold,True
Christian Blunck,M,Germany,GER,1992,Barcelona,Hockey,Hockey Men's Hockey,Gold,True
Christian Blunck,M,Germany,GER,1996,Atlanta,Hockey,Hockey Men's Hockey,No medal,True
Bruno Boche,M,Germany,GER,1928,Amsterdam,Hockey,Hockey Men's Hockey,Bronze,False
Alfons Brehm,M,Germany,GER,1908,London,Hockey,Hockey Men's Hockey,No medal,False
Willi Brendel,M,Germany,GER,1960,Roma,Hockey,Hockey Men's Hockey,No medal,False
Gnther Brennecke,M,Germany,GER,1952,Helsinki,Hockey,Hockey Men's Hockey,No medal,True
Gnther Brennecke,M,Germany,GER,1956,Melbourne,Hockey,Hockey Men's Hockey,Bronze,True
Horst Brennecke,M,Germany,GER,1964,Tokyo,Hockey,Hockey Men's Hockey,No medal,False
Georg Brunner,M,Germany,GER,1928,Amsterdam,Hockey,Hockey Men's Hockey,Bronze,False
Christian Bchting,M,Germany,GER,1960,Roma,Hockey,Hockey Men's Hockey,No medal,False
Hugo Budinger,M,Germany,GER,1952,Helsinki,Hockey,Hockey Men's Hockey,No medal,True
Hugo Budinger,M,Germany,GER,1956,Melbourne,Hockey,Hockey Men's Hockey,Bronze,True
Hugo Budinger,M,Germany,GER,1960,Roma,Hockey,Hockey Men's Hockey,No medal,True
Linus Butt,M,Germany,GER,2016,Rio de Janeiro,Hockey,Hockey Men's Hockey,Bronze,False
