Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Katarzyna Krawczyk,F,Poland,POL,2016,Rio de Janeiro,Wrestling,"Wrestling Women's Featherweight, Freestyle",No medal,Wrestling,WRF,False
Iwona Matkowska,F,Poland,POL,2012,London,Wrestling,"Wrestling Women's Flyweight, Freestyle",No medal,Wrestling,WRF,True
Iwona Matkowska,F,Poland,POL,2016,Rio de Janeiro,Wrestling,"Wrestling Women's Flyweight, Freestyle",No medal,Wrestling,WRF,True
Monika (rogien-),F,Poland,POL,2008,Beijing,Wrestling,"Wrestling Women's Middleweight, Freestyle",No medal,Wrestling,WRF,True
Monika (rogien-),F,Poland,POL,2012,London,Wrestling,"Wrestling Women's Middleweight, Freestyle",No medal,Wrestling,WRF,True
Monika (rogien-),F,Poland,POL,2016,Rio de Janeiro,Wrestling,"Wrestling Women's Middleweight, Freestyle",Bronze,Wrestling,WRF,True
Agnieszka Wieszczek-kordus,F,Poland,POL,2008,Beijing,Wrestling,"Wrestling Women's Heavyweight, Freestyle",Bronze,Wrestling,WRF,True
Agnieszka Wieszczek-kordus,F,Poland,POL,2016,Rio de Janeiro,Wrestling,"Wrestling Women's Light-Heavyweight, Freestyle",No medal,Wrestling,WRF,True
Jadwiga Wieszczek,F,Poland,POL,2020,Tokyo,Wrestling,Women's Freestyle 68kg,No medal,Women's,WRF,False
Maria Wrzesien,F,Poland,POL,2020,Tokyo,Wrestling,Women's Freestyle 57kg,No medal,Women's,WRF,False
Marta Zasina,F,Poland,POL,2020,Tokyo,Wrestling,Women's Freestyle 53kg,No medal,Women's,WRF,False
Wiktoria Choluj,F,Poland,POL,2024,Paris,Wrestling,Women's Freestyle 68kg,No medal,Women's,WRF,False
Anhelina Lysak,F,Poland,POL,2024,Paris,Wrestling,Women's Freestyle 57kg,No medal,Women's,WRF,False
