Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Benny Andersen,M,Denmark,DEN,1992,Barcelona,Sailing,Sailing Mixed Two Person Keelboat,No medal,Sailing,SAL,False,True
Dennis Andersen,M,Denmark,DEN,2004,Athina,Sailing,Sailing Mixed Skiff,No medal,Sailing,SAL,False,True
Jens Andersen,M,Denmark,DEN,1928,Amsterdam,Sailing,Sailing Mixed One Person Dinghy,No medal,Sailing,SAL,False,True
Jan Andersen,M,Denmark,DEN,1996,Atlanta,Sailing,Sailing Mixed Three Person Keelboat,No medal,Sailing,SAL,False,True
Thomas Andersen,M,Denmark,DEN,1984,Los Angeles,Sailing,Sailing Mixed Three Person Keelboat,No medal,Sailing,SAL,False,True
Voldimars Bandolowski,M,Denmark,DEN,1972,Munich,Sailing,Sailing Mixed Three Person Keelboat,No medal,Sailing,SAL,True,True
Voldimars Bandolowski,M,Denmark,DEN,1976,Montreal,Sailing,Sailing Mixed Three Person Keelboat,Gold,Sailing,SAL,True,False
Voldimars Bandolowski,M,Denmark,DEN,1980,Moskva,Sailing,Sailing Mixed Three Person Keelboat,Gold,Sailing,SAL,True,False
Jesper Bank,M,Denmark,DEN,1984,Los Angeles,Sailing,Sailing Mixed Three Person Keelboat,No medal,Sailing,SAL,True,True
Jesper Bank,M,Denmark,DEN,1988,Seoul,Sailing,Sailing Mixed Three Person Keelboat,Bronze,Sailing,SAL,True,False
Jesper Bank,M,Denmark,DEN,1992,Barcelona,Sailing,Sailing Mixed Three Person Keelboat,Gold,Sailing,SAL,True,False
Jesper Bank,M,Denmark,DEN,2000,Sydney,Sailing,Sailing Mixed Three Person Keelboat,Gold,Sailing,SAL,True,False
William Berntsen,M,Denmark,DEN,1968,Mexico City,Sailing,Sailing Mixed 5.5 metres,No medal,Sailing,SAL,False,True
Aage Birch,M,Denmark,DEN,1968,Mexico City,Sailing,Sailing Mixed Three Person Keelboat,Silver,Sailing,SAL,False,True
Henrik Blakskjr,M,Denmark,DEN,2000,Sydney,Sailing,Sailing Mixed Three Person Keelboat,Gold,Sailing,SAL,False,True
Jacob (bojsen-mller-),M,Denmark,DEN,1980,Moskva,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,No medal,Sailing,SAL,True,True
Jacob (bojsen-mller-),M,Denmark,DEN,1984,Los Angeles,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,No medal,Sailing,SAL,True,False
Jens Bojsen-mller,M,Denmark,DEN,1992,Barcelona,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Bronze,Sailing,SAL,True,True
Jens Bojsen-mller,M,Denmark,DEN,1996,Atlanta,Sailing,Sailing Mixed Three Person Keelboat,No medal,Sailing,SAL,True,False
Jrgen Bojsen-mller,M,Denmark,DEN,1980,Moskva,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,No medal,Sailing,SAL,True,True
Jrgen Bojsen-mller,M,Denmark,DEN,1984,Los Angeles,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,No medal,Sailing,SAL,True,False
