Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Bartlett Adams,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Henry Allen,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Louis Allis,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Clarence Angier,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Alfred Annan,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Lloyd Boyd,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
John Jr.,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Colin Brown,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
William Burton,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Douglass Cadwallader,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
John Cady,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Jesse Carleton,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Murray Jr.,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Henry Case,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Charles Cory,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Edward Cummins,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Edgar Davis,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Bernard Edmunds,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Henry Egan,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,Silver,False
Walter Egan,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Rick Fowler,M,United States,USA,2016,Rio de Janeiro,Golf,Golf Men's Individual,No medal,False
Harold Fraser,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Edward Gould,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
George Groseclose,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Simon Harbaugh,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Arthur Havemeyer,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Raymond Havemeyer,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Leon Hazelton,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
W. Hersey,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Joseph Howard,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Jarvis Hunt,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Robert Hunter,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Edwin Hunter,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Arthur Hussey,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Edgecomb Jones,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Orus Jones,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Matthew Kuchar,M,United States,USA,2016,Rio de Janeiro,Golf,Golf Men's Individual,Bronze,False
Albert Lambert,M,United States,USA,1900,Paris,Golf,Golf Men's Individual,No medal,True
Albert Lambert,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,True
Edward Lansing,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Allan Lard,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Arthur Lord,M,United States,USA,1900,Paris,Golf,Golf Men's Individual,No medal,False
Alexander Mackintosh,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Burt Mckinnie,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,Bronze,False
Ralph Mckittrick,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Nathaniel Iii,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Francis Newton,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,Bronze,False
George Oliver,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Mason Phelps,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Clarkson Potter,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Harry Potter,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
George Powell,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Simeon Jr.,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
John Rahm,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Patrick Reed,M,United States,USA,2016,Rio de Janeiro,Golf,Golf Men's Individual,No medal,True
Charles Sands,M,United States,USA,1900,Paris,Golf,Golf Men's Individual,Gold,False
Daniel Sawyer,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Charles Scudder,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Frederick Semple,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Wallace Shaw,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Harold Simpkins,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
William Smith,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Clement Smoot,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
James Stack,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
William Stickney,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Stuart Stickney,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Herbert Sumney,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Frederick Taylor,M,United States,USA,1900,Paris,Golf,Golf Men's Individual,No medal,False
Robert Thach,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
George Thomas,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Abner Vickery,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Gerry Jr.,M,United States,USA,2016,Rio de Janeiro,Golf,Golf Men's Individual,No medal,False
John Watson,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Harold Weber,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Charles Willard,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
William Jr.,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Warren Wood,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Meade Yates,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,False
Collin Morikawa,M,United States,USA,2020,Tokyo,Golf,Men's Individual Stroke Play,No medal,True
Patrick Reed,M,United States,USA,2020,Tokyo,Golf,Men's Individual Stroke Play,No medal,True
Xander Schauffele,M,United States,USA,2020,Tokyo,Golf,Men's Individual Stroke Play,Gold,True
Justin Thomas,M,United States,USA,2020,Tokyo,Golf,Men's Individual Stroke Play,No medal,False
Wyndham Clark,M,United States,USA,2024,Paris,Golf,Men's Individual Stroke Play,No medal,False
Collin Morikawa,M,United States,USA,2024,Paris,Golf,Men's Individual Stroke Play,No medal,True
Xander Schauffele,M,United States,USA,2024,Paris,Golf,Men's Individual Stroke Play,No medal,True
Scottie Scheffler,M,United States,USA,2024,Paris,Golf,Men's Individual Stroke Play,Gold,False
