Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
James Baxter,M,Mouchette-2,GBR,1908,London,Sailing,Sailing Mixed 12 metres,Silver,False
William Davidson,M,Mouchette-2,GBR,1908,London,Sailing,Sailing Mixed 12 metres,Silver,False
J. Gardiner,M,Mouchette-2,GBR,1908,London,Sailing,Sailing Mixed 12 metres,Silver,False
John Jellico,M,Mouchette-2,GBR,1908,London,Sailing,Sailing Mixed 12 metres,Silver,False
John Kenion,M,Mouchette-2,GBR,1908,London,Sailing,Sailing Mixed 12 metres,Silver,False
Thomas Littledale,M,Mouchette-2,GBR,1908,London,Sailing,Sailing Mixed 12 metres,Silver,False
Charles Maciver,M,Mouchette-2,GBR,1908,London,Sailing,Sailing Mixed 12 metres,Silver,True
Charles Maciver,M,Mouchette-2,GBR,1908,London,Sailing,Sailing Mixed 12 metres,Silver,True
Colin Robertson,M,Mouchette-2,GBR,1908,London,Sailing,Sailing Mixed 12 metres,Silver,False
James Spence,M,Mouchette-2,GBR,1908,London,Sailing,Sailing Mixed 12 metres,Silver,False
