Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Ruxantra-Kontroutsa Doumitreskou,F,Greece,GRE,2004,Athina,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False
Maria Garangouni,F,Greece,GRE,2004,Athina,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False
Niki Garangouni,F,Greece,GRE,2004,Athina,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False
Sofia Iordanidou,F,Greece,GRE,2004,Athina,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False
Eleftheria Khatzinikou,F,Greece,GRE,2004,Athina,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False
Eleni Kiosi,F,Greece,GRE,2004,Athina,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False
Eleni Memetzi,F,Greece,GRE,2004,Athina,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False
Vasiliki Papazoglou,F,Greece,GRE,2004,Athina,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False
Zana Proniadou,F,Greece,GRE,2004,Athina,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False
Kharikleia Sakkoula,F,Greece,GRE,2004,Athina,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False
Georgia Tzanakaki,F,Greece,GRE,2004,Athina,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False
Ioanna Vlakhou,F,Greece,GRE,2004,Athina,Volleyball,Volleyball Women's Volleyball,No medal,Volleyball,VVO,False
