Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Eldijana (-bentsen),F,Croatia,CRO,1996,Atlanta,Table Tennis,Table Tennis Women's Doubles,No medal,Table,TTE,True,True
Eldijana (-bentsen),F,Croatia,CRO,2000,Sydney,Table Tennis,Table Tennis Women's Singles,No medal,Table,TTE,True,False
Eldijana (-bentsen),F,Croatia,CRO,2000,Sydney,Table Tennis,Table Tennis Women's Doubles,No medal,Table,TTE,True,False
Andrea Bakula,F,Croatia,CRO,2000,Sydney,Table Tennis,Table Tennis Women's Singles,No medal,Table,TTE,True,True
Andrea Bakula,F,Croatia,CRO,2008,Beijing,Table Tennis,Table Tennis Women's Singles,No medal,Table,TTE,True,False
Andrea Bakula,F,Croatia,CRO,2008,Beijing,Table Tennis,Table Tennis Women's Team,No medal,Table,TTE,True,False
Tamara Boro,F,Croatia,CRO,1996,Atlanta,Table Tennis,Table Tennis Women's Singles,No medal,Table,TTE,True,True
Tamara Boro,F,Croatia,CRO,1996,Atlanta,Table Tennis,Table Tennis Women's Doubles,No medal,Table,TTE,True,True
Tamara Boro,F,Croatia,CRO,2000,Sydney,Table Tennis,Table Tennis Women's Singles,No medal,Table,TTE,True,False
Tamara Boro,F,Croatia,CRO,2000,Sydney,Table Tennis,Table Tennis Women's Doubles,No medal,Table,TTE,True,False
Tamara Boro,F,Croatia,CRO,2004,Athina,Table Tennis,Table Tennis Women's Singles,No medal,Table,TTE,True,False
Tamara Boro,F,Croatia,CRO,2004,Athina,Table Tennis,Table Tennis Women's Doubles,No medal,Table,TTE,True,False
Tamara Boro,F,Croatia,CRO,2008,Beijing,Table Tennis,Table Tennis Women's Singles,No medal,Table,TTE,True,False
Tamara Boro,F,Croatia,CRO,2008,Beijing,Table Tennis,Table Tennis Women's Team,No medal,Table,TTE,True,False
Sandra Paovi,F,Croatia,CRO,2008,Beijing,Table Tennis,Table Tennis Women's Singles,No medal,Table,TTE,True,True
Sandra Paovi,F,Croatia,CRO,2008,Beijing,Table Tennis,Table Tennis Women's Team,No medal,Table,TTE,True,True
Yuan Tian,F,Croatia,CRO,2012,London,Table Tennis,Table Tennis Women's Singles,No medal,Table,TTE,False,True
Cornelia Vaida-molnar,F,Croatia,CRO,2004,Athina,Table Tennis,Table Tennis Women's Singles,No medal,Table,TTE,True,True
Cornelia Vaida-molnar,F,Croatia,CRO,2004,Athina,Table Tennis,Table Tennis Women's Doubles,No medal,Table,TTE,True,True
Cornelia Vaida-molnar,F,Croatia,CRO,2012,London,Table Tennis,Table Tennis Women's Singles,No medal,Table,TTE,True,False
Ivana Malobabic,F,Croatia,CRO,2024,Paris,Table Tennis,Women's Singles,No medal,Women's,TTE,False,True
