Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Lilian Bwalya,F,Zambia,ZAM,2000,Sydney,Athletics,Athletics Women's 400 metres,No medal,False
Audrey (-muhundika),F,Zambia,ZAM,1972,Munich,Athletics,Athletics Women's Long Jump,No medal,False
Chauness Choosha,F,Zambia,ZAM,2012,London,Athletics,Athletics Women's 100 metres,No medal,False
Beatrice (-cains),F,Zambia,ZAM,1972,Munich,Athletics,Athletics Women's 100 metres,No medal,True
Beatrice (-cains),F,Zambia,ZAM,1972,Munich,Athletics,Athletics Women's 200 metres,No medal,True
Carol Mokola,F,Zambia,ZAM,2004,Athina,Athletics,Athletics Women's 100 metres,No medal,False
Grace Muneene,F,Zambia,ZAM,1972,Munich,Athletics,Athletics Women's 400 metres,No medal,False
Kabange Mupopo,F,Zambia,ZAM,2016,Rio de Janeiro,Athletics,Athletics Women's 400 metres,No medal,False
Ngozi (-asinga),F,Zambia,ZAM,1992,Barcelona,Athletics,Athletics Women's 100 metres,No medal,True
Ngozi (-asinga),F,Zambia,ZAM,1992,Barcelona,Athletics,Athletics Women's 200 metres,No medal,True
Ngozi (-asinga),F,Zambia,ZAM,1992,Barcelona,Athletics,Athletics Women's 400 metres,No medal,True
Ngozi (-asinga),F,Zambia,ZAM,1996,Atlanta,Athletics,Athletics Women's 400 metres,No medal,True
Rachael Nachula,F,Zambia,ZAM,2008,Beijing,Athletics,Athletics Women's 400 metres,No medal,False
Roda Njobvu,F,Zambia,ZAM,2020,Tokyo,Athletics,Women's 100m,No medal,True
Roda Njobvu,F,Zambia,ZAM,2020,Tokyo,Athletics,Women's 200m,No medal,True
