Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Anastasiya Abrosimova,F,Russia,RUS,2016,Rio de Janeiro,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,False,True
Irina Abysova,F,Russia,RUS,2008,Beijing,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,True,True
Irina Abysova,F,Russia,RUS,2012,London,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,True,False
Nina Anisimova,F,Russia,RUS,2000,Sydney,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,True,True
Nina Anisimova,F,Russia,RUS,2004,Athina,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,True,False
Olga Generalova,F,Russia,RUS,2004,Athina,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,False,True
Aleksandra Razaryonova,F,Russia,RUS,2012,London,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,True,True
Aleksandra Razaryonova,F,Russia,RUS,2016,Rio de Janeiro,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,True,False
Mariya Shorets,F,Russia,RUS,2016,Rio de Janeiro,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,False,True
Olga Zausaylova,F,Russia,RUS,2008,Beijing,Triathlon,Triathlon Women's Olympic Distance,No medal,Triathlon,TRI,False,True
Anastasia Gorbunova,F,Russia,ROC,2020,Tokyo,Triathlon,Women's Individual,No medal,Women's,TRI,True,True
Anastasia Gorbunova,F,Russia,ROC,2020,Tokyo,Triathlon,Mixed Relay Team,No medal,Mixed,TRI,True,True
Alexandra Razarenova,F,Russia,ROC,2020,Tokyo,Triathlon,Women's Individual,No medal,Women's,TRI,True,True
Alexandra Razarenova,F,Russia,ROC,2020,Tokyo,Triathlon,Mixed Relay Team,No medal,Mixed,TRI,True,True
