Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Logan Bailly,M,Belgium,BEL,2008,Beijing,Football,Football Men's Football,No medal,False
Flix Balyu,M,Belgium,BEL,1920,Antwerpen,Football,Football Men's Football,Gold,False
Dsir Bastin,M,Belgium,BEL,1920,Antwerpen,Football,Football Men's Football,Gold,True
Dsir Bastin,M,Belgium,BEL,1924,Paris,Football,Football Men's Football,No medal,True
Gustave Boesman,M,Belgium,BEL,1928,Amsterdam,Football,Football Men's Football,No medal,False
Mathieu Bragard,M,Belgium,BEL,1920,Antwerpen,Football,Football Men's Football,Gold,False
Edmond Braine,M,Belgium,BEL,1928,Amsterdam,Football,Football Men's Football,No medal,False
Raymond Braine,M,Belgium,BEL,1928,Amsterdam,Football,Football Men's Football,No medal,False
Jean Caudron,M,Belgium,BEL,1928,Amsterdam,Football,Football Men's Football,No medal,False
Laurent Ciman,M,Belgium,BEL,2008,Beijing,Football,Football Men's Football,No medal,False
Robert Coppe,M,Belgium,BEL,1920,Antwerpen,Football,Football Men's Football,Gold,True
Robert Coppe,M,Belgium,BEL,1924,Paris,Football,Football Men's Football,No medal,True
Jean Bie,M,Belgium,BEL,1920,Antwerpen,Football,Football Men's Football,Gold,True
Jean Bie,M,Belgium,BEL,1924,Paris,Football,Football Men's Football,No medal,True
Jean Bie,M,Belgium,BEL,1928,Amsterdam,Football,Football Men's Football,No medal,True
Tom Mul,M,Belgium,BEL,2008,Beijing,Football,Football Men's Football,No medal,False
Sepp Roover,M,Belgium,BEL,2008,Beijing,Football,Football Men's Football,No medal,False
Stijn Smet,M,Belgium,BEL,2008,Beijing,Football,Football Men's Football,No medal,False
Georges Spae,M,Belgium,BEL,1928,Amsterdam,Football,Football Men's Football,No medal,False
Mousa Dembl,M,Belgium,BEL,2008,Beijing,Football,Football Men's Football,No medal,False
Grard Devos,M,Belgium,BEL,1928,Amsterdam,Football,Football Men's Football,No medal,False
Jan Diddens,M,Belgium,BEL,1928,Amsterdam,Football,Football Men's Football,No medal,False
Marouane Fellaini-bakkioui,M,Belgium,BEL,2008,Beijing,Football,Football Men's Football,No medal,False
Andr Fierens,M,Belgium,BEL,1920,Antwerpen,Football,Football Men's Football,Gold,True
Andr Fierens,M,Belgium,BEL,1924,Paris,Football,Football Men's Football,No medal,True
Maurice Gillis,M,Belgium,BEL,1924,Paris,Football,Football Men's Football,No medal,False
Emile Hanse,M,Belgium,BEL,1920,Antwerpen,Football,Football Men's Football,Gold,False
Faris Haroun,M,Belgium,BEL,2008,Beijing,Football,Football Men's Football,No medal,False
Georges Hebdin,M,Belgium,BEL,1920,Antwerpen,Football,Football Men's Football,Gold,False
Nicolaus Hoydonckx,M,Belgium,BEL,1928,Amsterdam,Football,Football Men's Football,No medal,False
Vincent Kompany,M,Belgium,BEL,2008,Beijing,Football,Football Men's Football,No medal,False
Alfons Larnoe,M,Belgium,BEL,1920,Antwerpen,Football,Football Men's Football,Gold,True
Alfons Larnoe,M,Belgium,BEL,1924,Paris,Football,Football Men's Football,No medal,True
Jules (lemaire-),M,Belgium,BEL,1928,Amsterdam,Football,Football Men's Football,No medal,False
Yves Makabu-makalambay,M,Belgium,BEL,2008,Beijing,Football,Football Men's Football,No medal,False
Maarten Martens,M,Belgium,BEL,2008,Beijing,Football,Football Men's Football,No medal,False
Kevin Castillo,M,Belgium,BEL,2008,Beijing,Football,Football Men's Football,No medal,False
Jacques Moeschal,M,Belgium,BEL,1928,Amsterdam,Football,Football Men's Football,No medal,False
Landry Mulemo,M,Belgium,BEL,2008,Beijing,Football,Football Men's Football,No medal,False
Joseph Musch,M,Belgium,BEL,1920,Antwerpen,Football,Football Men's Football,Gold,False
Fernand Nisot,M,Belgium,BEL,1920,Antwerpen,Football,Football Men's Football,Gold,False
Vadis Odjidja-ofoe,M,Belgium,BEL,2008,Beijing,Football,Football Men's Football,No medal,False
August Pelsmaeker,M,Belgium,BEL,1924,Paris,Football,Football Men's Football,No medal,False
Sbastien Pocognoli,M,Belgium,BEL,2008,Beijing,Football,Football Men's Football,No medal,False
August Ruyssevelt,M,Belgium,BEL,1928,Amsterdam,Football,Football Men's Football,No medal,False
Achille Schelstraete,M,Belgium,BEL,1924,Paris,Football,Football Men's Football,No medal,False
Jeroen Simaeys,M,Belgium,BEL,2008,Beijing,Football,Football Men's Football,No medal,False
Armand Swartenbroecks,M,Belgium,BEL,1920,Antwerpen,Football,Football Men's Football,Gold,True
Armand Swartenbroecks,M,Belgium,BEL,1924,Paris,Football,Football Men's Football,No medal,True
Florimond Halme,M,Belgium,BEL,1928,Amsterdam,Football,Football Men's Football,No medal,False
Louis Hege,M,Belgium,BEL,1920,Antwerpen,Football,Football Men's Football,Gold,True
Louis Hege,M,Belgium,BEL,1924,Paris,Football,Football Men's Football,No medal,True
Anthony Borre,M,Belgium,BEL,2008,Beijing,Football,Football Men's Football,No medal,False
Oscar Verbeeck,M,Belgium,BEL,1920,Antwerpen,Football,Football Men's Football,Gold,True
Oscar Verbeeck,M,Belgium,BEL,1924,Paris,Football,Football Men's Football,No medal,True
Thomas Vermaelen,M,Belgium,BEL,2008,Beijing,Football,Football Men's Football,No medal,False
Louis Versyp,M,Belgium,BEL,1928,Amsterdam,Football,Football Men's Football,No medal,False
Jan Vertonghen,M,Belgium,BEL,2008,Beijing,Football,Football Men's Football,No medal,False
